Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,242739,228596,209167,192838
"Revenue 128393 112585 108054 94124  Other Revenue, Total 114346 116011 101113 98714","Revenue 128393 112585 108054 94124  Other Revenue, Total 114346 116011 101113 98714","Revenue 128393 112585 108054 94124  Other Revenue, Total 114346 116011 101113 98714","Revenue 128393 112585 108054 94124  Other Revenue, Total 114346 116011 101113 98714","Revenue 128393 112585 108054 94124  Other Revenue, Total 114346 116011 101113 98714"
Revenue,128393,112585,108054,94124
"Other Revenue, Total",114346,116011,101113,98714
"Cost of Revenue, Total",-,-,-,-
Gross Profit,242739,228596,209167,192838
Total Operating Expenses,169161,175206,146273,138571
"Selling/General/Admin. Expenses, Total 95857 97629 93715 87571  Research & Development - - - -  Depreciation / Amortization 17965 19460 13411 11852  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total 55339 58117 39147 39148","Selling/General/Admin. Expenses, Total 95857 97629 93715 87571  Research & Development - - - -  Depreciation / Amortization 17965 19460 13411 11852  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total 55339 58117 39147 39148","Selling/General/Admin. Expenses, Total 95857 97629 93715 87571  Research & Development - - - -  Depreciation / Amortization 17965 19460 13411 11852  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total 55339 58117 39147 39148","Selling/General/Admin. Expenses, Total 95857 97629 93715 87571  Research & Development - - - -  Depreciation / Amortization 17965 19460 13411 11852  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total 55339 58117 39147 39148","Selling/General/Admin. Expenses, Total 95857 97629 93715 87571  Research & Development - - - -  Depreciation / Amortization 17965 19460 13411 11852  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total 55339 58117 39147 39148"
"Selling/General/Admin. Expenses, Total",95857,97629,93715,87571
Research & Development,-,-,-,-
Depreciation / Amortization,17965,19460,13411,11852
Interest Expense (Income) - Net Operating,-,-,-,-
Unusual Expense (Income),-,-,-,-
"Other Operating Expenses, Total",55339,58117,39147,39148
Operating Income,73578,53390,62894,54267
"Interest Income (Expense), Net Non-Operating",-,-,-,-
Gain (Loss) on Sale of Assets,-385,-828,-454,-315
"Other, Net",644,-4582,2658,-14
Net Income Before Taxes,73319,58800,60690,54596
Provision for Income Taxes,20868,17078,16969,15805
Net Income After Taxes,52451,41722,43721,38791
Minority Interest,-,1388,1419,1245
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,52397,41635,43638,38703
Total Extraordinary Items,-,-,-,-
Net Income,52397,41635,43638,38703
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,52397,41635,43638,38703
Dilution Adjustment,-,4.76,-48,-400
Diluted Net Income,52397,41630.24,43686,39103
Diluted Weighted Average Shares,575.73,590.16,595.86,597.82
Diluted EPS Excluding Extraordinary Items,91.01,70.54,73.32,65.41
DPS - Common Stock Primary Issue,-,26,25,22
Diluted Normalized EPS,79.78,56.39,65.83,56.59
