Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,906025,821565,748724,790814
"Revenue 906025 821565 748724 790814  Other Revenue, Total - - - -","Revenue 906025 821565 748724 790814  Other Revenue, Total - - - -","Revenue 906025 821565 748724 790814  Other Revenue, Total - - - -","Revenue 906025 821565 748724 790814  Other Revenue, Total - - - -","Revenue 906025 821565 748724 790814  Other Revenue, Total - - - -"
Revenue,906025,821565,748724,790814
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",819500,712708,639883,676302
Gross Profit,86525,108857,108841,114512
Total Operating Expenses,898628,787866,723767,786271
"Selling/General/Admin. Expenses, Total 79128 60904 69727 72695  Research & Development - 14254 14157 14545  Depreciation / Amortization 52935 51299 47088 -  Interest Expense (Income) - Net Operating -1400 -783 -973 -  Unusual Expense (Income) - 5291 5029 22728  Other Operating Expenses, Total -51535 -50516 -46115 1","Selling/General/Admin. Expenses, Total 79128 60904 69727 72695  Research & Development - 14254 14157 14545  Depreciation / Amortization 52935 51299 47088 -  Interest Expense (Income) - Net Operating -1400 -783 -973 -  Unusual Expense (Income) - 5291 5029 22728  Other Operating Expenses, Total -51535 -50516 -46115 1","Selling/General/Admin. Expenses, Total 79128 60904 69727 72695  Research & Development - 14254 14157 14545  Depreciation / Amortization 52935 51299 47088 -  Interest Expense (Income) - Net Operating -1400 -783 -973 -  Unusual Expense (Income) - 5291 5029 22728  Other Operating Expenses, Total -51535 -50516 -46115 1","Selling/General/Admin. Expenses, Total 79128 60904 69727 72695  Research & Development - 14254 14157 14545  Depreciation / Amortization 52935 51299 47088 -  Interest Expense (Income) - Net Operating -1400 -783 -973 -  Unusual Expense (Income) - 5291 5029 22728  Other Operating Expenses, Total -51535 -50516 -46115 1","Selling/General/Admin. Expenses, Total 79128 60904 69727 72695  Research & Development - 14254 14157 14545  Depreciation / Amortization 52935 51299 47088 -  Interest Expense (Income) - Net Operating -1400 -783 -973 -  Unusual Expense (Income) - 5291 5029 22728  Other Operating Expenses, Total -51535 -50516 -46115 1"
"Selling/General/Admin. Expenses, Total",79128,60904,69727,72695
Research & Development,-,14254,14157,14545
Depreciation / Amortization,52935,51299,47088,-
Interest Expense (Income) - Net Operating,-1400,-783,-973,-
Unusual Expense (Income),-,5291,5029,22728
"Other Operating Expenses, Total",-51535,-50516,-46115,1
Operating Income,7397,33699,24957,4543
"Interest Income (Expense), Net Non-Operating",-,31051,3854,261
Gain (Loss) on Sale of Assets,-1416,16435,-2049,-
"Other, Net",-4956,-42827,2661,2123
Net Income Before Taxes,13769,60091,24345,6927
Provision for Income Taxes,3083,13601,6420,5499
Net Income After Taxes,10686,46490,17925,1428
Minority Interest,28287,26943,25794,-1948
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,10363,44422,15946,-520
Total Extraordinary Items,-,-,-,-
Net Income,10363,44422,15946,-520
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,10363,44422,15946,-520
Dilution Adjustment,-,-,-,-
Diluted Net Income,10363,44422,15946,-520
Diluted Weighted Average Shares,181.58,184.62,188.07,191.89
Diluted EPS Excluding Extraordinary Items,57.07,240.61,84.79,-2.71
DPS - Common Stock Primary Issue,89,88,43,14
Diluted Normalized EPS,50.49,147.76,87.09,76.7
