Period Ending:,202328/02,202228/02,202128/02,202029/02
Total Revenue,5244,3922.94,3084.97,2648.01
"Revenue 5244 3922.94 3084.97 2648.01  Other Revenue, Total - - - -","Revenue 5244 3922.94 3084.97 2648.01  Other Revenue, Total - - - -","Revenue 5244 3922.94 3084.97 2648.01  Other Revenue, Total - - - -","Revenue 5244 3922.94 3084.97 2648.01  Other Revenue, Total - - - -","Revenue 5244 3922.94 3084.97 2648.01  Other Revenue, Total - - - -"
Revenue,5244,3922.94,3084.97,2648.01
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",3368,2484.68,1933.53,1693.89
Gross Profit,1876,1438.26,1151.44,954.11
Total Operating Expenses,4268,3194.39,2528.94,2238.67
"Selling/General/Admin. Expenses, Total 900 748.24 631.37 533.66  Research & Development - - - -  Depreciation / Amortization 16 10.48 10.63 11.12  Interest Expense (Income) - Net Operating -3 - - -  Unusual Expense (Income) - -49.02 -46.59 -  Other Operating Expenses, Total -13 - - -","Selling/General/Admin. Expenses, Total 900 748.24 631.37 533.66  Research & Development - - - -  Depreciation / Amortization 16 10.48 10.63 11.12  Interest Expense (Income) - Net Operating -3 - - -  Unusual Expense (Income) - -49.02 -46.59 -  Other Operating Expenses, Total -13 - - -","Selling/General/Admin. Expenses, Total 900 748.24 631.37 533.66  Research & Development - - - -  Depreciation / Amortization 16 10.48 10.63 11.12  Interest Expense (Income) - Net Operating -3 - - -  Unusual Expense (Income) - -49.02 -46.59 -  Other Operating Expenses, Total -13 - - -","Selling/General/Admin. Expenses, Total 900 748.24 631.37 533.66  Research & Development - - - -  Depreciation / Amortization 16 10.48 10.63 11.12  Interest Expense (Income) - Net Operating -3 - - -  Unusual Expense (Income) - -49.02 -46.59 -  Other Operating Expenses, Total -13 - - -","Selling/General/Admin. Expenses, Total 900 748.24 631.37 533.66  Research & Development - - - -  Depreciation / Amortization 16 10.48 10.63 11.12  Interest Expense (Income) - Net Operating -3 - - -  Unusual Expense (Income) - -49.02 -46.59 -  Other Operating Expenses, Total -13 - - -"
"Selling/General/Admin. Expenses, Total",900,748.24,631.37,533.66
Research & Development,-,-,-,-
Depreciation / Amortization,16,10.48,10.63,11.12
Interest Expense (Income) - Net Operating,-3,-,-,-
Unusual Expense (Income),-,-49.02,-46.59,-
"Other Operating Expenses, Total",-13,-,-,-
Operating Income,976,728.56,556.03,409.34
"Interest Income (Expense), Net Non-Operating",-,-3.47,-6.36,-13.41
Gain (Loss) on Sale of Assets,-,-,-,-
"Other, Net",-112,11.99,42.05,-0.08
Net Income Before Taxes,1088,737.08,591.72,395.84
Provision for Income Taxes,295,194.3,176.01,117.02
Net Income After Taxes,793,542.77,415.71,278.82
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,793,542.77,415.71,278.82
Total Extraordinary Items,-,-,-,-
Net Income,793,542.77,415.71,278.82
Total Adjustments to Net Income,-,-0,-0,-
Income Available to Common Excluding Extraordinary Items,793,542.77,415.71,278.82
Dilution Adjustment,-,-,-,-
Diluted Net Income,793,542.77,415.71,278.82
Diluted Weighted Average Shares,7.99,7.55,7.79,7.79
Diluted EPS Excluding Extraordinary Items,99.26,71.85,53.36,35.79
DPS - Common Stock Primary Issue,-,-,-,-
Diluted Normalized EPS,80.81,67.07,49.16,35.79
