Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,15177,15311,19991.49,20093.04
"Revenue 15177 15311 19991.49 20093.04  Other Revenue, Total - - - -","Revenue 15177 15311 19991.49 20093.04  Other Revenue, Total - - - -","Revenue 15177 15311 19991.49 20093.04  Other Revenue, Total - - - -","Revenue 15177 15311 19991.49 20093.04  Other Revenue, Total - - - -","Revenue 15177 15311 19991.49 20093.04  Other Revenue, Total - - - -"
Revenue,15177,15311,19991.49,20093.04
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",9383,9495,12611.7,12605.52
Gross Profit,5794,5816,7379.79,7487.52
Total Operating Expenses,15361,15403,19529.08,21007
"Selling/General/Admin. Expenses, Total 5978 5908 6616.35 7102.43  Research & Development - 37 - -  Depreciation / Amortization 186 198 - -  Interest Expense (Income) - Net Operating -8 -4 - -  Unusual Expense (Income) - 169.62 301.03 1299.04  Other Operating Expenses, Total -215 -231 - -","Selling/General/Admin. Expenses, Total 5978 5908 6616.35 7102.43  Research & Development - 37 - -  Depreciation / Amortization 186 198 - -  Interest Expense (Income) - Net Operating -8 -4 - -  Unusual Expense (Income) - 169.62 301.03 1299.04  Other Operating Expenses, Total -215 -231 - -","Selling/General/Admin. Expenses, Total 5978 5908 6616.35 7102.43  Research & Development - 37 - -  Depreciation / Amortization 186 198 - -  Interest Expense (Income) - Net Operating -8 -4 - -  Unusual Expense (Income) - 169.62 301.03 1299.04  Other Operating Expenses, Total -215 -231 - -","Selling/General/Admin. Expenses, Total 5978 5908 6616.35 7102.43  Research & Development - 37 - -  Depreciation / Amortization 186 198 - -  Interest Expense (Income) - Net Operating -8 -4 - -  Unusual Expense (Income) - 169.62 301.03 1299.04  Other Operating Expenses, Total -215 -231 - -","Selling/General/Admin. Expenses, Total 5978 5908 6616.35 7102.43  Research & Development - 37 - -  Depreciation / Amortization 186 198 - -  Interest Expense (Income) - Net Operating -8 -4 - -  Unusual Expense (Income) - 169.62 301.03 1299.04  Other Operating Expenses, Total -215 -231 - -"
"Selling/General/Admin. Expenses, Total",5978,5908,6616.35,7102.43
Research & Development,-,37,-,-
Depreciation / Amortization,186,198,-,-
Interest Expense (Income) - Net Operating,-8,-4,-,-
Unusual Expense (Income),-,169.62,301.03,1299.04
"Other Operating Expenses, Total",-215,-231,-,-
Operating Income,-184,-92,462.41,-913.96
"Interest Income (Expense), Net Non-Operating",-,19.76,-22.16,116.16
Gain (Loss) on Sale of Assets,-20,-105,-54.61,-6.78
"Other, Net",11,5,76.73,35.04
Net Income Before Taxes,-175,8,462.37,-769.54
Provision for Income Taxes,246,341,488.8,114.76
Net Income After Taxes,-421,-333,-26.43,-884.3
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,-421,-333,-26.43,-884.3
Total Extraordinary Items,-,-,-,-
Net Income,-421,-333,-26.43,-884.3
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,-421,-333,-26.43,-884.3
Dilution Adjustment,-,-,-,-
Diluted Net Income,-421,-333,-26.43,-884.3
Diluted Weighted Average Shares,10.98,12.63,12.63,13.02
Diluted EPS Excluding Extraordinary Items,-38.34,-26.36,-2.09,-67.94
DPS - Common Stock Primary Issue,10,10,10,10
Diluted Normalized EPS,-8.08,7.07,26.09,6.14
