Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,365525,321317,288324,344839
"Revenue 365525 321317 288324 344839  Other Revenue, Total - - - -","Revenue 365525 321317 288324 344839  Other Revenue, Total - - - -","Revenue 365525 321317 288324 344839  Other Revenue, Total - - - -","Revenue 365525 321317 288324 344839  Other Revenue, Total - - - -","Revenue 365525 321317 288324 344839  Other Revenue, Total - - - -"
Revenue,365525,321317,288324,344839
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",285452,246390,218660,247264
Gross Profit,80073,74927,69664,97575
Total Operating Expenses,353237,311925,278725,334099
"Selling/General/Admin. Expenses, Total 66294 62182 57966 81914  Research & Development 3444 - 3330 3381  Depreciation / Amortization 9966 1462 1327 1178  Interest Expense (Income) - Net Operating -202 - - -  Unusual Expense (Income) - 1890 771 361  Other Operating Expenses, Total -11717 1 1 1","Selling/General/Admin. Expenses, Total 66294 62182 57966 81914  Research & Development 3444 - 3330 3381  Depreciation / Amortization 9966 1462 1327 1178  Interest Expense (Income) - Net Operating -202 - - -  Unusual Expense (Income) - 1890 771 361  Other Operating Expenses, Total -11717 1 1 1","Selling/General/Admin. Expenses, Total 66294 62182 57966 81914  Research & Development 3444 - 3330 3381  Depreciation / Amortization 9966 1462 1327 1178  Interest Expense (Income) - Net Operating -202 - - -  Unusual Expense (Income) - 1890 771 361  Other Operating Expenses, Total -11717 1 1 1","Selling/General/Admin. Expenses, Total 66294 62182 57966 81914  Research & Development 3444 - 3330 3381  Depreciation / Amortization 9966 1462 1327 1178  Interest Expense (Income) - Net Operating -202 - - -  Unusual Expense (Income) - 1890 771 361  Other Operating Expenses, Total -11717 1 1 1","Selling/General/Admin. Expenses, Total 66294 62182 57966 81914  Research & Development 3444 - 3330 3381  Depreciation / Amortization 9966 1462 1327 1178  Interest Expense (Income) - Net Operating -202 - - -  Unusual Expense (Income) - 1890 771 361  Other Operating Expenses, Total -11717 1 1 1"
"Selling/General/Admin. Expenses, Total",66294,62182,57966,81914
Research & Development,3444,-,3330,3381
Depreciation / Amortization,9966,1462,1327,1178
Interest Expense (Income) - Net Operating,-202,-,-,-
Unusual Expense (Income),-,1890,771,361
"Other Operating Expenses, Total",-11717,1,1,1
Operating Income,12288,9392,9599,10740
"Interest Income (Expense), Net Non-Operating",-,3001,2544,2451
Gain (Loss) on Sale of Assets,445,110,269,167
"Other, Net",-2866,1065,637,28
Net Income Before Taxes,14709,13568,13049,13386
Provision for Income Taxes,4362,4396,4278,4369
Net Income After Taxes,10347,9172,8771,9017
Minority Interest,3699,154,-134,-74
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,10260,9326,8637,8943
Total Extraordinary Items,-,-,-,-
Net Income,10260,9326,8637,8943
Total Adjustments to Net Income,-,1,-1,-2
Income Available to Common Excluding Extraordinary Items,10260,9327,8636,8941
Dilution Adjustment,-,-12,-12,-12
Diluted Net Income,10260,9315,8624,8929
Diluted Weighted Average Shares,88.92,87.97,87.78,87.7
Diluted EPS Excluding Extraordinary Items,115.39,105.88,98.25,101.82
DPS - Common Stock Primary Issue,-,38,34,34
Diluted Normalized EPS,103.16,119.56,102.09,103.31
