Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,14800,29029,5309.73,13220.82
"Revenue 14800 29029.8 5309.73 13220.82  Other Revenue, Total - - - -","Revenue 14800 29029.8 5309.73 13220.82  Other Revenue, Total - - - -","Revenue 14800 29029.8 5309.73 13220.82  Other Revenue, Total - - - -","Revenue 14800 29029.8 5309.73 13220.82  Other Revenue, Total - - - -","Revenue 14800 29029.8 5309.73 13220.82  Other Revenue, Total - - - -"
Revenue,14800,29029.8,5309.73,13220.82
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",9266,19343,4443.7,9103.18
Gross Profit,5534,9686.79,866.03,4117.63
Total Operating Expenses,10985,23353,6557.33,10512.47
"Selling/General/Admin. Expenses, Total 1719 1362 1556.73 1409.27  Research & Development - - - -  Depreciation / Amortization 36 33 - -  Interest Expense (Income) - Net Operating -795 -505 - -  Unusual Expense (Income) - 319.34 556.9 0.01  Other Operating Expenses, Total 759 3120 - -","Selling/General/Admin. Expenses, Total 1719 1362 1556.73 1409.27  Research & Development - - - -  Depreciation / Amortization 36 33 - -  Interest Expense (Income) - Net Operating -795 -505 - -  Unusual Expense (Income) - 319.34 556.9 0.01  Other Operating Expenses, Total 759 3120 - -","Selling/General/Admin. Expenses, Total 1719 1362 1556.73 1409.27  Research & Development - - - -  Depreciation / Amortization 36 33 - -  Interest Expense (Income) - Net Operating -795 -505 - -  Unusual Expense (Income) - 319.34 556.9 0.01  Other Operating Expenses, Total 759 3120 - -","Selling/General/Admin. Expenses, Total 1719 1362 1556.73 1409.27  Research & Development - - - -  Depreciation / Amortization 36 33 - -  Interest Expense (Income) - Net Operating -795 -505 - -  Unusual Expense (Income) - 319.34 556.9 0.01  Other Operating Expenses, Total 759 3120 - -","Selling/General/Admin. Expenses, Total 1719 1362 1556.73 1409.27  Research & Development - - - -  Depreciation / Amortization 36 33 - -  Interest Expense (Income) - Net Operating -795 -505 - -  Unusual Expense (Income) - 319.34 556.9 0.01  Other Operating Expenses, Total 759 3120 - -"
"Selling/General/Admin. Expenses, Total",1719,1362,1556.73,1409.27
Research & Development,-,-,-,-
Depreciation / Amortization,36,33,-,-
Interest Expense (Income) - Net Operating,-795,-505,-,-
Unusual Expense (Income),-,319.34,556.9,0.01
"Other Operating Expenses, Total",759,3120,-,-
Operating Income,3815,5676,-1247.6,2708.35
"Interest Income (Expense), Net Non-Operating",-,-506.47,-306.17,1214.8
Gain (Loss) on Sale of Assets,-,542,-,-
"Other, Net",-125,138,169.03,-190.52
Net Income Before Taxes,3940,4998.6,-1384.74,3732.63
Provision for Income Taxes,207,1469.95,-353.92,579.43
Net Income After Taxes,3733,3527,-1030.82,3153.2
Minority Interest,-,-14.88,-29,-726.27
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,3733,3513.77,-1059.82,2426.93
Total Extraordinary Items,-,-,-,-
Net Income,3733,3513,-1059.82,2426.93
Total Adjustments to Net Income,-,-,-,-0
Income Available to Common Excluding Extraordinary Items,3733,3513,-1059.82,2426.93
Dilution Adjustment,-0.251,-,-,-
Diluted Net Income,3733.25,3513,-1059.82,2426.93
Diluted Weighted Average Shares,17.56,17.05,16.99,16.64
Diluted EPS Excluding Extraordinary Items,212.56,206.02,-62.34,145.77
DPS - Common Stock Primary Issue,17,15,10,10
Diluted Normalized EPS,139.64,194,-32.13,96.49
