Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,117141,104455,76601,91592
"Revenue 117141 104455 76601 91592  Other Revenue, Total - - - -","Revenue 117141 104455 76601 91592  Other Revenue, Total - - - -","Revenue 117141 104455 76601 91592  Other Revenue, Total - - - -","Revenue 117141 104455 76601 91592  Other Revenue, Total - - - -","Revenue 117141 104455 76601 91592  Other Revenue, Total - - - -"
Revenue,117141,104455,76601,91592
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",104638,94165,68487,77025
Gross Profit,12503,10290,8114,14567
Total Operating Expenses,111205,100591,75412,84883
"Selling/General/Admin. Expenses, Total 6494 6334 6590 7000  Research & Development - 5 5 4  Depreciation / Amortization 4264 4125 106 115  Interest Expense (Income) - Net Operating -482 -234 - -  Unusual Expense (Income) - 244 224 738  Other Operating Expenses, Total -3709 -3804 - 1","Selling/General/Admin. Expenses, Total 6494 6334 6590 7000  Research & Development - 5 5 4  Depreciation / Amortization 4264 4125 106 115  Interest Expense (Income) - Net Operating -482 -234 - -  Unusual Expense (Income) - 244 224 738  Other Operating Expenses, Total -3709 -3804 - 1","Selling/General/Admin. Expenses, Total 6494 6334 6590 7000  Research & Development - 5 5 4  Depreciation / Amortization 4264 4125 106 115  Interest Expense (Income) - Net Operating -482 -234 - -  Unusual Expense (Income) - 244 224 738  Other Operating Expenses, Total -3709 -3804 - 1","Selling/General/Admin. Expenses, Total 6494 6334 6590 7000  Research & Development - 5 5 4  Depreciation / Amortization 4264 4125 106 115  Interest Expense (Income) - Net Operating -482 -234 - -  Unusual Expense (Income) - 244 224 738  Other Operating Expenses, Total -3709 -3804 - 1","Selling/General/Admin. Expenses, Total 6494 6334 6590 7000  Research & Development - 5 5 4  Depreciation / Amortization 4264 4125 106 115  Interest Expense (Income) - Net Operating -482 -234 - -  Unusual Expense (Income) - 244 224 738  Other Operating Expenses, Total -3709 -3804 - 1"
"Selling/General/Admin. Expenses, Total",6494,6334,6590,7000
Research & Development,-,5,5,4
Depreciation / Amortization,4264,4125,106,115
Interest Expense (Income) - Net Operating,-482,-234,-,-
Unusual Expense (Income),-,244,224,738
"Other Operating Expenses, Total",-3709,-3804,-,1
Operating Income,5936,3864,1189,6709
"Interest Income (Expense), Net Non-Operating",-,-69,-22,-192
Gain (Loss) on Sale of Assets,-138,-83,-,-
"Other, Net",1047,52,385,229
Net Income Before Taxes,5027,3895,1552,6746
Provision for Income Taxes,2413,1218,907,2886
Net Income After Taxes,2614,2677,645,3860
Minority Interest,2122,2376,252,372
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,2903,2567,897,4232
Total Extraordinary Items,-,-,-,-
Net Income,2903,2567,897,4232
Total Adjustments to Net Income,-,-,-,-1
Income Available to Common Excluding Extraordinary Items,2903,2567,897,4231
Dilution Adjustment,-,-,-,-
Diluted Net Income,2903,2567,897,4231
Diluted Weighted Average Shares,38.92,38.92,38.92,38.92
Diluted EPS Excluding Extraordinary Items,74.59,65.96,23.05,108.71
DPS - Common Stock Primary Issue,-,20.5,7,32.5
Diluted Normalized EPS,95.8,62.03,25.44,119.56
