Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,18541,13572,7339,3850.35
"Revenue 18541 13572 7339 3850.35  Other Revenue, Total - - - -","Revenue 18541 13572 7339 3850.35  Other Revenue, Total - - - -","Revenue 18541 13572 7339 3850.35  Other Revenue, Total - - - -","Revenue 18541 13572 7339 3850.35  Other Revenue, Total - - - -","Revenue 18541 13572 7339 3850.35  Other Revenue, Total - - - -"
Revenue,18541,13572,7339,3850.35
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",12764,9403,4318,1320.95
Gross Profit,5777,4169,3021,2529.41
Total Operating Expenses,16855,12180,6282,3115.03
"Selling/General/Admin. Expenses, Total 4091 2647 1813 1619.58  Research & Development - 295 72 -  Depreciation / Amortization 271 258 221 163.08  Interest Expense (Income) - Net Operating -88 -53 -18 -  Unusual Expense (Income) - 53.64 - 11.42  Other Operating Expenses, Total -183 -370 -124 -","Selling/General/Admin. Expenses, Total 4091 2647 1813 1619.58  Research & Development - 295 72 -  Depreciation / Amortization 271 258 221 163.08  Interest Expense (Income) - Net Operating -88 -53 -18 -  Unusual Expense (Income) - 53.64 - 11.42  Other Operating Expenses, Total -183 -370 -124 -","Selling/General/Admin. Expenses, Total 4091 2647 1813 1619.58  Research & Development - 295 72 -  Depreciation / Amortization 271 258 221 163.08  Interest Expense (Income) - Net Operating -88 -53 -18 -  Unusual Expense (Income) - 53.64 - 11.42  Other Operating Expenses, Total -183 -370 -124 -","Selling/General/Admin. Expenses, Total 4091 2647 1813 1619.58  Research & Development - 295 72 -  Depreciation / Amortization 271 258 221 163.08  Interest Expense (Income) - Net Operating -88 -53 -18 -  Unusual Expense (Income) - 53.64 - 11.42  Other Operating Expenses, Total -183 -370 -124 -","Selling/General/Admin. Expenses, Total 4091 2647 1813 1619.58  Research & Development - 295 72 -  Depreciation / Amortization 271 258 221 163.08  Interest Expense (Income) - Net Operating -88 -53 -18 -  Unusual Expense (Income) - 53.64 - 11.42  Other Operating Expenses, Total -183 -370 -124 -"
"Selling/General/Admin. Expenses, Total",4091,2647,1813,1619.58
Research & Development,-,295,72,-
Depreciation / Amortization,271,258,221,163.08
Interest Expense (Income) - Net Operating,-88,-53,-18,-
Unusual Expense (Income),-,53.64,-,11.42
"Other Operating Expenses, Total",-183,-370,-124,-
Operating Income,1686,1392,1057,735.33
"Interest Income (Expense), Net Non-Operating",-,-53.66,-13.67,12.88
Gain (Loss) on Sale of Assets,280,-,-,-
"Other, Net",-211,146,34,-42.16
Net Income Before Taxes,1617,1246,1023,706.05
Provision for Income Taxes,449,354,356,232.6
Net Income After Taxes,1168,892,667,473.44
Minority Interest,221,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,1148,892,667,473.44
Total Extraordinary Items,-,-,-,-
Net Income,1148,892,667,473.44
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,1148,892,667,473.44
Dilution Adjustment,-0.182,-0.417,-0.064,-
Diluted Net Income,1148.18,892.42,667.06,473.44
Diluted Weighted Average Shares,16.29,15.94,15.82,14.75
Diluted EPS Excluding Extraordinary Items,70.5,56,42.16,32.1
DPS - Common Stock Primary Issue,-,-,-,-
Diluted Normalized EPS,57.79,50.95,40.41,32.61
