Period Ending:,202230/09,202231/03,202130/09,202030/09
Total Revenue,19612.57,10254,18294.02,16690.16
"Revenue 18314.78 8957 18294.02 16690.16  Other Revenue, Total 1297.79 3268.51 - -","Revenue 18314.78 8957 18294.02 16690.16  Other Revenue, Total 1297.79 3268.51 - -","Revenue 18314.78 8957 18294.02 16690.16  Other Revenue, Total 1297.79 3268.51 - -","Revenue 18314.78 8957 18294.02 16690.16  Other Revenue, Total 1297.79 3268.51 - -","Revenue 18314.78 8957 18294.02 16690.16  Other Revenue, Total 1297.79 3268.51 - -"
Revenue,18314.78,8957,18294.02,16690.16
"Other Revenue, Total",1297.79,3268.51,-,-
"Cost of Revenue, Total",9190.13,4453,6723.11,6368.38
Gross Profit,10422.44,5801,11570.91,10321.78
Total Operating Expenses,9588.44,4636,9033.6,8506.29
"Selling/General/Admin. Expenses, Total 76.54 47 75.84 73.84  Research & Development - - - -  Depreciation / Amortization 2431.23 1210 2234.65 2064.06  Interest Expense (Income) - Net Operating -1007.16 -608 - -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total -1102.29 -2551.8 - -","Selling/General/Admin. Expenses, Total 76.54 47 75.84 73.84  Research & Development - - - -  Depreciation / Amortization 2431.23 1210 2234.65 2064.06  Interest Expense (Income) - Net Operating -1007.16 -608 - -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total -1102.29 -2551.8 - -","Selling/General/Admin. Expenses, Total 76.54 47 75.84 73.84  Research & Development - - - -  Depreciation / Amortization 2431.23 1210 2234.65 2064.06  Interest Expense (Income) - Net Operating -1007.16 -608 - -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total -1102.29 -2551.8 - -","Selling/General/Admin. Expenses, Total 76.54 47 75.84 73.84  Research & Development - - - -  Depreciation / Amortization 2431.23 1210 2234.65 2064.06  Interest Expense (Income) - Net Operating -1007.16 -608 - -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total -1102.29 -2551.8 - -","Selling/General/Admin. Expenses, Total 76.54 47 75.84 73.84  Research & Development - - - -  Depreciation / Amortization 2431.23 1210 2234.65 2064.06  Interest Expense (Income) - Net Operating -1007.16 -608 - -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total -1102.29 -2551.8 - -"
"Selling/General/Admin. Expenses, Total",76.54,47,75.84,73.84
Research & Development,-,-,-,-
Depreciation / Amortization,2431.23,1210,2234.65,2064.06
Interest Expense (Income) - Net Operating,-1007.16,-608,-,-
Unusual Expense (Income),-,-,-,-
"Other Operating Expenses, Total",-1102.29,-2551.8,-,-
Operating Income,10024.14,5618,9260.42,8183.87
"Interest Income (Expense), Net Non-Operating",-,-,-972.45,-953.33
Gain (Loss) on Sale of Assets,-1722.33,-3444,-,-
"Other, Net",3836.22,7036.97,-226.01,-225.18
Net Income Before Taxes,7910.25,4131,8061.96,7005.37
Provision for Income Taxes,7.77,4,2.07,2.08
Net Income After Taxes,7902.48,4127,8059.89,7003.29
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,7902.48,4127,8059.89,7003.29
Total Extraordinary Items,-,-,-,-
Net Income,7902.48,4127,8059.89,7003.29
Total Adjustments to Net Income,-,-,-,-0
Income Available to Common Excluding Extraordinary Items,7902.48,4127,8059.89,7003.29
Dilution Adjustment,-,-,-,-
Diluted Net Income,7902.48,4127,8059.89,7003.29
Diluted Weighted Average Shares,0.582,0.582,0.56,0.53
Diluted EPS Excluding Extraordinary Items,13574.01,14471.95,14480.04,13105.08
DPS - Common Stock Primary Issue,13574,-,14423,13081
Diluted Normalized EPS,9416.61,9995.14,14480.04,13105.08
