Period Ending:,202230/09,202130/09,202030/09,201930/09
Total Revenue,10079,10547,11045.32,11736.08
"Revenue 9975 10547.11 11045.32 11736.08  Other Revenue, Total 104 100 - -","Revenue 9975 10547.11 11045.32 11736.08  Other Revenue, Total 104 100 - -","Revenue 9975 10547.11 11045.32 11736.08  Other Revenue, Total 104 100 - -","Revenue 9975 10547.11 11045.32 11736.08  Other Revenue, Total 104 100 - -","Revenue 9975 10547.11 11045.32 11736.08  Other Revenue, Total 104 100 - -"
Revenue,9975,10547.11,11045.32,11736.08
"Other Revenue, Total",104,100,-,-
"Cost of Revenue, Total",8331,8344.62,9293.54,9663.51
Gross Profit,1748,2202.48,1751.77,2072.57
Total Operating Expenses,9206,9572.09,10376.06,11464.08
"Selling/General/Admin. Expenses, Total 875 993.74 934.68 940.99  Research & Development 3 - - 0.4  Depreciation / Amortization 499 - - -  Interest Expense (Income) - Net Operating -8 - - -  Unusual Expense (Income) - 233.72 147.83 859.18  Other Operating Expenses, Total -494 - - -","Selling/General/Admin. Expenses, Total 875 993.74 934.68 940.99  Research & Development 3 - - 0.4  Depreciation / Amortization 499 - - -  Interest Expense (Income) - Net Operating -8 - - -  Unusual Expense (Income) - 233.72 147.83 859.18  Other Operating Expenses, Total -494 - - -","Selling/General/Admin. Expenses, Total 875 993.74 934.68 940.99  Research & Development 3 - - 0.4  Depreciation / Amortization 499 - - -  Interest Expense (Income) - Net Operating -8 - - -  Unusual Expense (Income) - 233.72 147.83 859.18  Other Operating Expenses, Total -494 - - -","Selling/General/Admin. Expenses, Total 875 993.74 934.68 940.99  Research & Development 3 - - 0.4  Depreciation / Amortization 499 - - -  Interest Expense (Income) - Net Operating -8 - - -  Unusual Expense (Income) - 233.72 147.83 859.18  Other Operating Expenses, Total -494 - - -","Selling/General/Admin. Expenses, Total 875 993.74 934.68 940.99  Research & Development 3 - - 0.4  Depreciation / Amortization 499 - - -  Interest Expense (Income) - Net Operating -8 - - -  Unusual Expense (Income) - 233.72 147.83 859.18  Other Operating Expenses, Total -494 - - -"
"Selling/General/Admin. Expenses, Total",875,993.74,934.68,940.99
Research & Development,3,-,-,0.4
Depreciation / Amortization,499,-,-,-
Interest Expense (Income) - Net Operating,-8,-,-,-
Unusual Expense (Income),-,233.72,147.83,859.18
"Other Operating Expenses, Total",-494,-,-,-
Operating Income,873,975.02,669.26,272
"Interest Income (Expense), Net Non-Operating",-,-1.59,-1.05,-0.27
Gain (Loss) on Sale of Assets,37,2.47,0.5,-0.25
"Other, Net",18,19.12,6.14,25.9
Net Income Before Taxes,818,995.03,674.86,297.39
Provision for Income Taxes,257,351.77,55.37,203.01
Net Income After Taxes,561,643.26,619.49,94.38
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,561,643.26,619.49,94.38
Total Extraordinary Items,-,-,-,-
Net Income,561,643.26,619.49,94.38
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,561,643.26,619.49,94.38
Dilution Adjustment,-,-,-,-
Diluted Net Income,561,643.26,619.49,94.38
Diluted Weighted Average Shares,2.27,2.27,2.27,2.27
Diluted EPS Excluding Extraordinary Items,246.7,282.76,272.21,41.34
DPS - Common Stock Primary Issue,25,16.67,16.67,16.67
Diluted Normalized EPS,241.31,333.94,224.55,315.25
