Period Ending:,202230/06,202130/06,202030/06,201930/06
Total Revenue,221694,246787.3,210388.12,197691.48
"Revenue 221694 246787.3 210388.12 197691.48  Other Revenue, Total - - - -","Revenue 221694 246787.3 210388.12 197691.48  Other Revenue, Total - - - -","Revenue 221694 246787.3 210388.12 197691.48  Other Revenue, Total - - - -","Revenue 221694 246787.3 210388.12 197691.48  Other Revenue, Total - - - -","Revenue 221694 246787.3 210388.12 197691.48  Other Revenue, Total - - - -"
Revenue,221694,246787.3,210388.12,197691.48
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",194273,221590.37,188115.3,177578.28
Gross Profit,27421,25196.93,22272.81,20113.21
Total Operating Expenses,219426,244133.5,209531.03,197832.18
"Selling/General/Admin. Expenses, Total 24476 22058.19 20694.19 18794.25  Research & Development - - - -  Depreciation / Amortization 971 481.97 478.55 443.64  Interest Expense (Income) - Net Operating -68 - - -  Unusual Expense (Income) - 2.97 242.99 1016.01  Other Operating Expenses, Total -226 - - -","Selling/General/Admin. Expenses, Total 24476 22058.19 20694.19 18794.25  Research & Development - - - -  Depreciation / Amortization 971 481.97 478.55 443.64  Interest Expense (Income) - Net Operating -68 - - -  Unusual Expense (Income) - 2.97 242.99 1016.01  Other Operating Expenses, Total -226 - - -","Selling/General/Admin. Expenses, Total 24476 22058.19 20694.19 18794.25  Research & Development - - - -  Depreciation / Amortization 971 481.97 478.55 443.64  Interest Expense (Income) - Net Operating -68 - - -  Unusual Expense (Income) - 2.97 242.99 1016.01  Other Operating Expenses, Total -226 - - -","Selling/General/Admin. Expenses, Total 24476 22058.19 20694.19 18794.25  Research & Development - - - -  Depreciation / Amortization 971 481.97 478.55 443.64  Interest Expense (Income) - Net Operating -68 - - -  Unusual Expense (Income) - 2.97 242.99 1016.01  Other Operating Expenses, Total -226 - - -","Selling/General/Admin. Expenses, Total 24476 22058.19 20694.19 18794.25  Research & Development - - - -  Depreciation / Amortization 971 481.97 478.55 443.64  Interest Expense (Income) - Net Operating -68 - - -  Unusual Expense (Income) - 2.97 242.99 1016.01  Other Operating Expenses, Total -226 - - -"
"Selling/General/Admin. Expenses, Total",24476,22058.19,20694.19,18794.25
Research & Development,-,-,-,-
Depreciation / Amortization,971,481.97,478.55,443.64
Interest Expense (Income) - Net Operating,-68,-,-,-
Unusual Expense (Income),-,2.97,242.99,1016.01
"Other Operating Expenses, Total",-226,-,-,-
Operating Income,2268,2653.8,857.08,-140.7
"Interest Income (Expense), Net Non-Operating",-,43.66,37.7,72.53
Gain (Loss) on Sale of Assets,5,-0.18,-20.55,-7.37
"Other, Net",-303,481.06,460.56,518.83
Net Income Before Taxes,2566,3178.33,1334.79,443.29
Provision for Income Taxes,699,1112.34,383.43,513.38
Net Income After Taxes,1867,2066,951.36,-70.1
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,1867,2066,951.36,-70.1
Total Extraordinary Items,-,-,-,-
Net Income,1867,2066,951.36,-70.1
Total Adjustments to Net Income,-,-0,-0,-
Income Available to Common Excluding Extraordinary Items,1867,2066,951.36,-70.1
Dilution Adjustment,-0.819,-,-,-
Diluted Net Income,1867.82,2066,951.36,-70.1
Diluted Weighted Average Shares,21.94,21.94,21.82,21.78
Diluted EPS Excluding Extraordinary Items,85.15,94.15,43.61,-3.22
DPS - Common Stock Primary Issue,19,21,14,14
Diluted Normalized EPS,78.55,103.1,54.98,32.97
