Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,39320,37161,30143,35304
"Revenue 39320 37161 30143 35304  Other Revenue, Total - - - -","Revenue 39320 37161 30143 35304  Other Revenue, Total - - - -","Revenue 39320 37161 30143 35304  Other Revenue, Total - - - -","Revenue 39320 37161 30143 35304  Other Revenue, Total - - - -","Revenue 39320 37161 30143 35304  Other Revenue, Total - - - -"
Revenue,39320,37161,30143,35304
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",28790,26811,23741,27086
Gross Profit,10530,10350,6402,8218
Total Operating Expenses,36814,33885,31133,36076
"Selling/General/Admin. Expenses, Total 8024 7539 6738 7483  Research & Development 1985 - 396 440  Depreciation / Amortization 2882 - - -  Interest Expense (Income) - Net Operating -20 - - -  Unusual Expense (Income) - -465 258 1066  Other Operating Expenses, Total -4847 - - 1","Selling/General/Admin. Expenses, Total 8024 7539 6738 7483  Research & Development 1985 - 396 440  Depreciation / Amortization 2882 - - -  Interest Expense (Income) - Net Operating -20 - - -  Unusual Expense (Income) - -465 258 1066  Other Operating Expenses, Total -4847 - - 1","Selling/General/Admin. Expenses, Total 8024 7539 6738 7483  Research & Development 1985 - 396 440  Depreciation / Amortization 2882 - - -  Interest Expense (Income) - Net Operating -20 - - -  Unusual Expense (Income) - -465 258 1066  Other Operating Expenses, Total -4847 - - 1","Selling/General/Admin. Expenses, Total 8024 7539 6738 7483  Research & Development 1985 - 396 440  Depreciation / Amortization 2882 - - -  Interest Expense (Income) - Net Operating -20 - - -  Unusual Expense (Income) - -465 258 1066  Other Operating Expenses, Total -4847 - - 1","Selling/General/Admin. Expenses, Total 8024 7539 6738 7483  Research & Development 1985 - 396 440  Depreciation / Amortization 2882 - - -  Interest Expense (Income) - Net Operating -20 - - -  Unusual Expense (Income) - -465 258 1066  Other Operating Expenses, Total -4847 - - 1"
"Selling/General/Admin. Expenses, Total",8024,7539,6738,7483
Research & Development,1985,-,396,440
Depreciation / Amortization,2882,-,-,-
Interest Expense (Income) - Net Operating,-20,-,-,-
Unusual Expense (Income),-,-465,258,1066
"Other Operating Expenses, Total",-4847,-,-,1
Operating Income,2506,3276,-990,-772
"Interest Income (Expense), Net Non-Operating",-,884,472,777
Gain (Loss) on Sale of Assets,555,64,-,-
"Other, Net",-1878,184,137,81
Net Income Before Taxes,3829,4408,-381,86
Provision for Income Taxes,973,1021,-73,373
Net Income After Taxes,2856,3387,-308,-287
Minority Interest,1709,-98,-23,-52
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,2765,3289,-331,-339
Total Extraordinary Items,-,-,-,-
Net Income,2765,3289,-331,-339
Total Adjustments to Net Income,-,-1,-,-1
Income Available to Common Excluding Extraordinary Items,2765,3288,-331,-340
Dilution Adjustment,-,-,-,-
Diluted Net Income,2765,3288,-331,-340
Diluted Weighted Average Shares,54.36,55.52,55.51,55.51
Diluted EPS Excluding Extraordinary Items,50.87,59.22,-5.96,-6.13
DPS - Common Stock Primary Issue,-,24,6,10
Diluted Normalized EPS,35.97,51.9,-2.94,6.36
