Period Ending:,202231/07,202131/07,202031/07,201931/07
Total Revenue,15672,13774,13745.28,13170.34
"Revenue 15672 13774 13745.28 13170.34  Other Revenue, Total - - - -","Revenue 15672 13774 13745.28 13170.34  Other Revenue, Total - - - -","Revenue 15672 13774 13745.28 13170.34  Other Revenue, Total - - - -","Revenue 15672 13774 13745.28 13170.34  Other Revenue, Total - - - -","Revenue 15672 13774 13745.28 13170.34  Other Revenue, Total - - - -"
Revenue,15672,13774,13745.28,13170.34
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",11789,10036,10164.68,9859.57
Gross Profit,3883,3738,3580.59,3310.78
Total Operating Expenses,14784,12948,12950.04,12029.3
"Selling/General/Admin. Expenses, Total 2995 2912 2785.36 2566.47  Research & Development 41 56 24.05 -  Depreciation / Amortization 340 341 - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - - - -396.74  Other Operating Expenses, Total -381 -397 - -","Selling/General/Admin. Expenses, Total 2995 2912 2785.36 2566.47  Research & Development 41 56 24.05 -  Depreciation / Amortization 340 341 - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - - - -396.74  Other Operating Expenses, Total -381 -397 - -","Selling/General/Admin. Expenses, Total 2995 2912 2785.36 2566.47  Research & Development 41 56 24.05 -  Depreciation / Amortization 340 341 - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - - - -396.74  Other Operating Expenses, Total -381 -397 - -","Selling/General/Admin. Expenses, Total 2995 2912 2785.36 2566.47  Research & Development 41 56 24.05 -  Depreciation / Amortization 340 341 - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - - - -396.74  Other Operating Expenses, Total -381 -397 - -","Selling/General/Admin. Expenses, Total 2995 2912 2785.36 2566.47  Research & Development 41 56 24.05 -  Depreciation / Amortization 340 341 - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - - - -396.74  Other Operating Expenses, Total -381 -397 - -"
"Selling/General/Admin. Expenses, Total",2995,2912,2785.36,2566.47
Research & Development,41,56,24.05,-
Depreciation / Amortization,340,341,-,-
Interest Expense (Income) - Net Operating,-,-,-,-
Unusual Expense (Income),-,-,-,-396.74
"Other Operating Expenses, Total",-381,-397,-,-
Operating Income,888,826,795.24,1141.05
"Interest Income (Expense), Net Non-Operating",-,66.75,-14.1,25.71
Gain (Loss) on Sale of Assets,12,98,-,-
"Other, Net",-352,-418,106.19,55.03
Net Income Before Taxes,1228,1146,887.33,1221.79
Provision for Income Taxes,454,362,373.09,280.52
Net Income After Taxes,774,784,514.23,941.26
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,774,784,514.23,941.26
Total Extraordinary Items,-,-,-,-
Net Income,774,784,514.23,941.26
Total Adjustments to Net Income,-,-,-,-0
Income Available to Common Excluding Extraordinary Items,774,784,514.23,941.26
Dilution Adjustment,-,-,-,-
Diluted Net Income,774,784,514.23,941.26
Diluted Weighted Average Shares,14.72,14.94,15.07,15.07
Diluted EPS Excluding Extraordinary Items,52.6,52.49,34.13,62.47
DPS - Common Stock Primary Issue,16,16,15,15
Diluted Normalized EPS,52.37,43.85,34.13,42.19
