Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,60545,56978,53078.62,57970.97
"Revenue 60545 56978.95 53078.62 57970.97  Other Revenue, Total - - - -","Revenue 60545 56978.95 53078.62 57970.97  Other Revenue, Total - - - -","Revenue 60545 56978.95 53078.62 57970.97  Other Revenue, Total - - - -","Revenue 60545 56978.95 53078.62 57970.97  Other Revenue, Total - - - -","Revenue 60545 56978.95 53078.62 57970.97  Other Revenue, Total - - - -"
Revenue,60545,56978.95,53078.62,57970.97
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",52046,48823.94,45980.89,50424.51
Gross Profit,8499,8155,7097.73,7546.46
Total Operating Expenses,59043,56077.45,53545.28,58598.2
"Selling/General/Admin. Expenses, Total 6997 6768.44 6540.94 7023.55  Research & Development - - 32.94 33.58  Depreciation / Amortization 256 - 126.35 125.42  Interest Expense (Income) - Net Operating -84 - - -  Unusual Expense (Income) - 485.06 864.16 991.14  Other Operating Expenses, Total -172 - - -","Selling/General/Admin. Expenses, Total 6997 6768.44 6540.94 7023.55  Research & Development - - 32.94 33.58  Depreciation / Amortization 256 - 126.35 125.42  Interest Expense (Income) - Net Operating -84 - - -  Unusual Expense (Income) - 485.06 864.16 991.14  Other Operating Expenses, Total -172 - - -","Selling/General/Admin. Expenses, Total 6997 6768.44 6540.94 7023.55  Research & Development - - 32.94 33.58  Depreciation / Amortization 256 - 126.35 125.42  Interest Expense (Income) - Net Operating -84 - - -  Unusual Expense (Income) - 485.06 864.16 991.14  Other Operating Expenses, Total -172 - - -","Selling/General/Admin. Expenses, Total 6997 6768.44 6540.94 7023.55  Research & Development - - 32.94 33.58  Depreciation / Amortization 256 - 126.35 125.42  Interest Expense (Income) - Net Operating -84 - - -  Unusual Expense (Income) - 485.06 864.16 991.14  Other Operating Expenses, Total -172 - - -","Selling/General/Admin. Expenses, Total 6997 6768.44 6540.94 7023.55  Research & Development - - 32.94 33.58  Depreciation / Amortization 256 - 126.35 125.42  Interest Expense (Income) - Net Operating -84 - - -  Unusual Expense (Income) - 485.06 864.16 991.14  Other Operating Expenses, Total -172 - - -"
"Selling/General/Admin. Expenses, Total",6997,6768.44,6540.94,7023.55
Research & Development,-,-,32.94,33.58
Depreciation / Amortization,256,-,126.35,125.42
Interest Expense (Income) - Net Operating,-84,-,-,-
Unusual Expense (Income),-,485.06,864.16,991.14
"Other Operating Expenses, Total",-172,-,-,-
Operating Income,1472,901.49,-466.66,-627.23
"Interest Income (Expense), Net Non-Operating",-,-42.01,60.86,-30.91
Gain (Loss) on Sale of Assets,312,1468.04,-7.69,911.63
"Other, Net",400,48.31,86.05,24.65
Net Income Before Taxes,760,2375.84,-327.44,278.15
Provision for Income Taxes,328,319.85,55.25,519.51
Net Income After Taxes,432,2055.99,-382.69,-241.36
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,432,2055.99,-382.69,-241.36
Total Extraordinary Items,-,-,-,-
Net Income,432,2055.99,-382.69,-241.36
Total Adjustments to Net Income,-,-,-0,-
Income Available to Common Excluding Extraordinary Items,432,2055.99,-382.69,-241.36
Dilution Adjustment,-,-,-,-
Diluted Net Income,432,2055.99,-382.69,-241.36
Diluted Weighted Average Shares,3.01,3.04,3.05,3.05
Diluted EPS Excluding Extraordinary Items,143.71,675.97,-125.6,-79.21
DPS - Common Stock Primary Issue,70,60,20,40
Diluted Normalized EPS,324.34,396.3,60.39,-62.25
