Period Ending:,202230/06,202130/06,202030/06,201930/06
Total Revenue,2595,1393.75,1029.23,691.66
"Revenue 2595 1393.75 1029.23 691.66  Other Revenue, Total - - - -","Revenue 2595 1393.75 1029.23 691.66  Other Revenue, Total - - - -","Revenue 2595 1393.75 1029.23 691.66  Other Revenue, Total - - - -","Revenue 2595 1393.75 1029.23 691.66  Other Revenue, Total - - - -","Revenue 2595 1393.75 1029.23 691.66  Other Revenue, Total - - - -"
Revenue,2595,1393.75,1029.23,691.66
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",1477,1136.02,862.46,571.38
Gross Profit,1118,257.73,166.77,120.29
Total Operating Expenses,2232,1449.1,1174.89,802.56
"Selling/General/Admin. Expenses, Total 675 301.83 257.71 227.86  Research & Development - 0.88 10.15 -  Depreciation / Amortization 91 - - -  Interest Expense (Income) - Net Operating -5 - - -  Unusual Expense (Income) - 10.37 44.56 3.32  Other Operating Expenses, Total -6 -0 - -","Selling/General/Admin. Expenses, Total 675 301.83 257.71 227.86  Research & Development - 0.88 10.15 -  Depreciation / Amortization 91 - - -  Interest Expense (Income) - Net Operating -5 - - -  Unusual Expense (Income) - 10.37 44.56 3.32  Other Operating Expenses, Total -6 -0 - -","Selling/General/Admin. Expenses, Total 675 301.83 257.71 227.86  Research & Development - 0.88 10.15 -  Depreciation / Amortization 91 - - -  Interest Expense (Income) - Net Operating -5 - - -  Unusual Expense (Income) - 10.37 44.56 3.32  Other Operating Expenses, Total -6 -0 - -","Selling/General/Admin. Expenses, Total 675 301.83 257.71 227.86  Research & Development - 0.88 10.15 -  Depreciation / Amortization 91 - - -  Interest Expense (Income) - Net Operating -5 - - -  Unusual Expense (Income) - 10.37 44.56 3.32  Other Operating Expenses, Total -6 -0 - -","Selling/General/Admin. Expenses, Total 675 301.83 257.71 227.86  Research & Development - 0.88 10.15 -  Depreciation / Amortization 91 - - -  Interest Expense (Income) - Net Operating -5 - - -  Unusual Expense (Income) - 10.37 44.56 3.32  Other Operating Expenses, Total -6 -0 - -"
"Selling/General/Admin. Expenses, Total",675,301.83,257.71,227.86
Research & Development,-,0.88,10.15,-
Depreciation / Amortization,91,-,-,-
Interest Expense (Income) - Net Operating,-5,-,-,-
Unusual Expense (Income),-,10.37,44.56,3.32
"Other Operating Expenses, Total",-6,-0,-,-
Operating Income,363,-55.35,-145.66,-110.89
"Interest Income (Expense), Net Non-Operating",-,-0.86,0.04,0.07
Gain (Loss) on Sale of Assets,5,-,-,-
"Other, Net",1447,2.15,1.55,-
Net Income Before Taxes,-1089,-54.07,-144.07,-110.83
Provision for Income Taxes,57,1.13,-1.25,0.95
Net Income After Taxes,-1146,-55.2,-142.82,-111.78
Minority Interest,-,-,5.69,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,-1146,-55.2,-137.13,-111.78
Total Extraordinary Items,-,-,-,-
Net Income,-1146,-55.2,-137.13,-111.78
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,-1146,-55.2,-137.13,-111.78
Dilution Adjustment,-,-,-,-
Diluted Net Income,-1146,-55.2,-137.13,-111.78
Diluted Weighted Average Shares,6.34,4.22,4.22,2.1
Diluted EPS Excluding Extraordinary Items,-180.65,-13.08,-32.51,-53.22
DPS - Common Stock Primary Issue,-,-,-,-
Diluted Normalized EPS,34.98,-11.49,-25.64,-52.19
