Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,6476,5359,4425.52,4531.64
"Revenue 6476 5359.06 4425.52 4531.64  Other Revenue, Total - - - -","Revenue 6476 5359.06 4425.52 4531.64  Other Revenue, Total - - - -","Revenue 6476 5359.06 4425.52 4531.64  Other Revenue, Total - - - -","Revenue 6476 5359.06 4425.52 4531.64  Other Revenue, Total - - - -","Revenue 6476 5359.06 4425.52 4531.64  Other Revenue, Total - - - -"
Revenue,6476,5359.06,4425.52,4531.64
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",4681,3931.66,3423.94,3525.46
Gross Profit,1795,1427.39,1001.59,1006.18
Total Operating Expenses,5819,4962,4222.27,4360.85
"Selling/General/Admin. Expenses, Total 1138 784 703.2 665.12  Research & Development - 235 83.75 94  Depreciation / Amortization 105 112 11.38 11.35  Interest Expense (Income) - Net Operating -4 -4 - -  Unusual Expense (Income) - 4.01 - 64.91  Other Operating Expenses, Total -101 -97 - -","Selling/General/Admin. Expenses, Total 1138 784 703.2 665.12  Research & Development - 235 83.75 94  Depreciation / Amortization 105 112 11.38 11.35  Interest Expense (Income) - Net Operating -4 -4 - -  Unusual Expense (Income) - 4.01 - 64.91  Other Operating Expenses, Total -101 -97 - -","Selling/General/Admin. Expenses, Total 1138 784 703.2 665.12  Research & Development - 235 83.75 94  Depreciation / Amortization 105 112 11.38 11.35  Interest Expense (Income) - Net Operating -4 -4 - -  Unusual Expense (Income) - 4.01 - 64.91  Other Operating Expenses, Total -101 -97 - -","Selling/General/Admin. Expenses, Total 1138 784 703.2 665.12  Research & Development - 235 83.75 94  Depreciation / Amortization 105 112 11.38 11.35  Interest Expense (Income) - Net Operating -4 -4 - -  Unusual Expense (Income) - 4.01 - 64.91  Other Operating Expenses, Total -101 -97 - -","Selling/General/Admin. Expenses, Total 1138 784 703.2 665.12  Research & Development - 235 83.75 94  Depreciation / Amortization 105 112 11.38 11.35  Interest Expense (Income) - Net Operating -4 -4 - -  Unusual Expense (Income) - 4.01 - 64.91  Other Operating Expenses, Total -101 -97 - -"
"Selling/General/Admin. Expenses, Total",1138,784,703.2,665.12
Research & Development,-,235,83.75,94
Depreciation / Amortization,105,112,11.38,11.35
Interest Expense (Income) - Net Operating,-4,-4,-,-
Unusual Expense (Income),-,4.01,-,64.91
"Other Operating Expenses, Total",-101,-97,-,-
Operating Income,657,392.59,203.26,170.79
"Interest Income (Expense), Net Non-Operating",-,3.14,-3.37,-7.71
Gain (Loss) on Sale of Assets,-53,1,-,-
"Other, Net",97,-17,9.38,6.41
Net Income Before Taxes,613,413,209.27,169.49
Provision for Income Taxes,136,86,96,55.57
Net Income After Taxes,477,327,113.26,113.91
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,477,327,113.26,113.91
Total Extraordinary Items,-,-,-,-
Net Income,477,327.48,113.26,113.91
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,477,327,113.26,113.91
Dilution Adjustment,-,-,-,-
Diluted Net Income,477,327,113.26,113.91
Diluted Weighted Average Shares,4.43,4.43,3.03,3
Diluted EPS Excluding Extraordinary Items,107.65,73.96,37.38,37.97
DPS - Common Stock Primary Issue,-,10,-,-
Diluted Normalized EPS,94.22,74.68,37.38,52.51
