Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,31280,29448,26827,30281
"Revenue 31280 29448 26827 30281  Other Revenue, Total - - - -","Revenue 31280 29448 26827 30281  Other Revenue, Total - - - -","Revenue 31280 29448 26827 30281  Other Revenue, Total - - - -","Revenue 31280 29448 26827 30281  Other Revenue, Total - - - -","Revenue 31280 29448 26827 30281  Other Revenue, Total - - - -"
Revenue,31280,29448,26827,30281
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",25855,24344,22643,24608
Gross Profit,5425,5104,4184,5673
Total Operating Expenses,30341,28740,26903,29481
"Selling/General/Admin. Expenses, Total 4047 3946 3850 4271  Research & Development 439 410 375 343  Depreciation / Amortization 987 - 125 145  Interest Expense (Income) - Net Operating -53 - - -  Unusual Expense (Income) - 40 -90 112  Other Operating Expenses, Total -934 - - 2","Selling/General/Admin. Expenses, Total 4047 3946 3850 4271  Research & Development 439 410 375 343  Depreciation / Amortization 987 - 125 145  Interest Expense (Income) - Net Operating -53 - - -  Unusual Expense (Income) - 40 -90 112  Other Operating Expenses, Total -934 - - 2","Selling/General/Admin. Expenses, Total 4047 3946 3850 4271  Research & Development 439 410 375 343  Depreciation / Amortization 987 - 125 145  Interest Expense (Income) - Net Operating -53 - - -  Unusual Expense (Income) - 40 -90 112  Other Operating Expenses, Total -934 - - 2","Selling/General/Admin. Expenses, Total 4047 3946 3850 4271  Research & Development 439 410 375 343  Depreciation / Amortization 987 - 125 145  Interest Expense (Income) - Net Operating -53 - - -  Unusual Expense (Income) - 40 -90 112  Other Operating Expenses, Total -934 - - 2","Selling/General/Admin. Expenses, Total 4047 3946 3850 4271  Research & Development 439 410 375 343  Depreciation / Amortization 987 - 125 145  Interest Expense (Income) - Net Operating -53 - - -  Unusual Expense (Income) - 40 -90 112  Other Operating Expenses, Total -934 - - 2"
"Selling/General/Admin. Expenses, Total",4047,3946,3850,4271
Research & Development,439,410,375,343
Depreciation / Amortization,987,-,125,145
Interest Expense (Income) - Net Operating,-53,-,-,-
Unusual Expense (Income),-,40,-90,112
"Other Operating Expenses, Total",-934,-,-,2
Operating Income,939,708,-76,800
"Interest Income (Expense), Net Non-Operating",-,91,70,-93
Gain (Loss) on Sale of Assets,98,-,-,-
"Other, Net",-325,67,266,-30
Net Income Before Taxes,1166,866,260,677
Provision for Income Taxes,334,267,52,246
Net Income After Taxes,832,599,208,431
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,832,599,208,431
Total Extraordinary Items,-,-,-,-
Net Income,832,599,208,431
Total Adjustments to Net Income,-,-,-,-1
Income Available to Common Excluding Extraordinary Items,832,599,208,430
Dilution Adjustment,-,-,-,-
Diluted Net Income,832,599,208,430
Diluted Weighted Average Shares,5.91,5.89,5.91,5.91
Diluted EPS Excluding Extraordinary Items,140.76,101.62,35.19,72.75
DPS - Common Stock Primary Issue,-,35,10,40
Diluted Normalized EPS,113.03,106.31,23.01,84.81
