Period Ending:,202231/07,202131/07,202031/07,201931/07
Total Revenue,7576,6296,5890.75,5130.86
"Revenue 7576 6296 5890.75 5130.86  Other Revenue, Total - - - -","Revenue 7576 6296 5890.75 5130.86  Other Revenue, Total - - - -","Revenue 7576 6296 5890.75 5130.86  Other Revenue, Total - - - -","Revenue 7576 6296 5890.75 5130.86  Other Revenue, Total - - - -","Revenue 7576 6296 5890.75 5130.86  Other Revenue, Total - - - -"
Revenue,7576,6296,5890.75,5130.86
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",5885,4894,4563.99,4017.64
Gross Profit,1691,1402,1326.76,1113.22
Total Operating Expenses,7140,5915,5556.14,4914.38
"Selling/General/Admin. Expenses, Total 1255 1021 982.32 896.74  Research & Development - - - -  Depreciation / Amortization 49 37 - -  Interest Expense (Income) - Net Operating -2 -2 - -  Unusual Expense (Income) - 0.31 9.83 -  Other Operating Expenses, Total -47 -35 - -","Selling/General/Admin. Expenses, Total 1255 1021 982.32 896.74  Research & Development - - - -  Depreciation / Amortization 49 37 - -  Interest Expense (Income) - Net Operating -2 -2 - -  Unusual Expense (Income) - 0.31 9.83 -  Other Operating Expenses, Total -47 -35 - -","Selling/General/Admin. Expenses, Total 1255 1021 982.32 896.74  Research & Development - - - -  Depreciation / Amortization 49 37 - -  Interest Expense (Income) - Net Operating -2 -2 - -  Unusual Expense (Income) - 0.31 9.83 -  Other Operating Expenses, Total -47 -35 - -","Selling/General/Admin. Expenses, Total 1255 1021 982.32 896.74  Research & Development - - - -  Depreciation / Amortization 49 37 - -  Interest Expense (Income) - Net Operating -2 -2 - -  Unusual Expense (Income) - 0.31 9.83 -  Other Operating Expenses, Total -47 -35 - -","Selling/General/Admin. Expenses, Total 1255 1021 982.32 896.74  Research & Development - - - -  Depreciation / Amortization 49 37 - -  Interest Expense (Income) - Net Operating -2 -2 - -  Unusual Expense (Income) - 0.31 9.83 -  Other Operating Expenses, Total -47 -35 - -"
"Selling/General/Admin. Expenses, Total",1255,1021,982.32,896.74
Research & Development,-,-,-,-
Depreciation / Amortization,49,37,-,-
Interest Expense (Income) - Net Operating,-2,-2,-,-
Unusual Expense (Income),-,0.31,9.83,-
"Other Operating Expenses, Total",-47,-35,-,-
Operating Income,436,381,334.61,216.47
"Interest Income (Expense), Net Non-Operating",-,19.91,-6.96,-1.8
Gain (Loss) on Sale of Assets,-1,22,0.49,-
"Other, Net",-18,-60,3.29,13.57
Net Income Before Taxes,455,419,331.43,228.24
Provision for Income Taxes,150,143,110.43,73.99
Net Income After Taxes,305,276,221,154.25
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,305,276,221,154.25
Total Extraordinary Items,-,-,-,-
Net Income,305,276,221,154.25
Total Adjustments to Net Income,-,-,-,-0
Income Available to Common Excluding Extraordinary Items,305,276,221,154.25
Dilution Adjustment,-,-,-,-
Diluted Net Income,305,276,221,154.25
Diluted Weighted Average Shares,5.17,5.16,5.14,2.57
Diluted EPS Excluding Extraordinary Items,58.96,53.48,42.96,59.97
DPS - Common Stock Primary Issue,7.5,7,6.5,12
Diluted Normalized EPS,55.09,48.08,48.19,65.02
