Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,17861,16682,14621.98,13433.45
"Revenue 17861 16682.98 14621.98 13433.45  Other Revenue, Total - - - -","Revenue 17861 16682.98 14621.98 13433.45  Other Revenue, Total - - - -","Revenue 17861 16682.98 14621.98 13433.45  Other Revenue, Total - - - -","Revenue 17861 16682.98 14621.98 13433.45  Other Revenue, Total - - - -","Revenue 17861 16682.98 14621.98 13433.45  Other Revenue, Total - - - -"
Revenue,17861,16682.98,14621.98,13433.45
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",14872,13908.89,11458.43,10981.32
Gross Profit,2989,2774.09,3163.55,2452.14
Total Operating Expenses,17398,16609.06,13965.91,13561.94
"Selling/General/Admin. Expenses, Total 2474 2605.9 2459.86 2107.74  Research & Development - - - -  Depreciation / Amortization 123 69.32 44.33 132.21  Interest Expense (Income) - Net Operating -5 - - -  Unusual Expense (Income) - 24.95 3.3 340.67  Other Operating Expenses, Total -66 - - -","Selling/General/Admin. Expenses, Total 2474 2605.9 2459.86 2107.74  Research & Development - - - -  Depreciation / Amortization 123 69.32 44.33 132.21  Interest Expense (Income) - Net Operating -5 - - -  Unusual Expense (Income) - 24.95 3.3 340.67  Other Operating Expenses, Total -66 - - -","Selling/General/Admin. Expenses, Total 2474 2605.9 2459.86 2107.74  Research & Development - - - -  Depreciation / Amortization 123 69.32 44.33 132.21  Interest Expense (Income) - Net Operating -5 - - -  Unusual Expense (Income) - 24.95 3.3 340.67  Other Operating Expenses, Total -66 - - -","Selling/General/Admin. Expenses, Total 2474 2605.9 2459.86 2107.74  Research & Development - - - -  Depreciation / Amortization 123 69.32 44.33 132.21  Interest Expense (Income) - Net Operating -5 - - -  Unusual Expense (Income) - 24.95 3.3 340.67  Other Operating Expenses, Total -66 - - -","Selling/General/Admin. Expenses, Total 2474 2605.9 2459.86 2107.74  Research & Development - - - -  Depreciation / Amortization 123 69.32 44.33 132.21  Interest Expense (Income) - Net Operating -5 - - -  Unusual Expense (Income) - 24.95 3.3 340.67  Other Operating Expenses, Total -66 - - -"
"Selling/General/Admin. Expenses, Total",2474,2605.9,2459.86,2107.74
Research & Development,-,-,-,-
Depreciation / Amortization,123,69.32,44.33,132.21
Interest Expense (Income) - Net Operating,-5,-,-,-
Unusual Expense (Income),-,24.95,3.3,340.67
"Other Operating Expenses, Total",-66,-,-,-
Operating Income,463,73.92,656.07,-128.49
"Interest Income (Expense), Net Non-Operating",-,0.03,-2.82,-3.58
Gain (Loss) on Sale of Assets,-,-,0.1,0.86
"Other, Net",13,2.68,3.87,2.72
Net Income Before Taxes,450,76.63,657.22,-128.48
Provision for Income Taxes,135,71.14,229.95,-26.01
Net Income After Taxes,315,5.5,427.27,-102.47
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,315,5.5,427.27,-102.47
Total Extraordinary Items,-,-,-,-
Net Income,315,5.5,427.27,-102.47
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,315,5.5,427.27,-102.47
Dilution Adjustment,-,-,-,-
Diluted Net Income,315,5.5,427.27,-102.47
Diluted Weighted Average Shares,2.81,2.85,2.89,2.49
Diluted EPS Excluding Extraordinary Items,112.1,1.93,147.85,-41.13
DPS - Common Stock Primary Issue,-,-,-,-
Diluted Normalized EPS,105.87,20.36,152.89,87.75
