Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,46277,50936,49416,52531
"Revenue 46277 50936 49416 52531  Other Revenue, Total - - - -","Revenue 46277 50936 49416 52531  Other Revenue, Total - - - -","Revenue 46277 50936 49416 52531  Other Revenue, Total - - - -","Revenue 46277 50936 49416 52531  Other Revenue, Total - - - -","Revenue 46277 50936 49416 52531  Other Revenue, Total - - - -"
Revenue,46277,50936,49416,52531
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",30068,38842,32263,34974
Gross Profit,16209,12094,17153,17557
Total Operating Expenses,43408,53553,47091,49740
"Selling/General/Admin. Expenses, Total 9729 14366 14533 14576  Research & Development - 316 - -  Depreciation / Amortization 1889 1509 294 189  Interest Expense (Income) - Net Operating -299 -251 - -  Unusual Expense (Income) - 226 - -  Other Operating Expenses, Total 2021 -1229 1 1","Selling/General/Admin. Expenses, Total 9729 14366 14533 14576  Research & Development - 316 - -  Depreciation / Amortization 1889 1509 294 189  Interest Expense (Income) - Net Operating -299 -251 - -  Unusual Expense (Income) - 226 - -  Other Operating Expenses, Total 2021 -1229 1 1","Selling/General/Admin. Expenses, Total 9729 14366 14533 14576  Research & Development - 316 - -  Depreciation / Amortization 1889 1509 294 189  Interest Expense (Income) - Net Operating -299 -251 - -  Unusual Expense (Income) - 226 - -  Other Operating Expenses, Total 2021 -1229 1 1","Selling/General/Admin. Expenses, Total 9729 14366 14533 14576  Research & Development - 316 - -  Depreciation / Amortization 1889 1509 294 189  Interest Expense (Income) - Net Operating -299 -251 - -  Unusual Expense (Income) - 226 - -  Other Operating Expenses, Total 2021 -1229 1 1","Selling/General/Admin. Expenses, Total 9729 14366 14533 14576  Research & Development - 316 - -  Depreciation / Amortization 1889 1509 294 189  Interest Expense (Income) - Net Operating -299 -251 - -  Unusual Expense (Income) - 226 - -  Other Operating Expenses, Total 2021 -1229 1 1"
"Selling/General/Admin. Expenses, Total",9729,14366,14533,14576
Research & Development,-,316,-,-
Depreciation / Amortization,1889,1509,294,189
Interest Expense (Income) - Net Operating,-299,-251,-,-
Unusual Expense (Income),-,226,-,-
"Other Operating Expenses, Total",2021,-1229,1,1
Operating Income,2869,-2617,2325,2791
"Interest Income (Expense), Net Non-Operating",-,-237,-191,-189
Gain (Loss) on Sale of Assets,-66,-75,-77,-37
"Other, Net",1383,585,34,27
Net Income Before Taxes,1552,-3127,2091,2592
Provision for Income Taxes,222,325,127,746
Net Income After Taxes,1330,-3452,1964,1846
Minority Interest,20,22,-,4
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,1332,-3449,1964,1850
Total Extraordinary Items,-,-,-,-
Net Income,1332,-3449,1964,1850
Total Adjustments to Net Income,-,-,1,-
Income Available to Common Excluding Extraordinary Items,1332,-3449,1965,1850
Dilution Adjustment,-,-,-,-
Diluted Net Income,1332,-3449,1965,1850
Diluted Weighted Average Shares,47.8,47.8,47.8,47.81
Diluted EPS Excluding Extraordinary Items,27.86,-72.15,41.1,38.7
DPS - Common Stock Primary Issue,-,-,-,-
Diluted Normalized EPS,35.28,-36.88,42.62,39.25
