Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,8796,6345,4739,6295.92
"Revenue 8796 6345 4739 6295.92  Other Revenue, Total - - - -","Revenue 8796 6345 4739 6295.92  Other Revenue, Total - - - -","Revenue 8796 6345 4739 6295.92  Other Revenue, Total - - - -","Revenue 8796 6345 4739 6295.92  Other Revenue, Total - - - -","Revenue 8796 6345 4739 6295.92  Other Revenue, Total - - - -"
Revenue,8796,6345,4739,6295.92
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",5307,4987,4324,4402.13
Gross Profit,3489,1358,415,1893.78
Total Operating Expenses,5819,5386,4694,5082
"Selling/General/Admin. Expenses, Total 444 359 340 558.19  Research & Development - - - -  Depreciation / Amortization 766 764 685 2.14  Interest Expense (Income) - Net Operating -72 -76 -76 -  Unusual Expense (Income) - 34.25 -16.85 119.54  Other Operating Expenses, Total -626 -648 -579 -","Selling/General/Admin. Expenses, Total 444 359 340 558.19  Research & Development - - - -  Depreciation / Amortization 766 764 685 2.14  Interest Expense (Income) - Net Operating -72 -76 -76 -  Unusual Expense (Income) - 34.25 -16.85 119.54  Other Operating Expenses, Total -626 -648 -579 -","Selling/General/Admin. Expenses, Total 444 359 340 558.19  Research & Development - - - -  Depreciation / Amortization 766 764 685 2.14  Interest Expense (Income) - Net Operating -72 -76 -76 -  Unusual Expense (Income) - 34.25 -16.85 119.54  Other Operating Expenses, Total -626 -648 -579 -","Selling/General/Admin. Expenses, Total 444 359 340 558.19  Research & Development - - - -  Depreciation / Amortization 766 764 685 2.14  Interest Expense (Income) - Net Operating -72 -76 -76 -  Unusual Expense (Income) - 34.25 -16.85 119.54  Other Operating Expenses, Total -626 -648 -579 -","Selling/General/Admin. Expenses, Total 444 359 340 558.19  Research & Development - - - -  Depreciation / Amortization 766 764 685 2.14  Interest Expense (Income) - Net Operating -72 -76 -76 -  Unusual Expense (Income) - 34.25 -16.85 119.54  Other Operating Expenses, Total -626 -648 -579 -"
"Selling/General/Admin. Expenses, Total",444,359,340,558.19
Research & Development,-,-,-,-
Depreciation / Amortization,766,764,685,2.14
Interest Expense (Income) - Net Operating,-72,-76,-76,-
Unusual Expense (Income),-,34.25,-16.85,119.54
"Other Operating Expenses, Total",-626,-648,-579,-
Operating Income,2977,959,45,1213.92
"Interest Income (Expense), Net Non-Operating",-,-76.71,-76.32,-75.57
Gain (Loss) on Sale of Assets,27,-,-,243.61
"Other, Net",84,57,2,39.49
Net Income Before Taxes,2866,902,43,1421.45
Provision for Income Taxes,1059,335,33,530.39
Net Income After Taxes,1807,567,10,891.06
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,1807,567,10,891.06
Total Extraordinary Items,-,-,-,-
Net Income,1807,567,10,891.06
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,1807,567,10,891.06
Dilution Adjustment,-,-,-,-
Diluted Net Income,1807,567,10,891.06
Diluted Weighted Average Shares,14.18,14.18,14.18,14.18
Diluted EPS Excluding Extraordinary Items,127.47,40,0.705,62.86
DPS - Common Stock Primary Issue,-,4,1,6
Diluted Normalized EPS,128.87,41.27,1.19,57.37
