Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,314312,236503,209420,228253
"Revenue 314312 236503 209420 228253  Other Revenue, Total - - - -","Revenue 314312 236503 209420 228253  Other Revenue, Total - - - -","Revenue 314312 236503 209420 228253  Other Revenue, Total - - - -","Revenue 314312 236503 209420 228253  Other Revenue, Total - - - -","Revenue 314312 236503 209420 228253  Other Revenue, Total - - - -"
Revenue,314312,236503,209420,228253
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",286533,212396,189348,206191
Gross Profit,-,24107,20072,22062
Total Operating Expenses,301474,225570,201370,220390
"Selling/General/Admin. Expenses, Total 14941 13174 12022 12407  Research & Development - 1173 1062 977  Depreciation / Amortization 17414 15173 19721 -  Interest Expense (Income) - Net Operating -993 -560 -674 -  Unusual Expense (Income) - -1 419 814  Other Operating Expenses, Total -16421 -15786 -20109 1","Selling/General/Admin. Expenses, Total 14941 13174 12022 12407  Research & Development - 1173 1062 977  Depreciation / Amortization 17414 15173 19721 -  Interest Expense (Income) - Net Operating -993 -560 -674 -  Unusual Expense (Income) - -1 419 814  Other Operating Expenses, Total -16421 -15786 -20109 1","Selling/General/Admin. Expenses, Total 14941 13174 12022 12407  Research & Development - 1173 1062 977  Depreciation / Amortization 17414 15173 19721 -  Interest Expense (Income) - Net Operating -993 -560 -674 -  Unusual Expense (Income) - -1 419 814  Other Operating Expenses, Total -16421 -15786 -20109 1","Selling/General/Admin. Expenses, Total 14941 13174 12022 12407  Research & Development - 1173 1062 977  Depreciation / Amortization 17414 15173 19721 -  Interest Expense (Income) - Net Operating -993 -560 -674 -  Unusual Expense (Income) - -1 419 814  Other Operating Expenses, Total -16421 -15786 -20109 1","Selling/General/Admin. Expenses, Total 14941 13174 12022 12407  Research & Development - 1173 1062 977  Depreciation / Amortization 17414 15173 19721 -  Interest Expense (Income) - Net Operating -993 -560 -674 -  Unusual Expense (Income) - -1 419 814  Other Operating Expenses, Total -16421 -15786 -20109 1"
"Selling/General/Admin. Expenses, Total",14941,13174,12022,12407
Research & Development,-,1173,1062,977
Depreciation / Amortization,17414,15173,19721,-
Interest Expense (Income) - Net Operating,-993,-560,-674,-
Unusual Expense (Income),-,-1,419,814
"Other Operating Expenses, Total",-16421,-15786,-20109,1
Operating Income,12838,10933,8050,7863
"Interest Income (Expense), Net Non-Operating",-,820,15,-350
Gain (Loss) on Sale of Assets,320,201,153,835
"Other, Net",-1691,-1838,-412,340
Net Income Before Taxes,14209,12570,8309,8688
Provision for Income Taxes,3852,4079,2058,3152
Net Income After Taxes,10357,8491,6251,5536
Minority Interest,12003,11631,11207,97
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,-,8878,6532,5633
Total Extraordinary Items,-,-,-,-
Net Income,10270,8878,6532,5633
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,10270,8878,6532,5633
Dilution Adjustment,-,-,-,-
Diluted Net Income,10270,8878,6532,5633
Diluted Weighted Average Shares,43,42.96,42.93,42.89
Diluted EPS Excluding Extraordinary Items,238.85,206.67,152.15,131.34
DPS - Common Stock Primary Issue,-,50,50,48
Diluted Normalized EPS,202.96,188.95,131.38,131.03
