Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,10724,10906,10816.63,11479.78
"Revenue 10724 10906.14 10816.63 11479.78  Other Revenue, Total - - - -","Revenue 10724 10906.14 10816.63 11479.78  Other Revenue, Total - - - -","Revenue 10724 10906.14 10816.63 11479.78  Other Revenue, Total - - - -","Revenue 10724 10906.14 10816.63 11479.78  Other Revenue, Total - - - -","Revenue 10724 10906.14 10816.63 11479.78  Other Revenue, Total - - - -"
Revenue,10724,10906.14,10816.63,11479.78
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",8916,9013.89,8986.75,9322.32
Gross Profit,1808,1892.24,1829.88,2157.46
Total Operating Expenses,10320,10733.7,10593.07,11245.16
"Selling/General/Admin. Expenses, Total 1322 1373.59 1369.05 1492.6  Research & Development - - - -  Depreciation / Amortization 284 79.34 82.09 83.12  Interest Expense (Income) - Net Operating -24 - - -  Unusual Expense (Income) - 266.87 155.17 347.12  Other Operating Expenses, Total -178 - - -","Selling/General/Admin. Expenses, Total 1322 1373.59 1369.05 1492.6  Research & Development - - - -  Depreciation / Amortization 284 79.34 82.09 83.12  Interest Expense (Income) - Net Operating -24 - - -  Unusual Expense (Income) - 266.87 155.17 347.12  Other Operating Expenses, Total -178 - - -","Selling/General/Admin. Expenses, Total 1322 1373.59 1369.05 1492.6  Research & Development - - - -  Depreciation / Amortization 284 79.34 82.09 83.12  Interest Expense (Income) - Net Operating -24 - - -  Unusual Expense (Income) - 266.87 155.17 347.12  Other Operating Expenses, Total -178 - - -","Selling/General/Admin. Expenses, Total 1322 1373.59 1369.05 1492.6  Research & Development - - - -  Depreciation / Amortization 284 79.34 82.09 83.12  Interest Expense (Income) - Net Operating -24 - - -  Unusual Expense (Income) - 266.87 155.17 347.12  Other Operating Expenses, Total -178 - - -","Selling/General/Admin. Expenses, Total 1322 1373.59 1369.05 1492.6  Research & Development - - - -  Depreciation / Amortization 284 79.34 82.09 83.12  Interest Expense (Income) - Net Operating -24 - - -  Unusual Expense (Income) - 266.87 155.17 347.12  Other Operating Expenses, Total -178 - - -"
"Selling/General/Admin. Expenses, Total",1322,1373.59,1369.05,1492.6
Research & Development,-,-,-,-
Depreciation / Amortization,284,79.34,82.09,83.12
Interest Expense (Income) - Net Operating,-24,-,-,-
Unusual Expense (Income),-,266.87,155.17,347.12
"Other Operating Expenses, Total",-178,-,-,-
Operating Income,404,172.44,223.56,234.62
"Interest Income (Expense), Net Non-Operating",-,-21.5,-29.58,-37.84
Gain (Loss) on Sale of Assets,9,-,-,412.95
"Other, Net",144,18.14,15.41,13.84
Net Income Before Taxes,251,169.08,209.39,623.58
Provision for Income Taxes,82,127.3,59.44,87.22
Net Income After Taxes,169,41.78,149.96,536.36
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,169,41.78,149.96,536.36
Total Extraordinary Items,-,-,-,-
Net Income,169,41.78,149.96,536.36
Total Adjustments to Net Income,-,-,-,-0
Income Available to Common Excluding Extraordinary Items,169,41.78,149.96,536.36
Dilution Adjustment,-,-,-,-
Diluted Net Income,169,41.78,149.96,536.36
Diluted Weighted Average Shares,6.71,6.71,6.71,6.71
Diluted EPS Excluding Extraordinary Items,25.19,6.23,22.35,79.94
DPS - Common Stock Primary Issue,-,6,8,-
Diluted Normalized EPS,38.1,32.08,38.91,71.5
