Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,5305,3642,2559.62,2882.82
"Revenue 5305 3642 2559.62 2882.82  Other Revenue, Total - - - -","Revenue 5305 3642 2559.62 2882.82  Other Revenue, Total - - - -","Revenue 5305 3642 2559.62 2882.82  Other Revenue, Total - - - -","Revenue 5305 3642 2559.62 2882.82  Other Revenue, Total - - - -","Revenue 5305 3642 2559.62 2882.82  Other Revenue, Total - - - -"
Revenue,5305,3642,2559.62,2882.82
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",3260,2033.93,1474.8,1663.24
Gross Profit,2045,1608.51,1084.82,1219.58
Total Operating Expenses,5047,3386,2751.86,2798.57
"Selling/General/Admin. Expenses, Total 1787 1352.34 1231.13 1096.44  Research & Development - 33 - -  Depreciation / Amortization 84 - 37.38 15.99  Interest Expense (Income) - Net Operating -3 - - -  Unusual Expense (Income) - 0.56 8.55 22.9  Other Operating Expenses, Total -77 -85 - -","Selling/General/Admin. Expenses, Total 1787 1352.34 1231.13 1096.44  Research & Development - 33 - -  Depreciation / Amortization 84 - 37.38 15.99  Interest Expense (Income) - Net Operating -3 - - -  Unusual Expense (Income) - 0.56 8.55 22.9  Other Operating Expenses, Total -77 -85 - -","Selling/General/Admin. Expenses, Total 1787 1352.34 1231.13 1096.44  Research & Development - 33 - -  Depreciation / Amortization 84 - 37.38 15.99  Interest Expense (Income) - Net Operating -3 - - -  Unusual Expense (Income) - 0.56 8.55 22.9  Other Operating Expenses, Total -77 -85 - -","Selling/General/Admin. Expenses, Total 1787 1352.34 1231.13 1096.44  Research & Development - 33 - -  Depreciation / Amortization 84 - 37.38 15.99  Interest Expense (Income) - Net Operating -3 - - -  Unusual Expense (Income) - 0.56 8.55 22.9  Other Operating Expenses, Total -77 -85 - -","Selling/General/Admin. Expenses, Total 1787 1352.34 1231.13 1096.44  Research & Development - 33 - -  Depreciation / Amortization 84 - 37.38 15.99  Interest Expense (Income) - Net Operating -3 - - -  Unusual Expense (Income) - 0.56 8.55 22.9  Other Operating Expenses, Total -77 -85 - -"
"Selling/General/Admin. Expenses, Total",1787,1352.34,1231.13,1096.44
Research & Development,-,33,-,-
Depreciation / Amortization,84,-,37.38,15.99
Interest Expense (Income) - Net Operating,-3,-,-,-
Unusual Expense (Income),-,0.56,8.55,22.9
"Other Operating Expenses, Total",-77,-85,-,-
Operating Income,258,255.62,-192.24,84.25
"Interest Income (Expense), Net Non-Operating",-,-4.42,-3.83,-1.88
Gain (Loss) on Sale of Assets,-,-,0.43,-
"Other, Net",4,16,1.25,-0.02
Net Income Before Taxes,254,240,-194.39,82.36
Provision for Income Taxes,32,-26,0.53,15.48
Net Income After Taxes,222,266.4,-194.92,66.88
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,222,266,-194.92,66.88
Total Extraordinary Items,-,-,-,-
Net Income,222,266,-194.92,66.88
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,222,266,-194.92,66.88
Dilution Adjustment,-,-,-,-
Diluted Net Income,222,266.4,-194.92,66.88
Diluted Weighted Average Shares,3.17,2.96,2.84,2.84
Diluted EPS Excluding Extraordinary Items,70.14,89.86,-68.59,23.53
DPS - Common Stock Primary Issue,-,-,-,-
Diluted Normalized EPS,50.16,50.67,-66.73,30.08
