Period Ending:,202231/12,202131/12,202031/12,201931/12
Total Revenue,12225,13241,12777.7,10449.7
"Revenue 12225 13241.05 12777.7 10449.7  Other Revenue, Total - - - -","Revenue 12225 13241.05 12777.7 10449.7  Other Revenue, Total - - - -","Revenue 12225 13241.05 12777.7 10449.7  Other Revenue, Total - - - -","Revenue 12225 13241.05 12777.7 10449.7  Other Revenue, Total - - - -","Revenue 12225 13241.05 12777.7 10449.7  Other Revenue, Total - - - -"
Revenue,12225,13241.05,12777.7,10449.7
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",8221,9469.84,9235.91,7737.93
Gross Profit,4004,3771.2,3541.8,2711.77
Total Operating Expenses,11097,12298.23,11831.31,10015.45
"Selling/General/Admin. Expenses, Total 2522 2450.03 2433.93 2124.82  Research & Development 289 316.29 120.79 38.42  Depreciation / Amortization 530 59.86 62.45 98.65  Interest Expense (Income) - Net Operating -11 - - -  Unusual Expense (Income) - 2.21 -21.77 15.63  Other Operating Expenses, Total -454 - - -","Selling/General/Admin. Expenses, Total 2522 2450.03 2433.93 2124.82  Research & Development 289 316.29 120.79 38.42  Depreciation / Amortization 530 59.86 62.45 98.65  Interest Expense (Income) - Net Operating -11 - - -  Unusual Expense (Income) - 2.21 -21.77 15.63  Other Operating Expenses, Total -454 - - -","Selling/General/Admin. Expenses, Total 2522 2450.03 2433.93 2124.82  Research & Development 289 316.29 120.79 38.42  Depreciation / Amortization 530 59.86 62.45 98.65  Interest Expense (Income) - Net Operating -11 - - -  Unusual Expense (Income) - 2.21 -21.77 15.63  Other Operating Expenses, Total -454 - - -","Selling/General/Admin. Expenses, Total 2522 2450.03 2433.93 2124.82  Research & Development 289 316.29 120.79 38.42  Depreciation / Amortization 530 59.86 62.45 98.65  Interest Expense (Income) - Net Operating -11 - - -  Unusual Expense (Income) - 2.21 -21.77 15.63  Other Operating Expenses, Total -454 - - -","Selling/General/Admin. Expenses, Total 2522 2450.03 2433.93 2124.82  Research & Development 289 316.29 120.79 38.42  Depreciation / Amortization 530 59.86 62.45 98.65  Interest Expense (Income) - Net Operating -11 - - -  Unusual Expense (Income) - 2.21 -21.77 15.63  Other Operating Expenses, Total -454 - - -"
"Selling/General/Admin. Expenses, Total",2522,2450.03,2433.93,2124.82
Research & Development,289,316.29,120.79,38.42
Depreciation / Amortization,530,59.86,62.45,98.65
Interest Expense (Income) - Net Operating,-11,-,-,-
Unusual Expense (Income),-,2.21,-21.77,15.63
"Other Operating Expenses, Total",-454,-,-,-
Operating Income,1128,942.81,946.39,434.25
"Interest Income (Expense), Net Non-Operating",-,-12.49,-16.42,-8.43
Gain (Loss) on Sale of Assets,79,-,-,2.24
"Other, Net",-171,26.11,43.34,19.54
Net Income Before Taxes,1220,956.44,973.32,447.6
Provision for Income Taxes,311,311.17,328.6,167.24
Net Income After Taxes,909,645.27,644.72,280.36
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,909,645.27,644.72,280.36
Total Extraordinary Items,-,-,-,-
Net Income,909,645.27,644.72,280.36
Total Adjustments to Net Income,-,-0,-,-
Income Available to Common Excluding Extraordinary Items,909,645.27,644.72,280.36
Dilution Adjustment,-0.855,-,-,-
Diluted Net Income,909.86,645.27,644.72,280.36
Diluted Weighted Average Shares,10.57,10.57,10.58,9.95
Diluted EPS Excluding Extraordinary Items,86.08,61.05,60.92,28.19
DPS - Common Stock Primary Issue,13,12,10,8
Diluted Normalized EPS,67.47,61.2,60.35,34.21
