Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,15674,14092,13321.97,14726.04
"Revenue 15674 14092.85 13321.97 14726.04  Other Revenue, Total - - - -","Revenue 15674 14092.85 13321.97 14726.04  Other Revenue, Total - - - -","Revenue 15674 14092.85 13321.97 14726.04  Other Revenue, Total - - - -","Revenue 15674 14092.85 13321.97 14726.04  Other Revenue, Total - - - -","Revenue 15674 14092.85 13321.97 14726.04  Other Revenue, Total - - - -"
Revenue,15674,14092.85,13321.97,14726.04
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",13803,12137.65,11436.1,12833.4
Gross Profit,1871,1955.21,1885.87,1892.64
Total Operating Expenses,15180,13503.01,12717.23,14190.57
"Selling/General/Admin. Expenses, Total 1187 1155.88 1081.74 1190.36  Research & Development 144 152.14 139.19 142.08  Depreciation / Amortization 662 48.84 42.6 15.23  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 8.51 17.59 9.49  Other Operating Expenses, Total -616 - - -","Selling/General/Admin. Expenses, Total 1187 1155.88 1081.74 1190.36  Research & Development 144 152.14 139.19 142.08  Depreciation / Amortization 662 48.84 42.6 15.23  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 8.51 17.59 9.49  Other Operating Expenses, Total -616 - - -","Selling/General/Admin. Expenses, Total 1187 1155.88 1081.74 1190.36  Research & Development 144 152.14 139.19 142.08  Depreciation / Amortization 662 48.84 42.6 15.23  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 8.51 17.59 9.49  Other Operating Expenses, Total -616 - - -","Selling/General/Admin. Expenses, Total 1187 1155.88 1081.74 1190.36  Research & Development 144 152.14 139.19 142.08  Depreciation / Amortization 662 48.84 42.6 15.23  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 8.51 17.59 9.49  Other Operating Expenses, Total -616 - - -","Selling/General/Admin. Expenses, Total 1187 1155.88 1081.74 1190.36  Research & Development 144 152.14 139.19 142.08  Depreciation / Amortization 662 48.84 42.6 15.23  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 8.51 17.59 9.49  Other Operating Expenses, Total -616 - - -"
"Selling/General/Admin. Expenses, Total",1187,1155.88,1081.74,1190.36
Research & Development,144,152.14,139.19,142.08
Depreciation / Amortization,662,48.84,42.6,15.23
Interest Expense (Income) - Net Operating,-,-,-,-
Unusual Expense (Income),-,8.51,17.59,9.49
"Other Operating Expenses, Total",-616,-,-,-
Operating Income,494,589.84,604.74,535.47
"Interest Income (Expense), Net Non-Operating",-,70,132.87,13.22
Gain (Loss) on Sale of Assets,6,14.25,7.4,-1.94
"Other, Net",-83,50.49,55.42,28.41
Net Income Before Taxes,571,724.58,800.42,575.16
Provision for Income Taxes,151,175.49,230.66,151.78
Net Income After Taxes,420,549.09,569.76,423.38
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,420,549.09,569.76,423.38
Total Extraordinary Items,-,-,-,-
Net Income,420,549.09,569.76,423.38
Total Adjustments to Net Income,-,-0,-0,-
Income Available to Common Excluding Extraordinary Items,420,549.09,569.76,423.38
Dilution Adjustment,-,-,-,-
Diluted Net Income,420,549.09,569.76,423.38
Diluted Weighted Average Shares,8.9,9.02,9.02,9.02
Diluted EPS Excluding Extraordinary Items,47.21,60.85,63.14,46.92
DPS - Common Stock Primary Issue,13,13,13,13
Diluted Normalized EPS,39.9,60.37,63.95,47.85
