Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,34228,29671,26041,32004.51
"Revenue 34228 29671 26041 32004.51  Other Revenue, Total - - - -","Revenue 34228 29671 26041 32004.51  Other Revenue, Total - - - -","Revenue 34228 29671 26041 32004.51  Other Revenue, Total - - - -","Revenue 34228 29671 26041 32004.51  Other Revenue, Total - - - -","Revenue 34228 29671 26041 32004.51  Other Revenue, Total - - - -"
Revenue,34228,29671,26041,32004.51
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",28499,25310,22828,27879.11
Gross Profit,5729,4361,3213,4125.4
Total Operating Expenses,32041,28373,26280,32538.53
"Selling/General/Admin. Expenses, Total 3542 2708 3005 3730.99  Research & Development - 355 447 714.98  Depreciation / Amortization 2677 2855 2730 -  Interest Expense (Income) - Net Operating - -65 -74 -  Unusual Expense (Income) - 708.27 789.16 213.46  Other Operating Expenses, Total -2614 -2790 -2656 -","Selling/General/Admin. Expenses, Total 3542 2708 3005 3730.99  Research & Development - 355 447 714.98  Depreciation / Amortization 2677 2855 2730 -  Interest Expense (Income) - Net Operating - -65 -74 -  Unusual Expense (Income) - 708.27 789.16 213.46  Other Operating Expenses, Total -2614 -2790 -2656 -","Selling/General/Admin. Expenses, Total 3542 2708 3005 3730.99  Research & Development - 355 447 714.98  Depreciation / Amortization 2677 2855 2730 -  Interest Expense (Income) - Net Operating - -65 -74 -  Unusual Expense (Income) - 708.27 789.16 213.46  Other Operating Expenses, Total -2614 -2790 -2656 -","Selling/General/Admin. Expenses, Total 3542 2708 3005 3730.99  Research & Development - 355 447 714.98  Depreciation / Amortization 2677 2855 2730 -  Interest Expense (Income) - Net Operating - -65 -74 -  Unusual Expense (Income) - 708.27 789.16 213.46  Other Operating Expenses, Total -2614 -2790 -2656 -","Selling/General/Admin. Expenses, Total 3542 2708 3005 3730.99  Research & Development - 355 447 714.98  Depreciation / Amortization 2677 2855 2730 -  Interest Expense (Income) - Net Operating - -65 -74 -  Unusual Expense (Income) - 708.27 789.16 213.46  Other Operating Expenses, Total -2614 -2790 -2656 -"
"Selling/General/Admin. Expenses, Total",3542,2708,3005,3730.99
Research & Development,-,355,447,714.98
Depreciation / Amortization,2677,2855,2730,-
Interest Expense (Income) - Net Operating,-,-65,-74,-
Unusual Expense (Income),-,708.27,789.16,213.46
"Other Operating Expenses, Total",-2614,-2790,-2656,-
Operating Income,2187,1298,-239,-534.02
"Interest Income (Expense), Net Non-Operating",-,-64.57,242.91,106.09
Gain (Loss) on Sale of Assets,21,92,224,18.55
"Other, Net",-620,533,276,87.06
Net Income Before Taxes,2786,673,-739,-322.32
Provision for Income Taxes,1143,210,-171,167.16
Net Income After Taxes,1643,463,-568,-489.49
Minority Interest,6740,6220,5969,-181.22
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,1022,373,-571,-670.71
Total Extraordinary Items,-,-,-,-
Net Income,1022,373,-571,-670.71
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,1022,373,-571,-670.71
Dilution Adjustment,-,-,-,-
Diluted Net Income,-,373,-571,-670.71
Diluted Weighted Average Shares,9.76,9.76,9.76,9.76
Diluted EPS Excluding Extraordinary Items,104.71,38.21,-58.5,-68.71
DPS - Common Stock Primary Issue,8,6,-,5
Diluted Normalized EPS,118.16,73.32,-14.91,-55.73
