Period Ending:,202328/02,202228/02,202128/02,202029/02
Total Revenue,476821,444750,471192,437371
"Revenue 476821 444750 471192 437371  Other Revenue, Total - - - -","Revenue 476821 444750 471192 437371  Other Revenue, Total - - - -","Revenue 476821 444750 471192 437371  Other Revenue, Total - - - -","Revenue 476821 444750 471192 437371  Other Revenue, Total - - - -","Revenue 476821 444750 471192 437371  Other Revenue, Total - - - -"
Revenue,476821,444750,471192,437371
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",313503,290336,309514,288650
Gross Profit,163318,154414,161678,148721
Total Operating Expenses,446753,414101,440937,418416
"Selling/General/Admin. Expenses, Total 123017 113019 121418 117545  Research & Development - - - -  Depreciation / Amortization 12658 12528 11709 10344  Interest Expense (Income) - Net Operating -2056 -1863 -2028 -  Unusual Expense (Income) - 2179 2200 1877  Other Operating Expenses, Total -369 81 324 -","Selling/General/Admin. Expenses, Total 123017 113019 121418 117545  Research & Development - - - -  Depreciation / Amortization 12658 12528 11709 10344  Interest Expense (Income) - Net Operating -2056 -1863 -2028 -  Unusual Expense (Income) - 2179 2200 1877  Other Operating Expenses, Total -369 81 324 -","Selling/General/Admin. Expenses, Total 123017 113019 121418 117545  Research & Development - - - -  Depreciation / Amortization 12658 12528 11709 10344  Interest Expense (Income) - Net Operating -2056 -1863 -2028 -  Unusual Expense (Income) - 2179 2200 1877  Other Operating Expenses, Total -369 81 324 -","Selling/General/Admin. Expenses, Total 123017 113019 121418 117545  Research & Development - - - -  Depreciation / Amortization 12658 12528 11709 10344  Interest Expense (Income) - Net Operating -2056 -1863 -2028 -  Unusual Expense (Income) - 2179 2200 1877  Other Operating Expenses, Total -369 81 324 -","Selling/General/Admin. Expenses, Total 123017 113019 121418 117545  Research & Development - - - -  Depreciation / Amortization 12658 12528 11709 10344  Interest Expense (Income) - Net Operating -2056 -1863 -2028 -  Unusual Expense (Income) - 2179 2200 1877  Other Operating Expenses, Total -369 81 324 -"
"Selling/General/Admin. Expenses, Total",123017,113019,121418,117545
Research & Development,-,-,-,-
Depreciation / Amortization,12658,12528,11709,10344
Interest Expense (Income) - Net Operating,-2056,-1863,-2028,-
Unusual Expense (Income),-,2179,2200,1877
"Other Operating Expenses, Total",-369,81,324,-
Operating Income,30068,30649,30255,18955
"Interest Income (Expense), Net Non-Operating",-,-549,-572,-926
Gain (Loss) on Sale of Assets,-15,-417,-217,2184
"Other, Net",1438,3325,3306,201
Net Income Before Taxes,28645,27741,27166,20414
Provision for Income Taxes,10510,8932,8572,6631
Net Income After Taxes,18135,18809,18594,13783
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,18135,18809,18594,13783
Total Extraordinary Items,-,-,-,-
Net Income,18135,18809,18594,13783
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,18135,18809,18594,13783
Dilution Adjustment,-,-,-0.857,-
Diluted Net Income,18135,18809,18594.86,13783
Diluted Weighted Average Shares,145.06,149.05,153.35,153.83
Diluted EPS Excluding Extraordinary Items,125.02,126.19,121.26,89.6
DPS - Common Stock Primary Issue,40,33,30,28
Diluted Normalized EPS,127.34,127.12,120.44,90.16
