Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,68459,55760,42209,41310.69
"Revenue 68459 55760 42209 41310.69  Other Revenue, Total - - - -","Revenue 68459 55760 42209 41310.69  Other Revenue, Total - - - -","Revenue 68459 55760 42209 41310.69  Other Revenue, Total - - - -","Revenue 68459 55760 42209 41310.69  Other Revenue, Total - - - -","Revenue 68459 55760 42209 41310.69  Other Revenue, Total - - - -"
Revenue,68459,55760,42209,41310.69
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",40048,32679,25862,25896.35
Gross Profit,28411,23081,16347,15414.34
Total Operating Expenses,49531,40727,32579,32558.89
"Selling/General/Admin. Expenses, Total 9480 8046 6715 5691.29  Research & Development - 688 685 633.07  Depreciation / Amortization 4337 4453 5027 259.44  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 21.65 16.98 78.74  Other Operating Expenses, Total -5179 -5139 -5710 -","Selling/General/Admin. Expenses, Total 9480 8046 6715 5691.29  Research & Development - 688 685 633.07  Depreciation / Amortization 4337 4453 5027 259.44  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 21.65 16.98 78.74  Other Operating Expenses, Total -5179 -5139 -5710 -","Selling/General/Admin. Expenses, Total 9480 8046 6715 5691.29  Research & Development - 688 685 633.07  Depreciation / Amortization 4337 4453 5027 259.44  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 21.65 16.98 78.74  Other Operating Expenses, Total -5179 -5139 -5710 -","Selling/General/Admin. Expenses, Total 9480 8046 6715 5691.29  Research & Development - 688 685 633.07  Depreciation / Amortization 4337 4453 5027 259.44  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 21.65 16.98 78.74  Other Operating Expenses, Total -5179 -5139 -5710 -","Selling/General/Admin. Expenses, Total 9480 8046 6715 5691.29  Research & Development - 688 685 633.07  Depreciation / Amortization 4337 4453 5027 259.44  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 21.65 16.98 78.74  Other Operating Expenses, Total -5179 -5139 -5710 -"
"Selling/General/Admin. Expenses, Total",9480,8046,6715,5691.29
Research & Development,-,688,685,633.07
Depreciation / Amortization,4337,4453,5027,259.44
Interest Expense (Income) - Net Operating,-,-,-,-
Unusual Expense (Income),-,21.65,16.98,78.74
"Other Operating Expenses, Total",-5179,-5139,-5710,-
Operating Income,18928,15033,9630,8751.8
"Interest Income (Expense), Net Non-Operating",-,675.64,86.84,72.85
Gain (Loss) on Sale of Assets,384,226,0.09,0.04
"Other, Net",-1537,-906,-99,51.09
Net Income Before Taxes,20081,15713,9729,8875.78
Provision for Income Taxes,5952,4823,2921,1861.45
Net Income After Taxes,14129,10890,6808,7014.32
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,14129,10890,6808,7014.32
Total Extraordinary Items,-,-,-,-
Net Income,14129,10890,6808,7014.32
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,14129,10890,6808,7014.32
Dilution Adjustment,-,-,-,-
Diluted Net Income,14129,10890,6808,7014.32
Diluted Weighted Average Shares,35.24,35.35,35.5,35.5
Diluted EPS Excluding Extraordinary Items,400.9,308.08,191.76,197.57
DPS - Common Stock Primary Issue,63,55,48,46
Diluted Normalized EPS,350.05,274.22,171.57,199.32
