Period Ending:,202231/07,202131/07,202031/07,201931/07
Total Revenue,887,1778.7,2305.41,1856.59
"Revenue 887 1778.7 2305.41 1856.59  Other Revenue, Total - - - -","Revenue 887 1778.7 2305.41 1856.59  Other Revenue, Total - - - -","Revenue 887 1778.7 2305.41 1856.59  Other Revenue, Total - - - -","Revenue 887 1778.7 2305.41 1856.59  Other Revenue, Total - - - -","Revenue 887 1778.7 2305.41 1856.59  Other Revenue, Total - - - -"
Revenue,887,1778.7,2305.41,1856.59
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",549,1212.03,1758.25,1480.47
Gross Profit,338,566.67,547.16,376.12
Total Operating Expenses,846,1572.4,2283.07,1993.76
"Selling/General/Admin. Expenses, Total 297 399.77 507.38 504.56  Research & Development 60 - - -  Depreciation / Amortization 9 - - -  Interest Expense (Income) - Net Operating -1 - - -  Unusual Expense (Income) - -39.4 17.44 8.73  Other Operating Expenses, Total -68 - - -","Selling/General/Admin. Expenses, Total 297 399.77 507.38 504.56  Research & Development 60 - - -  Depreciation / Amortization 9 - - -  Interest Expense (Income) - Net Operating -1 - - -  Unusual Expense (Income) - -39.4 17.44 8.73  Other Operating Expenses, Total -68 - - -","Selling/General/Admin. Expenses, Total 297 399.77 507.38 504.56  Research & Development 60 - - -  Depreciation / Amortization 9 - - -  Interest Expense (Income) - Net Operating -1 - - -  Unusual Expense (Income) - -39.4 17.44 8.73  Other Operating Expenses, Total -68 - - -","Selling/General/Admin. Expenses, Total 297 399.77 507.38 504.56  Research & Development 60 - - -  Depreciation / Amortization 9 - - -  Interest Expense (Income) - Net Operating -1 - - -  Unusual Expense (Income) - -39.4 17.44 8.73  Other Operating Expenses, Total -68 - - -","Selling/General/Admin. Expenses, Total 297 399.77 507.38 504.56  Research & Development 60 - - -  Depreciation / Amortization 9 - - -  Interest Expense (Income) - Net Operating -1 - - -  Unusual Expense (Income) - -39.4 17.44 8.73  Other Operating Expenses, Total -68 - - -"
"Selling/General/Admin. Expenses, Total",297,399.77,507.38,504.56
Research & Development,60,-,-,-
Depreciation / Amortization,9,-,-,-
Interest Expense (Income) - Net Operating,-1,-,-,-
Unusual Expense (Income),-,-39.4,17.44,8.73
"Other Operating Expenses, Total",-68,-,-,-
Operating Income,41,206.29,22.34,-137.16
"Interest Income (Expense), Net Non-Operating",-,20.85,66.61,49.84
Gain (Loss) on Sale of Assets,-14,419.05,-,-1.89
"Other, Net",-17,14.31,7.05,-1.15
Net Income Before Taxes,72,660.5,96.01,-90.36
Provision for Income Taxes,17,134.5,-1.09,2.11
Net Income After Taxes,55,526.01,97.11,-92.47
Minority Interest,20,-49.64,-61.98,-2.94
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,55,476.37,35.13,-95.41
Total Extraordinary Items,-,-,-,-
Net Income,55,476.37,35.13,-95.41
Total Adjustments to Net Income,-,-0,-,-0
Income Available to Common Excluding Extraordinary Items,55,476.37,35.13,-95.41
Dilution Adjustment,-,-,-,-
Diluted Net Income,55,476.37,35.13,-95.41
Diluted Weighted Average Shares,9.74,9.75,9.77,9.74
Diluted EPS Excluding Extraordinary Items,5.64,48.87,3.6,-9.79
DPS - Common Stock Primary Issue,1,1,-,-
Diluted Normalized EPS,5.71,11.41,4.76,-9.08
