Period Ending:,202231/12,202131/12,202031/12,201931/12
Total Revenue,34304,30891,37491.31,42822.2
"Revenue 34304 30891.96 37491.31 42822.2  Other Revenue, Total - - - -","Revenue 34304 30891.96 37491.31 42822.2  Other Revenue, Total - - - -","Revenue 34304 30891.96 37491.31 42822.2  Other Revenue, Total - - - -","Revenue 34304 30891.96 37491.31 42822.2  Other Revenue, Total - - - -","Revenue 34304 30891.96 37491.31 42822.2  Other Revenue, Total - - - -"
Revenue,34304,30891.96,37491.31,42822.2
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",19357,17502.35,22809.42,25125.37
Gross Profit,14947,13389.61,14681.89,17696.83
Total Operating Expenses,26855,23903.11,28797.47,31488.82
"Selling/General/Admin. Expenses, Total 7498 3299.36 2902.93 3644.85  Research & Development 3410 3064.97 3150.61 3172.84  Depreciation / Amortization 525 - - -  Interest Expense (Income) - Net Operating -5 - - -  Unusual Expense (Income) - 36.42 -65.5 -454.25  Other Operating Expenses, Total -520 - - -","Selling/General/Admin. Expenses, Total 7498 3299.36 2902.93 3644.85  Research & Development 3410 3064.97 3150.61 3172.84  Depreciation / Amortization 525 - - -  Interest Expense (Income) - Net Operating -5 - - -  Unusual Expense (Income) - 36.42 -65.5 -454.25  Other Operating Expenses, Total -520 - - -","Selling/General/Admin. Expenses, Total 7498 3299.36 2902.93 3644.85  Research & Development 3410 3064.97 3150.61 3172.84  Depreciation / Amortization 525 - - -  Interest Expense (Income) - Net Operating -5 - - -  Unusual Expense (Income) - 36.42 -65.5 -454.25  Other Operating Expenses, Total -520 - - -","Selling/General/Admin. Expenses, Total 7498 3299.36 2902.93 3644.85  Research & Development 3410 3064.97 3150.61 3172.84  Depreciation / Amortization 525 - - -  Interest Expense (Income) - Net Operating -5 - - -  Unusual Expense (Income) - 36.42 -65.5 -454.25  Other Operating Expenses, Total -520 - - -","Selling/General/Admin. Expenses, Total 7498 3299.36 2902.93 3644.85  Research & Development 3410 3064.97 3150.61 3172.84  Depreciation / Amortization 525 - - -  Interest Expense (Income) - Net Operating -5 - - -  Unusual Expense (Income) - 36.42 -65.5 -454.25  Other Operating Expenses, Total -520 - - -"
"Selling/General/Admin. Expenses, Total",7498,3299.36,2902.93,3644.85
Research & Development,3410,3064.97,3150.61,3172.84
Depreciation / Amortization,525,-,-,-
Interest Expense (Income) - Net Operating,-5,-,-,-
Unusual Expense (Income),-,36.42,-65.5,-454.25
"Other Operating Expenses, Total",-520,-,-,-
Operating Income,7449,6988.85,8693.84,11333.38
"Interest Income (Expense), Net Non-Operating",-,1575.1,-191.67,-14.96
Gain (Loss) on Sale of Assets,688,9,2.56,2.31
"Other, Net",-2643,200.2,173.08,166.87
Net Income Before Taxes,9404,8773.15,8677.82,11487.6
Provision for Income Taxes,2512,2440.07,1873.62,2386.1
Net Income After Taxes,6892,6333.08,6804.2,9101.5
Minority Interest,17,-2.82,-7.37,0.37
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,6889,6330.26,6796.83,9101.87
Total Extraordinary Items,-,-,-,-
Net Income,6889,6330.26,6796.83,9101.87
Total Adjustments to Net Income,-,-0,-0,-
Income Available to Common Excluding Extraordinary Items,6889,6330.25,6796.83,9101.87
Dilution Adjustment,-0.744,-,-,-
Diluted Net Income,6889.74,6330.25,6796.83,9101.87
Diluted Weighted Average Shares,44.27,44.23,44.13,44.02
Diluted EPS Excluding Extraordinary Items,155.62,143.12,154,206.77
DPS - Common Stock Primary Issue,-,50,50,60
Diluted Normalized EPS,120.49,147.24,153.66,198.56
