Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,5246,4726,4198.12,4038.25
"Revenue 5246 4726.36 4198.12 4038.25  Other Revenue, Total - - - -","Revenue 5246 4726.36 4198.12 4038.25  Other Revenue, Total - - - -","Revenue 5246 4726.36 4198.12 4038.25  Other Revenue, Total - - - -","Revenue 5246 4726.36 4198.12 4038.25  Other Revenue, Total - - - -","Revenue 5246 4726.36 4198.12 4038.25  Other Revenue, Total - - - -"
Revenue,5246,4726.36,4198.12,4038.25
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",3196,2722.88,2375.29,2317.81
Gross Profit,2050,2003.47,1822.82,1720.44
Total Operating Expenses,4235,3708.81,3278.71,3443.84
"Selling/General/Admin. Expenses, Total 1039 970.24 903.3 1012.53  Research & Development - - - -  Depreciation / Amortization 156 - - -  Interest Expense (Income) - Net Operating -13 - - -  Unusual Expense (Income) - 15.68 0.12 113.5  Other Operating Expenses, Total -143 - - -","Selling/General/Admin. Expenses, Total 1039 970.24 903.3 1012.53  Research & Development - - - -  Depreciation / Amortization 156 - - -  Interest Expense (Income) - Net Operating -13 - - -  Unusual Expense (Income) - 15.68 0.12 113.5  Other Operating Expenses, Total -143 - - -","Selling/General/Admin. Expenses, Total 1039 970.24 903.3 1012.53  Research & Development - - - -  Depreciation / Amortization 156 - - -  Interest Expense (Income) - Net Operating -13 - - -  Unusual Expense (Income) - 15.68 0.12 113.5  Other Operating Expenses, Total -143 - - -","Selling/General/Admin. Expenses, Total 1039 970.24 903.3 1012.53  Research & Development - - - -  Depreciation / Amortization 156 - - -  Interest Expense (Income) - Net Operating -13 - - -  Unusual Expense (Income) - 15.68 0.12 113.5  Other Operating Expenses, Total -143 - - -","Selling/General/Admin. Expenses, Total 1039 970.24 903.3 1012.53  Research & Development - - - -  Depreciation / Amortization 156 - - -  Interest Expense (Income) - Net Operating -13 - - -  Unusual Expense (Income) - 15.68 0.12 113.5  Other Operating Expenses, Total -143 - - -"
"Selling/General/Admin. Expenses, Total",1039,970.24,903.3,1012.53
Research & Development,-,-,-,-
Depreciation / Amortization,156,-,-,-
Interest Expense (Income) - Net Operating,-13,-,-,-
Unusual Expense (Income),-,15.68,0.12,113.5
"Other Operating Expenses, Total",-143,-,-,-
Operating Income,1011,1017.55,919.4,594.41
"Interest Income (Expense), Net Non-Operating",-,8.8,-42.43,7.76
Gain (Loss) on Sale of Assets,-78,10,-,-
"Other, Net",165,3.04,0.24,-0.12
Net Income Before Taxes,924,1039.39,877.21,602.04
Provision for Income Taxes,351,207.25,253.44,68.7
Net Income After Taxes,573,832.14,623.77,533.35
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,573,832.14,623.77,533.35
Total Extraordinary Items,-,-,-,-
Net Income,573,832.14,623.77,533.35
Total Adjustments to Net Income,-,-0,-0,-
Income Available to Common Excluding Extraordinary Items,573,832.14,623.77,533.35
Dilution Adjustment,-0.819,-,-0.766,-
Diluted Net Income,573.82,832.14,623.77,533.35
Diluted Weighted Average Shares,12.06,12.15,12.05,11.9
Diluted EPS Excluding Extraordinary Items,47.57,68.49,51.75,44.81
DPS - Common Stock Primary Issue,11,9,7,5
Diluted Normalized EPS,51.92,68.86,45.42,53.26
