Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,84822,51590,39452.93,28517.81
"Revenue 84822 51590.22 39452.93 28517.81  Other Revenue, Total - - - -","Revenue 84822 51590.22 39452.93 28517.81  Other Revenue, Total - - - -","Revenue 84822 51590.22 39452.93 28517.81  Other Revenue, Total - - - -","Revenue 84822 51590.22 39452.93 28517.81  Other Revenue, Total - - - -","Revenue 84822 51590.22 39452.93 28517.81  Other Revenue, Total - - - -"
Revenue,84822,51590.22,39452.93,28517.81
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",81672,49229.01,37717,27842.95
Gross Profit,3150,2361.21,1735.94,674.86
Total Operating Expenses,84027,51046.85,39176.81,29339.82
"Selling/General/Admin. Expenses, Total 2355 1774.51 1462.33 1488.34  Research & Development - - - -  Depreciation / Amortization 101 - - -  Interest Expense (Income) - Net Operating -11 - - -  Unusual Expense (Income) - 43.33 -2.52 8.53  Other Operating Expenses, Total -90 - - -","Selling/General/Admin. Expenses, Total 2355 1774.51 1462.33 1488.34  Research & Development - - - -  Depreciation / Amortization 101 - - -  Interest Expense (Income) - Net Operating -11 - - -  Unusual Expense (Income) - 43.33 -2.52 8.53  Other Operating Expenses, Total -90 - - -","Selling/General/Admin. Expenses, Total 2355 1774.51 1462.33 1488.34  Research & Development - - - -  Depreciation / Amortization 101 - - -  Interest Expense (Income) - Net Operating -11 - - -  Unusual Expense (Income) - 43.33 -2.52 8.53  Other Operating Expenses, Total -90 - - -","Selling/General/Admin. Expenses, Total 2355 1774.51 1462.33 1488.34  Research & Development - - - -  Depreciation / Amortization 101 - - -  Interest Expense (Income) - Net Operating -11 - - -  Unusual Expense (Income) - 43.33 -2.52 8.53  Other Operating Expenses, Total -90 - - -","Selling/General/Admin. Expenses, Total 2355 1774.51 1462.33 1488.34  Research & Development - - - -  Depreciation / Amortization 101 - - -  Interest Expense (Income) - Net Operating -11 - - -  Unusual Expense (Income) - 43.33 -2.52 8.53  Other Operating Expenses, Total -90 - - -"
"Selling/General/Admin. Expenses, Total",2355,1774.51,1462.33,1488.34
Research & Development,-,-,-,-
Depreciation / Amortization,101,-,-,-
Interest Expense (Income) - Net Operating,-11,-,-,-
Unusual Expense (Income),-,43.33,-2.52,8.53
"Other Operating Expenses, Total",-90,-,-,-
Operating Income,795,543.37,276.13,-822.01
"Interest Income (Expense), Net Non-Operating",-,-7,-2.35,-1.07
Gain (Loss) on Sale of Assets,-,0.59,-,0.08
"Other, Net",445,-70.68,-44.29,-69.13
Net Income Before Taxes,350,466.28,229.49,-892.13
Provision for Income Taxes,-48,-80.57,53.83,30.96
Net Income After Taxes,398,546.85,175.66,-923.09
Minority Interest,-,-,-,626.12
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,398,546.85,175.66,-296.97
Total Extraordinary Items,-,-,-,-
Net Income,398,546.85,175.66,-296.97
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,398,546.85,175.66,-296.97
Dilution Adjustment,-,-,-,-
Diluted Net Income,398,546.85,175.66,-296.97
Diluted Weighted Average Shares,288.21,288.69,289.65,289.65
Diluted EPS Excluding Extraordinary Items,1.38,1.89,0.61,-1.03
DPS - Common Stock Primary Issue,-,1,-,-
Diluted Normalized EPS,1.41,1.99,0.6,-1.01
