Period Ending:,202331/01,202231/01,202131/01,202031/01
Total Revenue,7323,4795,3889.33,3579.53
"Revenue 7323 4795 3889.33 3579.53  Other Revenue, Total - - - -","Revenue 7323 4795 3889.33 3579.53  Other Revenue, Total - - - -","Revenue 7323 4795 3889.33 3579.53  Other Revenue, Total - - - -","Revenue 7323 4795 3889.33 3579.53  Other Revenue, Total - - - -","Revenue 7323 4795 3889.33 3579.53  Other Revenue, Total - - - -"
Revenue,7323,4795,3889.33,3579.53
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",5569,3605,2705.14,2530.72
Gross Profit,1754,1190,1184.19,1048.81
Total Operating Expenses,6860,4562,3691.15,3469.36
"Selling/General/Admin. Expenses, Total 1291 957 809.98 791.43  Research & Development 117 57 127.87 95.92  Depreciation / Amortization 62 23 16.87 17.38  Interest Expense (Income) - Net Operating -3 - - -  Unusual Expense (Income) - 36.45 31.29 33.9  Other Operating Expenses, Total -176 -80 - -","Selling/General/Admin. Expenses, Total 1291 957 809.98 791.43  Research & Development 117 57 127.87 95.92  Depreciation / Amortization 62 23 16.87 17.38  Interest Expense (Income) - Net Operating -3 - - -  Unusual Expense (Income) - 36.45 31.29 33.9  Other Operating Expenses, Total -176 -80 - -","Selling/General/Admin. Expenses, Total 1291 957 809.98 791.43  Research & Development 117 57 127.87 95.92  Depreciation / Amortization 62 23 16.87 17.38  Interest Expense (Income) - Net Operating -3 - - -  Unusual Expense (Income) - 36.45 31.29 33.9  Other Operating Expenses, Total -176 -80 - -","Selling/General/Admin. Expenses, Total 1291 957 809.98 791.43  Research & Development 117 57 127.87 95.92  Depreciation / Amortization 62 23 16.87 17.38  Interest Expense (Income) - Net Operating -3 - - -  Unusual Expense (Income) - 36.45 31.29 33.9  Other Operating Expenses, Total -176 -80 - -","Selling/General/Admin. Expenses, Total 1291 957 809.98 791.43  Research & Development 117 57 127.87 95.92  Depreciation / Amortization 62 23 16.87 17.38  Interest Expense (Income) - Net Operating -3 - - -  Unusual Expense (Income) - 36.45 31.29 33.9  Other Operating Expenses, Total -176 -80 - -"
"Selling/General/Admin. Expenses, Total",1291,957,809.98,791.43
Research & Development,117,57,127.87,95.92
Depreciation / Amortization,62,23,16.87,17.38
Interest Expense (Income) - Net Operating,-3,-,-,-
Unusual Expense (Income),-,36.45,31.29,33.9
"Other Operating Expenses, Total",-176,-80,-,-
Operating Income,463,233,198.18,110.17
"Interest Income (Expense), Net Non-Operating",-,-0.28,-0.61,-1.04
Gain (Loss) on Sale of Assets,-,-,-,-0.05
"Other, Net",61,50,0.16,0.15
Net Income Before Taxes,402,183,197.73,109.23
Provision for Income Taxes,192,74,72.14,42.67
Net Income After Taxes,210,109,125.6,66.57
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,210,109,125.6,66.57
Total Extraordinary Items,-,-,-,-
Net Income,210,109,125.6,66.57
Total Adjustments to Net Income,-,-,-0,-0
Income Available to Common Excluding Extraordinary Items,210,109,125.6,66.57
Dilution Adjustment,-0.228,-0.222,-,-
Diluted Net Income,210.23,109.22,125.6,66.57
Diluted Weighted Average Shares,4.31,4.19,3.21,3.21
Diluted EPS Excluding Extraordinary Items,48.82,26.07,39.09,20.72
DPS - Common Stock Primary Issue,10,5,-,-
Diluted Normalized EPS,64.44,32.67,48.42,29.86
