Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,7771.7,6381,5701.6,5213.95
"Revenue 7771.7 6381 5701.6 5213.95  Other Revenue, Total - - - -","Revenue 7771.7 6381 5701.6 5213.95  Other Revenue, Total - - - -","Revenue 7771.7 6381 5701.6 5213.95  Other Revenue, Total - - - -","Revenue 7771.7 6381 5701.6 5213.95  Other Revenue, Total - - - -","Revenue 7771.7 6381 5701.6 5213.95  Other Revenue, Total - - - -"
Revenue,7771.7,6381,5701.6,5213.95
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",3143.46,2451,2372.97,2260.91
Gross Profit,4628.24,3930,3328.64,2953.05
Total Operating Expenses,5026.31,4116,3817.61,3718.18
"Selling/General/Admin. Expenses, Total 1882.85 1332 1113.28 1108.07  Research & Development - - - -  Depreciation / Amortization 564.18 413 331.36 349.21  Interest Expense (Income) - Net Operating -80.34 -68 - -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total -483.84 -12 - -","Selling/General/Admin. Expenses, Total 1882.85 1332 1113.28 1108.07  Research & Development - - - -  Depreciation / Amortization 564.18 413 331.36 349.21  Interest Expense (Income) - Net Operating -80.34 -68 - -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total -483.84 -12 - -","Selling/General/Admin. Expenses, Total 1882.85 1332 1113.28 1108.07  Research & Development - - - -  Depreciation / Amortization 564.18 413 331.36 349.21  Interest Expense (Income) - Net Operating -80.34 -68 - -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total -483.84 -12 - -","Selling/General/Admin. Expenses, Total 1882.85 1332 1113.28 1108.07  Research & Development - - - -  Depreciation / Amortization 564.18 413 331.36 349.21  Interest Expense (Income) - Net Operating -80.34 -68 - -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total -483.84 -12 - -","Selling/General/Admin. Expenses, Total 1882.85 1332 1113.28 1108.07  Research & Development - - - -  Depreciation / Amortization 564.18 413 331.36 349.21  Interest Expense (Income) - Net Operating -80.34 -68 - -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total -483.84 -12 - -"
"Selling/General/Admin. Expenses, Total",1882.85,1332,1113.28,1108.07
Research & Development,-,-,-,-
Depreciation / Amortization,564.18,413,331.36,349.21
Interest Expense (Income) - Net Operating,-80.34,-68,-,-
Unusual Expense (Income),-,-,-,-
"Other Operating Expenses, Total",-483.84,-12,-,-
Operating Income,2745.39,2265,1883.99,1495.77
"Interest Income (Expense), Net Non-Operating",-,-66.87,-55.1,-48.57
Gain (Loss) on Sale of Assets,8.82,8,9.77,11.48
"Other, Net",44.26,70,9.84,-11.7
Net Income Before Taxes,2692.3,2187,1848.51,1446.97
Provision for Income Taxes,1006.6,903,829.54,651.1
Net Income After Taxes,1685.71,1284,1018.97,795.87
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,1685.71,1284,1018.97,795.87
Total Extraordinary Items,-,-,-,-
Net Income,1685.71,1284,1018.97,795.87
Total Adjustments to Net Income,-,-,-0,-0
Income Available to Common Excluding Extraordinary Items,1685.71,1284,1018.97,795.87
Dilution Adjustment,-,-,-,-
Diluted Net Income,1685.71,1284,1018.97,795.87
Diluted Weighted Average Shares,27.59,26.77,26.5,25.09
Diluted EPS Excluding Extraordinary Items,61.1,47.96,38.45,31.72
DPS - Common Stock Primary Issue,5,5,2.5,2.5
Diluted Normalized EPS,60.79,50.86,47.7,41.45
