Period Ending:,202230/06,202130/06,202030/06,201930/06
Total Revenue,6328,6263,6436.89,4380.41
"Revenue 6328 6263 6436.89 4380.41  Other Revenue, Total - - - -","Revenue 6328 6263 6436.89 4380.41  Other Revenue, Total - - - -","Revenue 6328 6263 6436.89 4380.41  Other Revenue, Total - - - -","Revenue 6328 6263 6436.89 4380.41  Other Revenue, Total - - - -","Revenue 6328 6263 6436.89 4380.41  Other Revenue, Total - - - -"
Revenue,6328,6263,6436.89,4380.41
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",4076,4215,4080.32,2906.42
Gross Profit,2252,2048,2356.57,1474
Total Operating Expenses,5541,5453,5361.71,3853.54
"Selling/General/Admin. Expenses, Total 1465 1238 1246.07 949.88  Research & Development 23 23 34.06 29.31  Depreciation / Amortization 202 166 - -  Interest Expense (Income) - Net Operating -26 -26 - -  Unusual Expense (Income) - 0.08 1.26 -32.07  Other Operating Expenses, Total -199 -163 - -","Selling/General/Admin. Expenses, Total 1465 1238 1246.07 949.88  Research & Development 23 23 34.06 29.31  Depreciation / Amortization 202 166 - -  Interest Expense (Income) - Net Operating -26 -26 - -  Unusual Expense (Income) - 0.08 1.26 -32.07  Other Operating Expenses, Total -199 -163 - -","Selling/General/Admin. Expenses, Total 1465 1238 1246.07 949.88  Research & Development 23 23 34.06 29.31  Depreciation / Amortization 202 166 - -  Interest Expense (Income) - Net Operating -26 -26 - -  Unusual Expense (Income) - 0.08 1.26 -32.07  Other Operating Expenses, Total -199 -163 - -","Selling/General/Admin. Expenses, Total 1465 1238 1246.07 949.88  Research & Development 23 23 34.06 29.31  Depreciation / Amortization 202 166 - -  Interest Expense (Income) - Net Operating -26 -26 - -  Unusual Expense (Income) - 0.08 1.26 -32.07  Other Operating Expenses, Total -199 -163 - -","Selling/General/Admin. Expenses, Total 1465 1238 1246.07 949.88  Research & Development 23 23 34.06 29.31  Depreciation / Amortization 202 166 - -  Interest Expense (Income) - Net Operating -26 -26 - -  Unusual Expense (Income) - 0.08 1.26 -32.07  Other Operating Expenses, Total -199 -163 - -"
"Selling/General/Admin. Expenses, Total",1465,1238,1246.07,949.88
Research & Development,23,23,34.06,29.31
Depreciation / Amortization,202,166,-,-
Interest Expense (Income) - Net Operating,-26,-26,-,-
Unusual Expense (Income),-,0.08,1.26,-32.07
"Other Operating Expenses, Total",-199,-163,-,-
Operating Income,787,810,1075.18,526.88
"Interest Income (Expense), Net Non-Operating",-,67.22,-78.77,-95.88
Gain (Loss) on Sale of Assets,31,26,25.41,13.61
"Other, Net",-475,-155,22.59,6.57
Net Income Before Taxes,1231,939,1044.4,451.18
Provision for Income Taxes,436,262,340.77,88.29
Net Income After Taxes,795,677,703.64,362.89
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,795,677,703.64,362.89
Total Extraordinary Items,-,-,-,-
Net Income,795,677,703.64,362.89
Total Adjustments to Net Income,-,-,-0,-0
Income Available to Common Excluding Extraordinary Items,795,677,703.64,362.89
Dilution Adjustment,-,-,-,-
Diluted Net Income,795,677,703.64,362.89
Diluted Weighted Average Shares,7.05,7.01,6.93,6.94
Diluted EPS Excluding Extraordinary Items,112.78,96.59,101.51,52.31
DPS - Common Stock Primary Issue,20,15,10,-
Diluted Normalized EPS,85.12,81.41,99.16,47.02
