Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,120619,117884,127603,128731
"Revenue 120619 117884 127603 128731  Other Revenue, Total - - - -","Revenue 120619 117884 127603 128731  Other Revenue, Total - - - -","Revenue 120619 117884 127603 128731  Other Revenue, Total - - - -","Revenue 120619 117884 127603 128731  Other Revenue, Total - - - -","Revenue 120619 117884 127603 128731  Other Revenue, Total - - - -"
Revenue,120619,117884,127603,128731
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",100822,98562,106783,106473
Gross Profit,19797,19322,20820,22258
Total Operating Expenses,-,109583,117930,117329
"Selling/General/Admin. Expenses, Total 13073 10626 10762 10257  Research & Development - - - -  Depreciation / Amortization 2867 2443 2437 393  Interest Expense (Income) - Net Operating -57 -64 -79 -  Unusual Expense (Income) - -40 -377 205  Other Operating Expenses, Total -2810 -1984 -1973 1","Selling/General/Admin. Expenses, Total 13073 10626 10762 10257  Research & Development - - - -  Depreciation / Amortization 2867 2443 2437 393  Interest Expense (Income) - Net Operating -57 -64 -79 -  Unusual Expense (Income) - -40 -377 205  Other Operating Expenses, Total -2810 -1984 -1973 1","Selling/General/Admin. Expenses, Total 13073 10626 10762 10257  Research & Development - - - -  Depreciation / Amortization 2867 2443 2437 393  Interest Expense (Income) - Net Operating -57 -64 -79 -  Unusual Expense (Income) - -40 -377 205  Other Operating Expenses, Total -2810 -1984 -1973 1","Selling/General/Admin. Expenses, Total 13073 10626 10762 10257  Research & Development - - - -  Depreciation / Amortization 2867 2443 2437 393  Interest Expense (Income) - Net Operating -57 -64 -79 -  Unusual Expense (Income) - -40 -377 205  Other Operating Expenses, Total -2810 -1984 -1973 1","Selling/General/Admin. Expenses, Total 13073 10626 10762 10257  Research & Development - - - -  Depreciation / Amortization 2867 2443 2437 393  Interest Expense (Income) - Net Operating -57 -64 -79 -  Unusual Expense (Income) - -40 -377 205  Other Operating Expenses, Total -2810 -1984 -1973 1"
"Selling/General/Admin. Expenses, Total",13073,10626,10762,10257
Research & Development,-,-,-,-
Depreciation / Amortization,2867,2443,2437,393
Interest Expense (Income) - Net Operating,-57,-64,-79,-
Unusual Expense (Income),-,-40,-377,205
"Other Operating Expenses, Total",-2810,-1984,-1973,1
Operating Income,6724,8301,9673,11402
"Interest Income (Expense), Net Non-Operating",-,-50,94,118
Gain (Loss) on Sale of Assets,-95,-,717,-
"Other, Net",309,82,-1949,71
Net Income Before Taxes,6510,8219,10905,11591
Provision for Income Taxes,2209,2780,3146,3573
Net Income After Taxes,4301,5439,7759,8018
Minority Interest,3,3,2,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,4301,5439,7759,8018
Total Extraordinary Items,-,-,-,-
Net Income,4301,5439,7759,8018
Total Adjustments to Net Income,-,-,-,-1
Income Available to Common Excluding Extraordinary Items,4301,5439,7759,8017
Dilution Adjustment,-,-,-,-
Diluted Net Income,4301,5439,7759,8017
Diluted Weighted Average Shares,-,65.55,67.18,68.92
Diluted EPS Excluding Extraordinary Items,66.33,82.98,115.49,116.32
DPS - Common Stock Primary Issue,22,42,42,39
Diluted Normalized EPS,62.77,77.99,91.27,124.08
