Period Ending:,202231/12,202131/12,202031/12,201931/12
Total Revenue,52743,47476,43080,44941
"Revenue 52743 47476 43080 44941  Other Revenue, Total - - - -","Revenue 52743 47476 43080 44941  Other Revenue, Total - - - -","Revenue 52743 47476 43080 44941  Other Revenue, Total - - - -","Revenue 52743 47476 43080 44941  Other Revenue, Total - - - -","Revenue 52743 47476 43080 44941  Other Revenue, Total - - - -"
Revenue,52743,47476,43080,44941
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",47655,40322,35630,37209
Gross Profit,5088,7154,7450,7732
Total Operating Expenses,54346,46837,42044,43834
"Selling/General/Admin. Expenses, Total 6492 6317 6203 6407  Research & Development 1244 - - -  Depreciation / Amortization 1774 139 120 130  Interest Expense (Income) - Net Operating -101 - - -  Unusual Expense (Income) - 59 90 87  Other Operating Expenses, Total -2718 - 1 1","Selling/General/Admin. Expenses, Total 6492 6317 6203 6407  Research & Development 1244 - - -  Depreciation / Amortization 1774 139 120 130  Interest Expense (Income) - Net Operating -101 - - -  Unusual Expense (Income) - 59 90 87  Other Operating Expenses, Total -2718 - 1 1","Selling/General/Admin. Expenses, Total 6492 6317 6203 6407  Research & Development 1244 - - -  Depreciation / Amortization 1774 139 120 130  Interest Expense (Income) - Net Operating -101 - - -  Unusual Expense (Income) - 59 90 87  Other Operating Expenses, Total -2718 - 1 1","Selling/General/Admin. Expenses, Total 6492 6317 6203 6407  Research & Development 1244 - - -  Depreciation / Amortization 1774 139 120 130  Interest Expense (Income) - Net Operating -101 - - -  Unusual Expense (Income) - 59 90 87  Other Operating Expenses, Total -2718 - 1 1","Selling/General/Admin. Expenses, Total 6492 6317 6203 6407  Research & Development 1244 - - -  Depreciation / Amortization 1774 139 120 130  Interest Expense (Income) - Net Operating -101 - - -  Unusual Expense (Income) - 59 90 87  Other Operating Expenses, Total -2718 - 1 1"
"Selling/General/Admin. Expenses, Total",6492,6317,6203,6407
Research & Development,1244,-,-,-
Depreciation / Amortization,1774,139,120,130
Interest Expense (Income) - Net Operating,-101,-,-,-
Unusual Expense (Income),-,59,90,87
"Other Operating Expenses, Total",-2718,-,1,1
Operating Income,-1603,639,1036,1107
"Interest Income (Expense), Net Non-Operating",-,242,258,141
Gain (Loss) on Sale of Assets,985,-,-90,541
"Other, Net",-2196,73,62,83
Net Income Before Taxes,-392,954,1356,1872
Provision for Income Taxes,-132,269,332,570
Net Income After Taxes,-260,685,1024,1302
Minority Interest,40,-6,-4,4
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,-268,679,1020,1306
Total Extraordinary Items,-,-,-,-
Net Income,-268,679,1020,1306
Total Adjustments to Net Income,-,-2,-2,-
Income Available to Common Excluding Extraordinary Items,-268,677,1018,1306
Dilution Adjustment,-,-,-,-
Diluted Net Income,-268,677,1018,1306
Diluted Weighted Average Shares,10.2,10.22,10.22,10.22
Diluted EPS Excluding Extraordinary Items,-26.26,66.27,99.57,127.73
DPS - Common Stock Primary Issue,30,40,40,40
Diluted Normalized EPS,-82.48,70.42,106.22,96.84
