Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,336910,282088,273609,291304
"Revenue 336910 282088 273609 291304  Other Revenue, Total - - - -","Revenue 336910 282088 273609 291304  Other Revenue, Total - - - -","Revenue 336910 282088 273609 291304  Other Revenue, Total - - - -","Revenue 336910 282088 273609 291304  Other Revenue, Total - - - -","Revenue 336910 282088 273609 291304  Other Revenue, Total - - - -"
Revenue,336910,282088,273609,291304
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",241710,206298,199049,212217
Gross Profit,95200,75790,74560,79087
Total Operating Expenses,314702,274708,264876,287224
"Selling/General/Admin. Expenses, Total 79363 64409 62807 69057  Research & Development - 15800 15700 -  Depreciation / Amortization 17615 17120 19316 4345  Interest Expense (Income) - Net Operating -1221 -918 -902 410  Unusual Expense (Income) - - 3590 1258  Other Operating Expenses, Total -29759 -28001 -31094 -63","Selling/General/Admin. Expenses, Total 79363 64409 62807 69057  Research & Development - 15800 15700 -  Depreciation / Amortization 17615 17120 19316 4345  Interest Expense (Income) - Net Operating -1221 -918 -902 410  Unusual Expense (Income) - - 3590 1258  Other Operating Expenses, Total -29759 -28001 -31094 -63","Selling/General/Admin. Expenses, Total 79363 64409 62807 69057  Research & Development - 15800 15700 -  Depreciation / Amortization 17615 17120 19316 4345  Interest Expense (Income) - Net Operating -1221 -918 -902 410  Unusual Expense (Income) - - 3590 1258  Other Operating Expenses, Total -29759 -28001 -31094 -63","Selling/General/Admin. Expenses, Total 79363 64409 62807 69057  Research & Development - 15800 15700 -  Depreciation / Amortization 17615 17120 19316 4345  Interest Expense (Income) - Net Operating -1221 -918 -902 410  Unusual Expense (Income) - - 3590 1258  Other Operating Expenses, Total -29759 -28001 -31094 -63","Selling/General/Admin. Expenses, Total 79363 64409 62807 69057  Research & Development - 15800 15700 -  Depreciation / Amortization 17615 17120 19316 4345  Interest Expense (Income) - Net Operating -1221 -918 -902 410  Unusual Expense (Income) - - 3590 1258  Other Operating Expenses, Total -29759 -28001 -31094 -63"
"Selling/General/Admin. Expenses, Total",79363,64409,62807,69057
Research & Development,-,15800,15700,-
Depreciation / Amortization,17615,17120,19316,4345
Interest Expense (Income) - Net Operating,-1221,-918,-902,410
Unusual Expense (Income),-,-,3590,1258
"Other Operating Expenses, Total",-29759,-28001,-31094,-63
Operating Income,22208,7380,8733,4080
"Interest Income (Expense), Net Non-Operating",-,-540,-110,-1071
Gain (Loss) on Sale of Assets,-,3189,-702,-
"Other, Net",1048,-4324,4903,-132
Net Income Before Taxes,21160,8515,4532,2877
Provision for Income Taxes,4316,2146,1829,1540
Net Income After Taxes,16844,6369,2703,1337
Minority Interest,4923,4465,3877,-382
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,16229,5873,2154,955
Total Extraordinary Items,-,-,-,-
Net Income,16229,5873,2154,955
Total Adjustments to Net Income,-,-,-,-1
Income Available to Common Excluding Extraordinary Items,16229,5873,2154,954
Dilution Adjustment,-,0.028,-,-
Diluted Net Income,16229,5872.97,2154,954
Diluted Weighted Average Shares,-,163.78,163.94,163.94
Diluted EPS Excluding Extraordinary Items,99.1,35.86,13.14,5.82
DPS - Common Stock Primary Issue,-,6,5,5
Diluted Normalized EPS,77,22.16,27.89,9.39
