Period Ending:,202231/12,202131/12,202031/12,201931/12
Total Revenue,17058,16147,16799.92,14653.41
"Revenue 17058 16147.08 16799.92 14653.41  Other Revenue, Total - - - -","Revenue 17058 16147.08 16799.92 14653.41  Other Revenue, Total - - - -","Revenue 17058 16147.08 16799.92 14653.41  Other Revenue, Total - - - -","Revenue 17058 16147.08 16799.92 14653.41  Other Revenue, Total - - - -","Revenue 17058 16147.08 16799.92 14653.41  Other Revenue, Total - - - -"
Revenue,17058,16147.08,16799.92,14653.41
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",14376,13734.85,13989.96,12076.13
Gross Profit,2682,2412.23,2809.96,2577.28
Total Operating Expenses,16590,15977.47,16781.24,13911.82
"Selling/General/Admin. Expenses, Total 1972 1988.32 2025.46 1625.88  Research & Development 190 221.33 207.23 200.8  Depreciation / Amortization 452 32.96 10.9 9.35  Interest Expense (Income) - Net Operating -15 - - -  Unusual Expense (Income) - - 547.68 -0.34  Other Operating Expenses, Total -385 -0 - -","Selling/General/Admin. Expenses, Total 1972 1988.32 2025.46 1625.88  Research & Development 190 221.33 207.23 200.8  Depreciation / Amortization 452 32.96 10.9 9.35  Interest Expense (Income) - Net Operating -15 - - -  Unusual Expense (Income) - - 547.68 -0.34  Other Operating Expenses, Total -385 -0 - -","Selling/General/Admin. Expenses, Total 1972 1988.32 2025.46 1625.88  Research & Development 190 221.33 207.23 200.8  Depreciation / Amortization 452 32.96 10.9 9.35  Interest Expense (Income) - Net Operating -15 - - -  Unusual Expense (Income) - - 547.68 -0.34  Other Operating Expenses, Total -385 -0 - -","Selling/General/Admin. Expenses, Total 1972 1988.32 2025.46 1625.88  Research & Development 190 221.33 207.23 200.8  Depreciation / Amortization 452 32.96 10.9 9.35  Interest Expense (Income) - Net Operating -15 - - -  Unusual Expense (Income) - - 547.68 -0.34  Other Operating Expenses, Total -385 -0 - -","Selling/General/Admin. Expenses, Total 1972 1988.32 2025.46 1625.88  Research & Development 190 221.33 207.23 200.8  Depreciation / Amortization 452 32.96 10.9 9.35  Interest Expense (Income) - Net Operating -15 - - -  Unusual Expense (Income) - - 547.68 -0.34  Other Operating Expenses, Total -385 -0 - -"
"Selling/General/Admin. Expenses, Total",1972,1988.32,2025.46,1625.88
Research & Development,190,221.33,207.23,200.8
Depreciation / Amortization,452,32.96,10.9,9.35
Interest Expense (Income) - Net Operating,-15,-,-,-
Unusual Expense (Income),-,-,547.68,-0.34
"Other Operating Expenses, Total",-385,-0,-,-
Operating Income,468,169.62,18.68,741.59
"Interest Income (Expense), Net Non-Operating",-,57.29,93.97,83.53
Gain (Loss) on Sale of Assets,-38,-,-,-
"Other, Net",18,-41.8,-64.11,-66.34
Net Income Before Taxes,488,185.12,48.54,758.78
Provision for Income Taxes,153,73.57,220.02,266.19
Net Income After Taxes,335,111.55,-171.48,492.59
Minority Interest,691,24.42,183.22,32.86
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,330,135.97,11.74,525.45
Total Extraordinary Items,-,-,-,-
Net Income,330,135.97,11.74,525.45
Total Adjustments to Net Income,-,1,-,-
Income Available to Common Excluding Extraordinary Items,330,135.97,11.74,525.45
Dilution Adjustment,-0.561,-,-,-
Diluted Net Income,330.56,135.97,11.74,525.45
Diluted Weighted Average Shares,1.11,1.11,1.11,1.1
Diluted EPS Excluding Extraordinary Items,-,122.71,10.6,477.68
DPS - Common Stock Primary Issue,50,50,50,50
Diluted Normalized EPS,292.72,122.71,331.89,477.47
