Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,64883,58790,45213.91,45496.32
"Revenue 64883 58790.16 45213.91 45496.32  Other Revenue, Total - - - -","Revenue 64883 58790.16 45213.91 45496.32  Other Revenue, Total - - - -","Revenue 64883 58790.16 45213.91 45496.32  Other Revenue, Total - - - -","Revenue 64883 58790.16 45213.91 45496.32  Other Revenue, Total - - - -","Revenue 64883 58790.16 45213.91 45496.32  Other Revenue, Total - - - -"
Revenue,64883,58790.16,45213.91,45496.32
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",58495,54416.62,40883.17,40892.73
Gross Profit,6388,4373.54,4330.74,4603.6
Total Operating Expenses,62989,58508.99,44236.15,44393.34
"Selling/General/Admin. Expenses, Total 4234 3864.3 3111.67 3441.42  Research & Development - - - -  Depreciation / Amortization 1788 228.07 238.72 202.37  Interest Expense (Income) - Net Operating -116 - - -  Unusual Expense (Income) - - 2.59 -143.17  Other Operating Expenses, Total -1675 - - -","Selling/General/Admin. Expenses, Total 4234 3864.3 3111.67 3441.42  Research & Development - - - -  Depreciation / Amortization 1788 228.07 238.72 202.37  Interest Expense (Income) - Net Operating -116 - - -  Unusual Expense (Income) - - 2.59 -143.17  Other Operating Expenses, Total -1675 - - -","Selling/General/Admin. Expenses, Total 4234 3864.3 3111.67 3441.42  Research & Development - - - -  Depreciation / Amortization 1788 228.07 238.72 202.37  Interest Expense (Income) - Net Operating -116 - - -  Unusual Expense (Income) - - 2.59 -143.17  Other Operating Expenses, Total -1675 - - -","Selling/General/Admin. Expenses, Total 4234 3864.3 3111.67 3441.42  Research & Development - - - -  Depreciation / Amortization 1788 228.07 238.72 202.37  Interest Expense (Income) - Net Operating -116 - - -  Unusual Expense (Income) - - 2.59 -143.17  Other Operating Expenses, Total -1675 - - -","Selling/General/Admin. Expenses, Total 4234 3864.3 3111.67 3441.42  Research & Development - - - -  Depreciation / Amortization 1788 228.07 238.72 202.37  Interest Expense (Income) - Net Operating -116 - - -  Unusual Expense (Income) - - 2.59 -143.17  Other Operating Expenses, Total -1675 - - -"
"Selling/General/Admin. Expenses, Total",4234,3864.3,3111.67,3441.42
Research & Development,-,-,-,-
Depreciation / Amortization,1788,228.07,238.72,202.37
Interest Expense (Income) - Net Operating,-116,-,-,-
Unusual Expense (Income),-,-,2.59,-143.17
"Other Operating Expenses, Total",-1675,-,-,-
Operating Income,1894,281.17,977.76,1102.98
"Interest Income (Expense), Net Non-Operating",-,500.59,214.94,-122.74
Gain (Loss) on Sale of Assets,-58,-23.34,-43.84,-3.33
"Other, Net",-120,104.48,186.71,189.2
Net Income Before Taxes,2072,862.9,1335.57,1166.11
Provision for Income Taxes,562,155.7,-53.95,623.78
Net Income After Taxes,1510,707.2,1389.51,542.33
Minority Interest,17,-4.25,1.19,1.28
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,1512,702.95,1390.7,543.61
Total Extraordinary Items,-,-,-,-
Net Income,1512,702.95,1390.7,543.61
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,1512,702.95,1390.7,543.61
Dilution Adjustment,-,-,-,-
Diluted Net Income,1512,702.95,1390.7,543.61
Diluted Weighted Average Shares,3.13,3.13,3.13,3.13
Diluted EPS Excluding Extraordinary Items,483.66,224.87,444.88,173.9
DPS - Common Stock Primary Issue,90,40,70,50
Diluted Normalized EPS,426.28,230.99,454.54,153.09
