Period Ending:,202328/02,202228/02,202128/02,202029/02
Total Revenue,8659,9550,8499,10815.73
"Revenue 8659 9550 8499 10815.73  Other Revenue, Total - - - -","Revenue 8659 9550 8499 10815.73  Other Revenue, Total - - - -","Revenue 8659 9550 8499 10815.73  Other Revenue, Total - - - -","Revenue 8659 9550 8499 10815.73  Other Revenue, Total - - - -","Revenue 8659 9550 8499 10815.73  Other Revenue, Total - - - -"
Revenue,8659,9550,8499,10815.73
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",5566,6185,5943,8013.57
Gross Profit,3093,3365,2556,2802.16
Total Operating Expenses,8478,9033,8260,9963.95
"Selling/General/Admin. Expenses, Total 2872 2848 2317 1926.64  Research & Development 85 86 50 -  Depreciation / Amortization 240 443 204 -  Interest Expense (Income) - Net Operating -9 -12 -12 -  Unusual Expense (Income) - 449.54 -1.57 23.75  Other Operating Expenses, Total -276 -517 -242 -","Selling/General/Admin. Expenses, Total 2872 2848 2317 1926.64  Research & Development 85 86 50 -  Depreciation / Amortization 240 443 204 -  Interest Expense (Income) - Net Operating -9 -12 -12 -  Unusual Expense (Income) - 449.54 -1.57 23.75  Other Operating Expenses, Total -276 -517 -242 -","Selling/General/Admin. Expenses, Total 2872 2848 2317 1926.64  Research & Development 85 86 50 -  Depreciation / Amortization 240 443 204 -  Interest Expense (Income) - Net Operating -9 -12 -12 -  Unusual Expense (Income) - 449.54 -1.57 23.75  Other Operating Expenses, Total -276 -517 -242 -","Selling/General/Admin. Expenses, Total 2872 2848 2317 1926.64  Research & Development 85 86 50 -  Depreciation / Amortization 240 443 204 -  Interest Expense (Income) - Net Operating -9 -12 -12 -  Unusual Expense (Income) - 449.54 -1.57 23.75  Other Operating Expenses, Total -276 -517 -242 -","Selling/General/Admin. Expenses, Total 2872 2848 2317 1926.64  Research & Development 85 86 50 -  Depreciation / Amortization 240 443 204 -  Interest Expense (Income) - Net Operating -9 -12 -12 -  Unusual Expense (Income) - 449.54 -1.57 23.75  Other Operating Expenses, Total -276 -517 -242 -"
"Selling/General/Admin. Expenses, Total",2872,2848,2317,1926.64
Research & Development,85,86,50,-
Depreciation / Amortization,240,443,204,-
Interest Expense (Income) - Net Operating,-9,-12,-12,-
Unusual Expense (Income),-,449.54,-1.57,23.75
"Other Operating Expenses, Total",-276,-517,-242,-
Operating Income,181,517,239,851.77
"Interest Income (Expense), Net Non-Operating",-,-75.63,-66.18,-24.58
Gain (Loss) on Sale of Assets,-,246,9,-
"Other, Net",-114,-351,12,1.18
Net Income Before Taxes,295,622,218,828.37
Provision for Income Taxes,33,269,-97,232.44
Net Income After Taxes,262,353,315,595.93
Minority Interest,-,-,-0.08,-29.05
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,262,353,315,566.88
Total Extraordinary Items,-,-,-,-
Net Income,262,353,315,566.88
Total Adjustments to Net Income,-,-,-,-0
Income Available to Common Excluding Extraordinary Items,262,353,315,566.88
Dilution Adjustment,-0.819,-0.465,-1.02,-
Diluted Net Income,262.82,353.47,316.02,566.88
Diluted Weighted Average Shares,12.05,12.5,12.32,11.46
Diluted EPS Excluding Extraordinary Items,21.81,28.28,25.65,49.47
DPS - Common Stock Primary Issue,5,5,2,2
Diluted Normalized EPS,19.97,21.6,10.96,53.99
