Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,4258,3922,3202,3183.48
"Revenue 4258 3922 3202 3183.48  Other Revenue, Total - - - -","Revenue 4258 3922 3202 3183.48  Other Revenue, Total - - - -","Revenue 4258 3922 3202 3183.48  Other Revenue, Total - - - -","Revenue 4258 3922 3202 3183.48  Other Revenue, Total - - - -","Revenue 4258 3922 3202 3183.48  Other Revenue, Total - - - -"
Revenue,4258,3922,3202,3183.48
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",3212,2995,2522,2524.52
Gross Profit,1046,927,680,658.96
Total Operating Expenses,3602,3384,2903,2899.97
"Selling/General/Admin. Expenses, Total 390 389 381 363.25  Research & Development - 21 35 12.2  Depreciation / Amortization 17 20 18 -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 0.1 - -  Other Operating Expenses, Total -34 -41 -53 -","Selling/General/Admin. Expenses, Total 390 389 381 363.25  Research & Development - 21 35 12.2  Depreciation / Amortization 17 20 18 -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 0.1 - -  Other Operating Expenses, Total -34 -41 -53 -","Selling/General/Admin. Expenses, Total 390 389 381 363.25  Research & Development - 21 35 12.2  Depreciation / Amortization 17 20 18 -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 0.1 - -  Other Operating Expenses, Total -34 -41 -53 -","Selling/General/Admin. Expenses, Total 390 389 381 363.25  Research & Development - 21 35 12.2  Depreciation / Amortization 17 20 18 -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 0.1 - -  Other Operating Expenses, Total -34 -41 -53 -","Selling/General/Admin. Expenses, Total 390 389 381 363.25  Research & Development - 21 35 12.2  Depreciation / Amortization 17 20 18 -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 0.1 - -  Other Operating Expenses, Total -34 -41 -53 -"
"Selling/General/Admin. Expenses, Total",390,389,381,363.25
Research & Development,-,21,35,12.2
Depreciation / Amortization,17,20,18,-
Interest Expense (Income) - Net Operating,-,-,-,-
Unusual Expense (Income),-,0.1,-,-
"Other Operating Expenses, Total",-34,-41,-53,-
Operating Income,656,538,299,283.5
"Interest Income (Expense), Net Non-Operating",-,-14.34,-2.51,-0.1
Gain (Loss) on Sale of Assets,-,-,-,-
"Other, Net",3,9,-1,20.42
Net Income Before Taxes,653,529,300,303.82
Provision for Income Taxes,227,184,100,103.47
Net Income After Taxes,426,345,200,200.35
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,426,345,200,200.35
Total Extraordinary Items,-,-,-,-
Net Income,426,345,200,200.35
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,426,345,200,200.35
Dilution Adjustment,-,-,-,-
Diluted Net Income,426,345,200,200.35
Diluted Weighted Average Shares,1.51,1.51,1.47,1.37
Diluted EPS Excluding Extraordinary Items,282.31,228.63,135.64,146.66
DPS - Common Stock Primary Issue,27,22,18,-
Diluted Normalized EPS,270.47,219.11,127.16,146.66
