Period Ending:,202231/12,202131/12,202031/12,201931/12
Total Revenue,13986,13922,13186.3,13478.74
"Revenue 13986 13922.27 13186.3 13478.74  Other Revenue, Total - - - -","Revenue 13986 13922.27 13186.3 13478.74  Other Revenue, Total - - - -","Revenue 13986 13922.27 13186.3 13478.74  Other Revenue, Total - - - -","Revenue 13986 13922.27 13186.3 13478.74  Other Revenue, Total - - - -","Revenue 13986 13922.27 13186.3 13478.74  Other Revenue, Total - - - -"
Revenue,13986,13922.27,13186.3,13478.74
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",10645,10536.42,10122.96,10408.2
Gross Profit,3341,3385.85,3063.35,3070.54
Total Operating Expenses,12957,12819.29,12545.4,12550.02
"Selling/General/Admin. Expenses, Total 2311 2268.7 2169.92 2078.86  Research & Development - - - -  Depreciation / Amortization 339 12 45.24 44.75  Interest Expense (Income) - Net Operating -11 - - -  Unusual Expense (Income) - 2.17 207.28 18.2  Other Operating Expenses, Total -327 - - -","Selling/General/Admin. Expenses, Total 2311 2268.7 2169.92 2078.86  Research & Development - - - -  Depreciation / Amortization 339 12 45.24 44.75  Interest Expense (Income) - Net Operating -11 - - -  Unusual Expense (Income) - 2.17 207.28 18.2  Other Operating Expenses, Total -327 - - -","Selling/General/Admin. Expenses, Total 2311 2268.7 2169.92 2078.86  Research & Development - - - -  Depreciation / Amortization 339 12 45.24 44.75  Interest Expense (Income) - Net Operating -11 - - -  Unusual Expense (Income) - 2.17 207.28 18.2  Other Operating Expenses, Total -327 - - -","Selling/General/Admin. Expenses, Total 2311 2268.7 2169.92 2078.86  Research & Development - - - -  Depreciation / Amortization 339 12 45.24 44.75  Interest Expense (Income) - Net Operating -11 - - -  Unusual Expense (Income) - 2.17 207.28 18.2  Other Operating Expenses, Total -327 - - -","Selling/General/Admin. Expenses, Total 2311 2268.7 2169.92 2078.86  Research & Development - - - -  Depreciation / Amortization 339 12 45.24 44.75  Interest Expense (Income) - Net Operating -11 - - -  Unusual Expense (Income) - 2.17 207.28 18.2  Other Operating Expenses, Total -327 - - -"
"Selling/General/Admin. Expenses, Total",2311,2268.7,2169.92,2078.86
Research & Development,-,-,-,-
Depreciation / Amortization,339,12,45.24,44.75
Interest Expense (Income) - Net Operating,-11,-,-,-
Unusual Expense (Income),-,2.17,207.28,18.2
"Other Operating Expenses, Total",-327,-,-,-
Operating Income,1029,1102.97,640.9,928.72
"Interest Income (Expense), Net Non-Operating",-,-17.58,352.8,-2.25
Gain (Loss) on Sale of Assets,-,82.48,-0.56,0.13
"Other, Net",-12,37.73,28.45,24.67
Net Income Before Taxes,1041,1205.6,1021.6,951.27
Provision for Income Taxes,412,102.27,397.99,327.45
Net Income After Taxes,629,1103.34,623.61,623.82
Minority Interest,805,-43.06,-30.34,-56.42
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,564,1060.28,593.27,567.39
Total Extraordinary Items,-,-,-,-
Net Income,564,1060.28,593.27,567.39
Total Adjustments to Net Income,-,-,-0,-0
Income Available to Common Excluding Extraordinary Items,564,1060.28,593.27,567.39
Dilution Adjustment,1,-1.6,-2.19,-
Diluted Net Income,563,1058.68,591.07,567.39
Diluted Weighted Average Shares,24.32,24.3,24.14,24.55
Diluted EPS Excluding Extraordinary Items,23.15,43.57,24.48,23.11
DPS - Common Stock Primary Issue,12,10.5,8.5,8
Diluted Normalized EPS,24.65,41.04,31.61,25.42
