Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,104208,88084,97266,105477
"Revenue 104208 88084 97266 105477  Other Revenue, Total - - - -","Revenue 104208 88084 97266 105477  Other Revenue, Total - - - -","Revenue 104208 88084 97266 105477  Other Revenue, Total - - - -","Revenue 104208 88084 97266 105477  Other Revenue, Total - - - -","Revenue 104208 88084 97266 105477  Other Revenue, Total - - - -"
Revenue,104208,88084,97266,105477
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",73740,61993,76282,82941
Gross Profit,30468,26091,20984,22536
Total Operating Expenses,88650,75681,89083,96827
"Selling/General/Admin. Expenses, Total 14910 13688 10072 10279  Research & Development - - 2201 2187  Depreciation / Amortization 3635 3731 370 371  Interest Expense (Income) - Net Operating -109 -88 - -  Unusual Expense (Income) - 333 158 1048  Other Operating Expenses, Total -3526 -3643 - 1","Selling/General/Admin. Expenses, Total 14910 13688 10072 10279  Research & Development - - 2201 2187  Depreciation / Amortization 3635 3731 370 371  Interest Expense (Income) - Net Operating -109 -88 - -  Unusual Expense (Income) - 333 158 1048  Other Operating Expenses, Total -3526 -3643 - 1","Selling/General/Admin. Expenses, Total 14910 13688 10072 10279  Research & Development - - 2201 2187  Depreciation / Amortization 3635 3731 370 371  Interest Expense (Income) - Net Operating -109 -88 - -  Unusual Expense (Income) - 333 158 1048  Other Operating Expenses, Total -3526 -3643 - 1","Selling/General/Admin. Expenses, Total 14910 13688 10072 10279  Research & Development - - 2201 2187  Depreciation / Amortization 3635 3731 370 371  Interest Expense (Income) - Net Operating -109 -88 - -  Unusual Expense (Income) - 333 158 1048  Other Operating Expenses, Total -3526 -3643 - 1","Selling/General/Admin. Expenses, Total 14910 13688 10072 10279  Research & Development - - 2201 2187  Depreciation / Amortization 3635 3731 370 371  Interest Expense (Income) - Net Operating -109 -88 - -  Unusual Expense (Income) - 333 158 1048  Other Operating Expenses, Total -3526 -3643 - 1"
"Selling/General/Admin. Expenses, Total",14910,13688,10072,10279
Research & Development,-,-,2201,2187
Depreciation / Amortization,3635,3731,370,371
Interest Expense (Income) - Net Operating,-109,-88,-,-
Unusual Expense (Income),-,333,158,1048
"Other Operating Expenses, Total",-3526,-3643,-,1
Operating Income,15558,12403,8183,8650
"Interest Income (Expense), Net Non-Operating",-,1065,380,488
Gain (Loss) on Sale of Assets,124,309,-,-
"Other, Net",-584,-1318,117,312
Net Income Before Taxes,16018,13412,8680,9450
Provision for Income Taxes,5466,3970,2630,2944
Net Income After Taxes,10552,9442,6050,6506
Minority Interest,8,23,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,10570,9442,6050,6506
Total Extraordinary Items,-,-,-,-
Net Income,10570,9442,6050,6506
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,10570,9442,6050,6506
Dilution Adjustment,-,-7.24,-,-
Diluted Net Income,10570,9449.24,6050,6506
Diluted Weighted Average Shares,24.67,25.99,26.28,26.65
Diluted EPS Excluding Extraordinary Items,428.4,363.53,230.2,244.14
DPS - Common Stock Primary Issue,90,80,65,65
Diluted Normalized EPS,427.4,319.44,241.32,278.04
