Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,42864,40203,39386,43642
"Revenue 42864 40203 39386 43642  Other Revenue, Total - - - -","Revenue 42864 40203 39386 43642  Other Revenue, Total - - - -","Revenue 42864 40203 39386 43642  Other Revenue, Total - - - -","Revenue 42864 40203 39386 43642  Other Revenue, Total - - - -","Revenue 42864 40203 39386 43642  Other Revenue, Total - - - -"
Revenue,42864,40203,39386,43642
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",32109,30265,29882,34053
Gross Profit,10755,9938,9504,9589
Total Operating Expenses,36860,34762,34768,43694
"Selling/General/Admin. Expenses, Total 4751 4497 4266 4601  Research & Development - 174 211 38  Depreciation / Amortization 158 139 - -  Interest Expense (Income) - Net Operating -3 -7 - -  Unusual Expense (Income) - 622 408 5000  Other Operating Expenses, Total -430 -306 1 2","Selling/General/Admin. Expenses, Total 4751 4497 4266 4601  Research & Development - 174 211 38  Depreciation / Amortization 158 139 - -  Interest Expense (Income) - Net Operating -3 -7 - -  Unusual Expense (Income) - 622 408 5000  Other Operating Expenses, Total -430 -306 1 2","Selling/General/Admin. Expenses, Total 4751 4497 4266 4601  Research & Development - 174 211 38  Depreciation / Amortization 158 139 - -  Interest Expense (Income) - Net Operating -3 -7 - -  Unusual Expense (Income) - 622 408 5000  Other Operating Expenses, Total -430 -306 1 2","Selling/General/Admin. Expenses, Total 4751 4497 4266 4601  Research & Development - 174 211 38  Depreciation / Amortization 158 139 - -  Interest Expense (Income) - Net Operating -3 -7 - -  Unusual Expense (Income) - 622 408 5000  Other Operating Expenses, Total -430 -306 1 2","Selling/General/Admin. Expenses, Total 4751 4497 4266 4601  Research & Development - 174 211 38  Depreciation / Amortization 158 139 - -  Interest Expense (Income) - Net Operating -3 -7 - -  Unusual Expense (Income) - 622 408 5000  Other Operating Expenses, Total -430 -306 1 2"
"Selling/General/Admin. Expenses, Total",4751,4497,4266,4601
Research & Development,-,174,211,38
Depreciation / Amortization,158,139,-,-
Interest Expense (Income) - Net Operating,-3,-7,-,-
Unusual Expense (Income),-,622,408,5000
"Other Operating Expenses, Total",-430,-306,1,2
Operating Income,6004,5441,4618,-52
"Interest Income (Expense), Net Non-Operating",-,897,294,28
Gain (Loss) on Sale of Assets,-1935,-86,-,-
"Other, Net",4974,-228,44,11
Net Income Before Taxes,2965,5755,4956,-13
Provision for Income Taxes,2086,2178,1883,599
Net Income After Taxes,879,3577,3073,-612
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,879,3577,3073,-612
Total Extraordinary Items,-,-,-,-
Net Income,879,3577,3073,-612
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,879,3577,3073,-612
Dilution Adjustment,-0.212,-,-,-
Diluted Net Income,879.21,3577,3073,-612
Diluted Weighted Average Shares,12.39,12.35,12.34,12.34
Diluted EPS Excluding Extraordinary Items,70.95,289.66,249.11,-49.61
DPS - Common Stock Primary Issue,140,130,120,110
Diluted Normalized EPS,363.19,327.1,269.62,213.85
