Period Ending:,202328/02,202228/02,202128/02,202029/02
Total Revenue,156054,146479,135735,126663
"Revenue 156054 146479 135735 126663  Other Revenue, Total - - - -","Revenue 156054 146479 135735 126663  Other Revenue, Total - - - -","Revenue 156054 146479 135735 126663  Other Revenue, Total - - - -","Revenue 156054 146479 135735 126663  Other Revenue, Total - - - -","Revenue 156054 146479 135735 126663  Other Revenue, Total - - - -"
Revenue,156054,146479,135735,126663
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",124092,116222,108294,101667
Gross Profit,31962,30257,27441,24996
Total Operating Expenses,141301,132827,123168,115686
"Selling/General/Admin. Expenses, Total 15205 14277 12803 11933  Research & Development - - - -  Depreciation / Amortization 8450 8242 7786 1950  Interest Expense (Income) - Net Operating -535 -629 -668 -  Unusual Expense (Income) - 418 767 93  Other Operating Expenses, Total -5911 -5285 -5047 43","Selling/General/Admin. Expenses, Total 15205 14277 12803 11933  Research & Development - - - -  Depreciation / Amortization 8450 8242 7786 1950  Interest Expense (Income) - Net Operating -535 -629 -668 -  Unusual Expense (Income) - 418 767 93  Other Operating Expenses, Total -5911 -5285 -5047 43","Selling/General/Admin. Expenses, Total 15205 14277 12803 11933  Research & Development - - - -  Depreciation / Amortization 8450 8242 7786 1950  Interest Expense (Income) - Net Operating -535 -629 -668 -  Unusual Expense (Income) - 418 767 93  Other Operating Expenses, Total -5911 -5285 -5047 43","Selling/General/Admin. Expenses, Total 15205 14277 12803 11933  Research & Development - - - -  Depreciation / Amortization 8450 8242 7786 1950  Interest Expense (Income) - Net Operating -535 -629 -668 -  Unusual Expense (Income) - 418 767 93  Other Operating Expenses, Total -5911 -5285 -5047 43","Selling/General/Admin. Expenses, Total 15205 14277 12803 11933  Research & Development - - - -  Depreciation / Amortization 8450 8242 7786 1950  Interest Expense (Income) - Net Operating -535 -629 -668 -  Unusual Expense (Income) - 418 767 93  Other Operating Expenses, Total -5911 -5285 -5047 43"
"Selling/General/Admin. Expenses, Total",15205,14277,12803,11933
Research & Development,-,-,-,-
Depreciation / Amortization,8450,8242,7786,1950
Interest Expense (Income) - Net Operating,-535,-629,-668,-
Unusual Expense (Income),-,418,767,93
"Other Operating Expenses, Total",-5911,-5285,-5047,43
Operating Income,14753,13652,12567,10977
"Interest Income (Expense), Net Non-Operating",-,294,-363,-421
Gain (Loss) on Sale of Assets,-49,-208,-70,-
"Other, Net",645,397,1332,-22
Net Income Before Taxes,14157,13463,11305,10534
Provision for Income Taxes,4571,4325,3957,3445
Net Income After Taxes,9586,9138,7348,7089
Minority Interest,687,503,397,-83
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,9330,8943,7252,7006
Total Extraordinary Items,-,-,-,-
Net Income,9330,8943,7252,7006
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,9330,8943,7252,7006
Dilution Adjustment,1.09,-1.35,0.436,-
Diluted Net Income,9328.91,8944.35,7251.56,7006
Diluted Weighted Average Shares,74.04,74.06,74.06,74.07
Diluted EPS Excluding Extraordinary Items,126,120.77,97.92,94.58
DPS - Common Stock Primary Issue,60,54,42,42
Diluted Normalized EPS,116.56,116.95,101.93,95.43
