Period Ending:,202320/03,202220/03,202120/03,202020/03
Total Revenue,60717,55255,53341.71,55613.14
"Revenue 60717 39528 53341.71 55613.14  Other Revenue, Total 16820 15727 - -","Revenue 60717 39528 53341.71 55613.14  Other Revenue, Total 16820 15727 - -","Revenue 60717 39528 53341.71 55613.14  Other Revenue, Total 16820 15727 - -","Revenue 60717 39528 53341.71 55613.14  Other Revenue, Total 16820 15727 - -","Revenue 60717 39528 53341.71 55613.14  Other Revenue, Total 16820 15727 - -"
Revenue,60717,39528,53341.71,55613.14
"Other Revenue, Total",16820,15727,-,-
"Cost of Revenue, Total",45798,41853,38311.9,40228.44
Gross Profit,14919,13402,15029.81,15384.7
Total Operating Expenses,58296,54136,50882.96,52444.55
"Selling/General/Admin. Expenses, Total 12498 12060 12299.29 11828.98  Research & Development - 429 - -  Depreciation / Amortization 2962 3006 175.82 216.94  Interest Expense (Income) - Net Operating -68 -50 - -  Unusual Expense (Income) - -167.5 95.94 170.18  Other Operating Expenses, Total -3076 -3162 - -","Selling/General/Admin. Expenses, Total 12498 12060 12299.29 11828.98  Research & Development - 429 - -  Depreciation / Amortization 2962 3006 175.82 216.94  Interest Expense (Income) - Net Operating -68 -50 - -  Unusual Expense (Income) - -167.5 95.94 170.18  Other Operating Expenses, Total -3076 -3162 - -","Selling/General/Admin. Expenses, Total 12498 12060 12299.29 11828.98  Research & Development - 429 - -  Depreciation / Amortization 2962 3006 175.82 216.94  Interest Expense (Income) - Net Operating -68 -50 - -  Unusual Expense (Income) - -167.5 95.94 170.18  Other Operating Expenses, Total -3076 -3162 - -","Selling/General/Admin. Expenses, Total 12498 12060 12299.29 11828.98  Research & Development - 429 - -  Depreciation / Amortization 2962 3006 175.82 216.94  Interest Expense (Income) - Net Operating -68 -50 - -  Unusual Expense (Income) - -167.5 95.94 170.18  Other Operating Expenses, Total -3076 -3162 - -","Selling/General/Admin. Expenses, Total 12498 12060 12299.29 11828.98  Research & Development - 429 - -  Depreciation / Amortization 2962 3006 175.82 216.94  Interest Expense (Income) - Net Operating -68 -50 - -  Unusual Expense (Income) - -167.5 95.94 170.18  Other Operating Expenses, Total -3076 -3162 - -"
"Selling/General/Admin. Expenses, Total",12498,12060,12299.29,11828.98
Research & Development,-,429,-,-
Depreciation / Amortization,2962,3006,175.82,216.94
Interest Expense (Income) - Net Operating,-68,-50,-,-
Unusual Expense (Income),-,-167.5,95.94,170.18
"Other Operating Expenses, Total",-3076,-3162,-,-
Operating Income,2421,1119,2458.75,3168.59
"Interest Income (Expense), Net Non-Operating",-,-344.2,321.29,308.87
Gain (Loss) on Sale of Assets,-28,399,106.27,103.7
"Other, Net",-852,-643,36.78,96.02
Net Income Before Taxes,3301,1363,2923.09,3677.18
Provision for Income Taxes,1422,925,1209.06,1331.34
Net Income After Taxes,1878,438,1714.04,2345.84
Minority Interest,11,20,-49.17,-190.65
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,1546,451,1664.86,2155.19
Total Extraordinary Items,-,-,-,-
Net Income,1546,451,1664.86,2155.19
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,1546,451,1664.86,2155.19
Dilution Adjustment,-,-,-,-
Diluted Net Income,1546,451,1664.86,2155.19
Diluted Weighted Average Shares,19.53,19.38,19.51,19.82
Diluted EPS Excluding Extraordinary Items,79.15,23.27,85.32,108.73
DPS - Common Stock Primary Issue,40,40,38,38
Diluted Normalized EPS,97.11,26.34,111.54,124.55
