Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,14253,14075,15553.64,26051.27
"Revenue 14253 14075 15553.64 26051.27  Other Revenue, Total - - - -","Revenue 14253 14075 15553.64 26051.27  Other Revenue, Total - - - -","Revenue 14253 14075 15553.64 26051.27  Other Revenue, Total - - - -","Revenue 14253 14075 15553.64 26051.27  Other Revenue, Total - - - -","Revenue 14253 14075 15553.64 26051.27  Other Revenue, Total - - - -"
Revenue,14253,14075,15553.64,26051.27
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",10544,10121,12250.09,19770.42
Gross Profit,3709,3954,3303.55,6280.85
Total Operating Expenses,14562,13924,15599.74,24258.25
"Selling/General/Admin. Expenses, Total 3768 3540 3182.93 4298.5  Research & Development - 576 - -  Depreciation / Amortization 477 476 160.72 127.45  Interest Expense (Income) - Net Operating -29 -29 - -  Unusual Expense (Income) - 16.52 6.01 61.88  Other Operating Expenses, Total -721 -760 - -","Selling/General/Admin. Expenses, Total 3768 3540 3182.93 4298.5  Research & Development - 576 - -  Depreciation / Amortization 477 476 160.72 127.45  Interest Expense (Income) - Net Operating -29 -29 - -  Unusual Expense (Income) - 16.52 6.01 61.88  Other Operating Expenses, Total -721 -760 - -","Selling/General/Admin. Expenses, Total 3768 3540 3182.93 4298.5  Research & Development - 576 - -  Depreciation / Amortization 477 476 160.72 127.45  Interest Expense (Income) - Net Operating -29 -29 - -  Unusual Expense (Income) - 16.52 6.01 61.88  Other Operating Expenses, Total -721 -760 - -","Selling/General/Admin. Expenses, Total 3768 3540 3182.93 4298.5  Research & Development - 576 - -  Depreciation / Amortization 477 476 160.72 127.45  Interest Expense (Income) - Net Operating -29 -29 - -  Unusual Expense (Income) - 16.52 6.01 61.88  Other Operating Expenses, Total -721 -760 - -","Selling/General/Admin. Expenses, Total 3768 3540 3182.93 4298.5  Research & Development - 576 - -  Depreciation / Amortization 477 476 160.72 127.45  Interest Expense (Income) - Net Operating -29 -29 - -  Unusual Expense (Income) - 16.52 6.01 61.88  Other Operating Expenses, Total -721 -760 - -"
"Selling/General/Admin. Expenses, Total",3768,3540,3182.93,4298.5
Research & Development,-,576,-,-
Depreciation / Amortization,477,476,160.72,127.45
Interest Expense (Income) - Net Operating,-29,-29,-,-
Unusual Expense (Income),-,16.52,6.01,61.88
"Other Operating Expenses, Total",-721,-760,-,-
Operating Income,-309,151,-46.11,1793.01
"Interest Income (Expense), Net Non-Operating",-,126.46,13.31,-51.36
Gain (Loss) on Sale of Assets,-,-3,-0.05,6.05
"Other, Net",-97,-154,62.81,27.69
Net Income Before Taxes,-212,308,29.97,1775.39
Provision for Income Taxes,37,255,154.45,884.27
Net Income After Taxes,-249,53,-124.48,891.11
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,-249,53,-124.48,891.11
Total Extraordinary Items,-,-,-,-
Net Income,-249,53,-124.48,891.11
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,-249,53,-124.48,891.11
Dilution Adjustment,-,-,-,-
Diluted Net Income,-249,53,-124.48,891.11
Diluted Weighted Average Shares,13,12.82,12.74,11.98
Diluted EPS Excluding Extraordinary Items,-19.16,4.14,-9.77,74.39
DPS - Common Stock Primary Issue,5,5,5,8.5
Diluted Normalized EPS,-9.95,15.8,-9.46,76.73
