Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,5984,5414,5586.48,6563.31
"Revenue 5984 5414 5586.48 6563.31  Other Revenue, Total - - - -","Revenue 5984 5414 5586.48 6563.31  Other Revenue, Total - - - -","Revenue 5984 5414 5586.48 6563.31  Other Revenue, Total - - - -","Revenue 5984 5414 5586.48 6563.31  Other Revenue, Total - - - -","Revenue 5984 5414 5586.48 6563.31  Other Revenue, Total - - - -"
Revenue,5984,5414,5586.48,6563.31
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",4092,3175,3160.5,3787.41
Gross Profit,1892,2239,2425.98,2775.91
Total Operating Expenses,5323,4326,4450.34,5276.89
"Selling/General/Admin. Expenses, Total 1231 1151 1254.38 1480.07  Research & Development - 80 - -  Depreciation / Amortization 613 497 - -  Interest Expense (Income) - Net Operating -84 -41 - -  Unusual Expense (Income) - 5.35 35.46 9.41  Other Operating Expenses, Total -529 -536 - -","Selling/General/Admin. Expenses, Total 1231 1151 1254.38 1480.07  Research & Development - 80 - -  Depreciation / Amortization 613 497 - -  Interest Expense (Income) - Net Operating -84 -41 - -  Unusual Expense (Income) - 5.35 35.46 9.41  Other Operating Expenses, Total -529 -536 - -","Selling/General/Admin. Expenses, Total 1231 1151 1254.38 1480.07  Research & Development - 80 - -  Depreciation / Amortization 613 497 - -  Interest Expense (Income) - Net Operating -84 -41 - -  Unusual Expense (Income) - 5.35 35.46 9.41  Other Operating Expenses, Total -529 -536 - -","Selling/General/Admin. Expenses, Total 1231 1151 1254.38 1480.07  Research & Development - 80 - -  Depreciation / Amortization 613 497 - -  Interest Expense (Income) - Net Operating -84 -41 - -  Unusual Expense (Income) - 5.35 35.46 9.41  Other Operating Expenses, Total -529 -536 - -","Selling/General/Admin. Expenses, Total 1231 1151 1254.38 1480.07  Research & Development - 80 - -  Depreciation / Amortization 613 497 - -  Interest Expense (Income) - Net Operating -84 -41 - -  Unusual Expense (Income) - 5.35 35.46 9.41  Other Operating Expenses, Total -529 -536 - -"
"Selling/General/Admin. Expenses, Total",1231,1151,1254.38,1480.07
Research & Development,-,80,-,-
Depreciation / Amortization,613,497,-,-
Interest Expense (Income) - Net Operating,-84,-41,-,-
Unusual Expense (Income),-,5.35,35.46,9.41
"Other Operating Expenses, Total",-529,-536,-,-
Operating Income,661,1088,1136.14,1286.42
"Interest Income (Expense), Net Non-Operating",-,349.36,-192.87,26.63
Gain (Loss) on Sale of Assets,8,7,5.49,8
"Other, Net",-402,-377,37.77,5.89
Net Income Before Taxes,1055,1458,986.53,1326.95
Provision for Income Taxes,383,349,400.39,424.08
Net Income After Taxes,672,1109,586.14,902.87
Minority Interest,289,266,11.9,-0.55
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,673,1097,598.05,902.32
Total Extraordinary Items,-,-,-,-
Net Income,673,1097,598.05,902.32
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,673,1097,598.05,902.32
Dilution Adjustment,-,-,-,-
Diluted Net Income,673,1097,598.05,902.32
Diluted Weighted Average Shares,10.86,10.86,10.86,10.86
Diluted EPS Excluding Extraordinary Items,61.99,101.04,55.08,83.11
DPS - Common Stock Primary Issue,10,10,10,10
Diluted Normalized EPS,60.36,82.71,56.72,83.37
