Period Ending:,202231/12,202131/12,202031/12,201931/12
Total Revenue,2388,2188,2095.69,2154.36
"Revenue 2388 2188 2095.69 2154.36  Other Revenue, Total - - - -","Revenue 2388 2188 2095.69 2154.36  Other Revenue, Total - - - -","Revenue 2388 2188 2095.69 2154.36  Other Revenue, Total - - - -","Revenue 2388 2188 2095.69 2154.36  Other Revenue, Total - - - -","Revenue 2388 2188 2095.69 2154.36  Other Revenue, Total - - - -"
Revenue,2388,2188,2095.69,2154.36
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",1736,1486,1727.62,1840.71
Gross Profit,652,702,368.07,313.65
Total Operating Expenses,2334,2092,2306.11,2405.28
"Selling/General/Admin. Expenses, Total 598 606 568.59 537.06  Research & Development - - - -  Depreciation / Amortization 28 30 - 27.5  Interest Expense (Income) - Net Operating -20 -23 - -  Unusual Expense (Income) - - 9.9 -  Other Operating Expenses, Total -8 -7 -0 -","Selling/General/Admin. Expenses, Total 598 606 568.59 537.06  Research & Development - - - -  Depreciation / Amortization 28 30 - 27.5  Interest Expense (Income) - Net Operating -20 -23 - -  Unusual Expense (Income) - - 9.9 -  Other Operating Expenses, Total -8 -7 -0 -","Selling/General/Admin. Expenses, Total 598 606 568.59 537.06  Research & Development - - - -  Depreciation / Amortization 28 30 - 27.5  Interest Expense (Income) - Net Operating -20 -23 - -  Unusual Expense (Income) - - 9.9 -  Other Operating Expenses, Total -8 -7 -0 -","Selling/General/Admin. Expenses, Total 598 606 568.59 537.06  Research & Development - - - -  Depreciation / Amortization 28 30 - 27.5  Interest Expense (Income) - Net Operating -20 -23 - -  Unusual Expense (Income) - - 9.9 -  Other Operating Expenses, Total -8 -7 -0 -","Selling/General/Admin. Expenses, Total 598 606 568.59 537.06  Research & Development - - - -  Depreciation / Amortization 28 30 - 27.5  Interest Expense (Income) - Net Operating -20 -23 - -  Unusual Expense (Income) - - 9.9 -  Other Operating Expenses, Total -8 -7 -0 -"
"Selling/General/Admin. Expenses, Total",598,606,568.59,537.06
Research & Development,-,-,-,-
Depreciation / Amortization,28,30,-,27.5
Interest Expense (Income) - Net Operating,-20,-23,-,-
Unusual Expense (Income),-,-,9.9,-
"Other Operating Expenses, Total",-8,-7,-0,-
Operating Income,54,96,-210.42,-250.92
"Interest Income (Expense), Net Non-Operating",-,-26.79,5.67,560.65
Gain (Loss) on Sale of Assets,-,-,-,-
"Other, Net",-31,1,26.18,25.48
Net Income Before Taxes,85,95,-178.56,335.2
Provision for Income Taxes,9,-49,11.16,-240.54
Net Income After Taxes,76,144,-189.73,575.74
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,76,144,-189.73,575.74
Total Extraordinary Items,-,-,-,-
Net Income,76,144,-189.73,575.74
Total Adjustments to Net Income,-,-,-0,-
Income Available to Common Excluding Extraordinary Items,76,144,-189.73,575.74
Dilution Adjustment,-,-,-,-
Diluted Net Income,76,144,-189.73,575.74
Diluted Weighted Average Shares,4.26,4.26,4.26,4.26
Diluted EPS Excluding Extraordinary Items,17.84,33.81,-44.54,135.16
DPS - Common Stock Primary Issue,10,10,10,10
Diluted Normalized EPS,12.47,13.94,-43.03,135.16
