Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,45281,37551,26734.65,23825.59
"Revenue 45281 37551 26734.65 23825.59  Other Revenue, Total - - - -","Revenue 45281 37551 26734.65 23825.59  Other Revenue, Total - - - -","Revenue 45281 37551 26734.65 23825.59  Other Revenue, Total - - - -","Revenue 45281 37551 26734.65 23825.59  Other Revenue, Total - - - -","Revenue 45281 37551 26734.65 23825.59  Other Revenue, Total - - - -"
Revenue,45281,37551,26734.65,23825.59
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",40122,33039,23558.82,21187.34
Gross Profit,5159,4512,3175.83,2638.25
Total Operating Expenses,42931,35429,25685.37,23290.78
"Selling/General/Admin. Expenses, Total 2809 2296 2031.13 2001.47  Research & Development - 34 - -  Depreciation / Amortization 265 229 95.43 88.81  Interest Expense (Income) - Net Operating -36 -33 - -  Unusual Expense (Income) - - - 13.16  Other Operating Expenses, Total -229 -136 - -","Selling/General/Admin. Expenses, Total 2809 2296 2031.13 2001.47  Research & Development - 34 - -  Depreciation / Amortization 265 229 95.43 88.81  Interest Expense (Income) - Net Operating -36 -33 - -  Unusual Expense (Income) - - - 13.16  Other Operating Expenses, Total -229 -136 - -","Selling/General/Admin. Expenses, Total 2809 2296 2031.13 2001.47  Research & Development - 34 - -  Depreciation / Amortization 265 229 95.43 88.81  Interest Expense (Income) - Net Operating -36 -33 - -  Unusual Expense (Income) - - - 13.16  Other Operating Expenses, Total -229 -136 - -","Selling/General/Admin. Expenses, Total 2809 2296 2031.13 2001.47  Research & Development - 34 - -  Depreciation / Amortization 265 229 95.43 88.81  Interest Expense (Income) - Net Operating -36 -33 - -  Unusual Expense (Income) - - - 13.16  Other Operating Expenses, Total -229 -136 - -","Selling/General/Admin. Expenses, Total 2809 2296 2031.13 2001.47  Research & Development - 34 - -  Depreciation / Amortization 265 229 95.43 88.81  Interest Expense (Income) - Net Operating -36 -33 - -  Unusual Expense (Income) - - - 13.16  Other Operating Expenses, Total -229 -136 - -"
"Selling/General/Admin. Expenses, Total",2809,2296,2031.13,2001.47
Research & Development,-,34,-,-
Depreciation / Amortization,265,229,95.43,88.81
Interest Expense (Income) - Net Operating,-36,-33,-,-
Unusual Expense (Income),-,-,-,13.16
"Other Operating Expenses, Total",-229,-136,-,-
Operating Income,2350,2122,1049.27,534.81
"Interest Income (Expense), Net Non-Operating",-,-27.88,-26.06,-27.72
Gain (Loss) on Sale of Assets,-,-,-,-
"Other, Net",15,15,14.33,13.63
Net Income Before Taxes,2335,2107,1037.54,520.73
Provision for Income Taxes,697,566,294.53,186.79
Net Income After Taxes,1638,1541,743.01,333.94
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,1638,1541,743.01,333.94
Total Extraordinary Items,-,-,-,-
Net Income,1638,1541,743.01,333.94
Total Adjustments to Net Income,-,-,-0,-
Income Available to Common Excluding Extraordinary Items,1638,1541,743.01,333.94
Dilution Adjustment,-,-,-,-
Diluted Net Income,1638,1541,743.01,333.94
Diluted Weighted Average Shares,3.49,3.48,3,2.93
Diluted EPS Excluding Extraordinary Items,469.24,442.18,247.34,114.09
DPS - Common Stock Primary Issue,118,111,62,29
Diluted Normalized EPS,418.07,377.87,247.34,116.97
