Period Ending:,202320/05,202220/05,202120/05,202020/05
Total Revenue,35266,28077,27020,23865.4
"Revenue - 28077 27020 23865.4  Other Revenue, Total - - - -","Revenue - 28077 27020 23865.4  Other Revenue, Total - - - -","Revenue - 28077 27020 23865.4  Other Revenue, Total - - - -","Revenue - 28077 27020 23865.4  Other Revenue, Total - - - -","Revenue - 28077 27020 23865.4  Other Revenue, Total - - - -"
Revenue,-,28077,27020,23865.4
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",-,20120,18723,17152.99
Gross Profit,-,7957,8297,6712.42
Total Operating Expenses,-,25265,23999,22637.76
"Selling/General/Admin. Expenses, Total - 5167 5310 4854.45  Research & Development - 294 233 189.88  Depreciation / Amortization 1256 1236 1249 -  Interest Expense (Income) - Net Operating -11 -10 -3 -  Unusual Expense (Income) - 39.95 1078.24 440.43  Other Operating Expenses, Total -1245 -1542 -1513 -","Selling/General/Admin. Expenses, Total - 5167 5310 4854.45  Research & Development - 294 233 189.88  Depreciation / Amortization 1256 1236 1249 -  Interest Expense (Income) - Net Operating -11 -10 -3 -  Unusual Expense (Income) - 39.95 1078.24 440.43  Other Operating Expenses, Total -1245 -1542 -1513 -","Selling/General/Admin. Expenses, Total - 5167 5310 4854.45  Research & Development - 294 233 189.88  Depreciation / Amortization 1256 1236 1249 -  Interest Expense (Income) - Net Operating -11 -10 -3 -  Unusual Expense (Income) - 39.95 1078.24 440.43  Other Operating Expenses, Total -1245 -1542 -1513 -","Selling/General/Admin. Expenses, Total - 5167 5310 4854.45  Research & Development - 294 233 189.88  Depreciation / Amortization 1256 1236 1249 -  Interest Expense (Income) - Net Operating -11 -10 -3 -  Unusual Expense (Income) - 39.95 1078.24 440.43  Other Operating Expenses, Total -1245 -1542 -1513 -","Selling/General/Admin. Expenses, Total - 5167 5310 4854.45  Research & Development - 294 233 189.88  Depreciation / Amortization 1256 1236 1249 -  Interest Expense (Income) - Net Operating -11 -10 -3 -  Unusual Expense (Income) - 39.95 1078.24 440.43  Other Operating Expenses, Total -1245 -1542 -1513 -"
"Selling/General/Admin. Expenses, Total",-,5167,5310,4854.45
Research & Development,-,294,233,189.88
Depreciation / Amortization,1256,1236,1249,-
Interest Expense (Income) - Net Operating,-11,-10,-3,-
Unusual Expense (Income),-,39.95,1078.24,440.43
"Other Operating Expenses, Total",-1245,-1542,-1513,-
Operating Income,4926,2812,3021,1227.65
"Interest Income (Expense), Net Non-Operating",-,121.82,492.44,-89.92
Gain (Loss) on Sale of Assets,-,0.45,101,-26.65
"Other, Net",-284,-130,445,58.48
Net Income Before Taxes,5211,2942,2475,1169.56
Provision for Income Taxes,-,1031,1393,884.67
Net Income After Taxes,-,1911,1082,284.89
Minority Interest,-,71,45,19.08
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,-,1895,1077,303.97
Total Extraordinary Items,-,-,-,-
Net Income,3162,1895,1077,303.97
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,3162,1895,1077,303.97
Dilution Adjustment,-,-,-,-
Diluted Net Income,-,1895,1077,303.97
Diluted Weighted Average Shares,-,34.15,34.68,34.79
Diluted EPS Excluding Extraordinary Items,93.53,55.49,31.06,8.74
DPS - Common Stock Primary Issue,-,26,17,20
Diluted Normalized EPS,-,54.09,61.69,22.07
