Period Ending:,202230/06,202130/06,202030/06,201930/06
Total Revenue,5302,5066.48,5317.07,6252.99
"Revenue 5302 5066.48 5317.07 6252.99  Other Revenue, Total - - - -","Revenue 5302 5066.48 5317.07 6252.99  Other Revenue, Total - - - -","Revenue 5302 5066.48 5317.07 6252.99  Other Revenue, Total - - - -","Revenue 5302 5066.48 5317.07 6252.99  Other Revenue, Total - - - -","Revenue 5302 5066.48 5317.07 6252.99  Other Revenue, Total - - - -"
Revenue,5302,5066.48,5317.07,6252.99
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",4217,4093.66,4226.52,4825.09
Gross Profit,1085,972.82,1090.55,1427.9
Total Operating Expenses,5189,5310.52,5304.43,6005.17
"Selling/General/Admin. Expenses, Total 972 1058.48 1043.91 1138.89  Research & Development 21 25.62 26.76 36.02  Depreciation / Amortization 558 - - -  Interest Expense (Income) - Net Operating -19 - - -  Unusual Expense (Income) - 132.76 7.24 5.16  Other Operating Expenses, Total -560 - - -","Selling/General/Admin. Expenses, Total 972 1058.48 1043.91 1138.89  Research & Development 21 25.62 26.76 36.02  Depreciation / Amortization 558 - - -  Interest Expense (Income) - Net Operating -19 - - -  Unusual Expense (Income) - 132.76 7.24 5.16  Other Operating Expenses, Total -560 - - -","Selling/General/Admin. Expenses, Total 972 1058.48 1043.91 1138.89  Research & Development 21 25.62 26.76 36.02  Depreciation / Amortization 558 - - -  Interest Expense (Income) - Net Operating -19 - - -  Unusual Expense (Income) - 132.76 7.24 5.16  Other Operating Expenses, Total -560 - - -","Selling/General/Admin. Expenses, Total 972 1058.48 1043.91 1138.89  Research & Development 21 25.62 26.76 36.02  Depreciation / Amortization 558 - - -  Interest Expense (Income) - Net Operating -19 - - -  Unusual Expense (Income) - 132.76 7.24 5.16  Other Operating Expenses, Total -560 - - -","Selling/General/Admin. Expenses, Total 972 1058.48 1043.91 1138.89  Research & Development 21 25.62 26.76 36.02  Depreciation / Amortization 558 - - -  Interest Expense (Income) - Net Operating -19 - - -  Unusual Expense (Income) - 132.76 7.24 5.16  Other Operating Expenses, Total -560 - - -"
"Selling/General/Admin. Expenses, Total",972,1058.48,1043.91,1138.89
Research & Development,21,25.62,26.76,36.02
Depreciation / Amortization,558,-,-,-
Interest Expense (Income) - Net Operating,-19,-,-,-
Unusual Expense (Income),-,132.76,7.24,5.16
"Other Operating Expenses, Total",-560,-,-,-
Operating Income,113,-244.04,12.64,247.82
"Interest Income (Expense), Net Non-Operating",-,-8.93,-9.13,-8.32
Gain (Loss) on Sale of Assets,32,-18.26,12.57,6.46
"Other, Net",-160,45.61,10.07,10.99
Net Income Before Taxes,241,-225.63,26.14,256.95
Provision for Income Taxes,80,-24.04,13.01,95.44
Net Income After Taxes,161,-201.59,13.13,161.52
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,161,-201.59,13.13,161.52
Total Extraordinary Items,-,-,-,-
Net Income,161,-201.59,13.13,161.52
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,161,-201.59,13.13,161.52
Dilution Adjustment,-,-,-,-
Diluted Net Income,161,-201.59,13.13,161.52
Diluted Weighted Average Shares,1.66,1.66,1.66,1.66
Diluted EPS Excluding Extraordinary Items,97.22,-121.73,7.93,97.53
DPS - Common Stock Primary Issue,20,20,20,20
Diluted Normalized EPS,44.16,-62.45,6.31,97.04
