Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,17754,19230,20195,16805
"Revenue 17754 19230 20195 16805  Other Revenue, Total - - - -","Revenue 17754 19230 20195 16805  Other Revenue, Total - - - -","Revenue 17754 19230 20195 16805  Other Revenue, Total - - - -","Revenue 17754 19230 20195 16805  Other Revenue, Total - - - -","Revenue 17754 19230 20195 16805  Other Revenue, Total - - - -"
Revenue,17754,19230,20195,16805
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",12010,13188,14840,12826
Gross Profit,5744,6042,5355,3979
Total Operating Expenses,15802,17379,18830,16684
"Selling/General/Admin. Expenses, Total 3792 3766 3597 3615  Research & Development - 425 393 280  Depreciation / Amortization 217 250 291 -  Interest Expense (Income) - Net Operating -26 -38 -49 -  Unusual Expense (Income) - 24 352 -38  Other Operating Expenses, Total -191 -212 -242 1","Selling/General/Admin. Expenses, Total 3792 3766 3597 3615  Research & Development - 425 393 280  Depreciation / Amortization 217 250 291 -  Interest Expense (Income) - Net Operating -26 -38 -49 -  Unusual Expense (Income) - 24 352 -38  Other Operating Expenses, Total -191 -212 -242 1","Selling/General/Admin. Expenses, Total 3792 3766 3597 3615  Research & Development - 425 393 280  Depreciation / Amortization 217 250 291 -  Interest Expense (Income) - Net Operating -26 -38 -49 -  Unusual Expense (Income) - 24 352 -38  Other Operating Expenses, Total -191 -212 -242 1","Selling/General/Admin. Expenses, Total 3792 3766 3597 3615  Research & Development - 425 393 280  Depreciation / Amortization 217 250 291 -  Interest Expense (Income) - Net Operating -26 -38 -49 -  Unusual Expense (Income) - 24 352 -38  Other Operating Expenses, Total -191 -212 -242 1","Selling/General/Admin. Expenses, Total 3792 3766 3597 3615  Research & Development - 425 393 280  Depreciation / Amortization 217 250 291 -  Interest Expense (Income) - Net Operating -26 -38 -49 -  Unusual Expense (Income) - 24 352 -38  Other Operating Expenses, Total -191 -212 -242 1"
"Selling/General/Admin. Expenses, Total",3792,3766,3597,3615
Research & Development,-,425,393,280
Depreciation / Amortization,217,250,291,-
Interest Expense (Income) - Net Operating,-26,-38,-49,-
Unusual Expense (Income),-,24,352,-38
"Other Operating Expenses, Total",-191,-212,-242,1
Operating Income,1952,1851,1365,121
"Interest Income (Expense), Net Non-Operating",-,-38,-49,-50
Gain (Loss) on Sale of Assets,83,-,-,-
"Other, Net",-133,70,428,-8
Net Income Before Taxes,2002,1781,937,63
Provision for Income Taxes,182,156,-93,-13
Net Income After Taxes,-,1625,1030,76
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,1820,1625,1030,76
Total Extraordinary Items,-,-,-,-
Net Income,1820,1625,1030,76
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,1820,1625,1030,76
Dilution Adjustment,-,0.149,-0.262,-
Diluted Net Income,1820,1624.85,1030.26,76
Diluted Weighted Average Shares,3,3.37,4.37,4.6
Diluted EPS Excluding Extraordinary Items,606.21,481.58,235.65,16.53
DPS - Common Stock Primary Issue,-,-,-,-
Diluted Normalized EPS,400.53,334.36,184.27,11.16
