Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,20449,18251,17684.83,18017.07
"Revenue 20449 18251.71 17684.83 18017.07  Other Revenue, Total - - - -","Revenue 20449 18251.71 17684.83 18017.07  Other Revenue, Total - - - -","Revenue 20449 18251.71 17684.83 18017.07  Other Revenue, Total - - - -","Revenue 20449 18251.71 17684.83 18017.07  Other Revenue, Total - - - -","Revenue 20449 18251.71 17684.83 18017.07  Other Revenue, Total - - - -"
Revenue,20449,18251.71,17684.83,18017.07
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",15641,13870.63,13789.39,14019.39
Gross Profit,4808,4381.09,3895.44,3997.68
Total Operating Expenses,17904,16069.49,15992.33,16363.54
"Selling/General/Admin. Expenses, Total 2263 2155.07 1921.39 1956.44  Research & Development - - 103.46 100.88  Depreciation / Amortization 115 - - -  Interest Expense (Income) - Net Operating -1 - - -  Unusual Expense (Income) - 43.79 178.1 286.83  Other Operating Expenses, Total -114 - - -","Selling/General/Admin. Expenses, Total 2263 2155.07 1921.39 1956.44  Research & Development - - 103.46 100.88  Depreciation / Amortization 115 - - -  Interest Expense (Income) - Net Operating -1 - - -  Unusual Expense (Income) - 43.79 178.1 286.83  Other Operating Expenses, Total -114 - - -","Selling/General/Admin. Expenses, Total 2263 2155.07 1921.39 1956.44  Research & Development - - 103.46 100.88  Depreciation / Amortization 115 - - -  Interest Expense (Income) - Net Operating -1 - - -  Unusual Expense (Income) - 43.79 178.1 286.83  Other Operating Expenses, Total -114 - - -","Selling/General/Admin. Expenses, Total 2263 2155.07 1921.39 1956.44  Research & Development - - 103.46 100.88  Depreciation / Amortization 115 - - -  Interest Expense (Income) - Net Operating -1 - - -  Unusual Expense (Income) - 43.79 178.1 286.83  Other Operating Expenses, Total -114 - - -","Selling/General/Admin. Expenses, Total 2263 2155.07 1921.39 1956.44  Research & Development - - 103.46 100.88  Depreciation / Amortization 115 - - -  Interest Expense (Income) - Net Operating -1 - - -  Unusual Expense (Income) - 43.79 178.1 286.83  Other Operating Expenses, Total -114 - - -"
"Selling/General/Admin. Expenses, Total",2263,2155.07,1921.39,1956.44
Research & Development,-,-,103.46,100.88
Depreciation / Amortization,115,-,-,-
Interest Expense (Income) - Net Operating,-1,-,-,-
Unusual Expense (Income),-,43.79,178.1,286.83
"Other Operating Expenses, Total",-114,-,-,-
Operating Income,2545,2182.22,1692.49,1653.53
"Interest Income (Expense), Net Non-Operating",-,208.01,204.14,272.05
Gain (Loss) on Sale of Assets,457,1,1.96,2.41
"Other, Net",-1090,32.56,63.47,67.02
Net Income Before Taxes,3178,2423.79,1962.05,1995.01
Provision for Income Taxes,968,792.28,598.32,728.48
Net Income After Taxes,2210,1631.51,1363.73,1266.52
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,2210,1631.51,1363.73,1266.52
Total Extraordinary Items,-,-,-,-
Net Income,2210,1631.51,1363.73,1266.52
Total Adjustments to Net Income,-,-0,-,-
Income Available to Common Excluding Extraordinary Items,2210,1631.51,1363.73,1266.52
Dilution Adjustment,-,-,-,-
Diluted Net Income,2210,1631.51,1363.73,1266.52
Diluted Weighted Average Shares,11.11,11.2,11.36,11.36
Diluted EPS Excluding Extraordinary Items,199,145.66,120.09,111.53
DPS - Common Stock Primary Issue,24,23,22,22
Diluted Normalized EPS,153.58,148.23,130.87,127.43
