Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,3196,2939,2520.04,2167.29
"Revenue 3196 2939 2520.04 2167.29  Other Revenue, Total - - - -","Revenue 3196 2939 2520.04 2167.29  Other Revenue, Total - - - -","Revenue 3196 2939 2520.04 2167.29  Other Revenue, Total - - - -","Revenue 3196 2939 2520.04 2167.29  Other Revenue, Total - - - -","Revenue 3196 2939 2520.04 2167.29  Other Revenue, Total - - - -"
Revenue,3196,2939,2520.04,2167.29
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",1393,1236,1045.72,916.98
Gross Profit,1803,1703,1474.32,1250.31
Total Operating Expenses,2616,2263,1947.7,1801.55
"Selling/General/Admin. Expenses, Total 1223 1027 901.98 874.58  Research & Development - - - -  Depreciation / Amortization 117 75 - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - - - 10  Other Operating Expenses, Total -117 -75 - -","Selling/General/Admin. Expenses, Total 1223 1027 901.98 874.58  Research & Development - - - -  Depreciation / Amortization 117 75 - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - - - 10  Other Operating Expenses, Total -117 -75 - -","Selling/General/Admin. Expenses, Total 1223 1027 901.98 874.58  Research & Development - - - -  Depreciation / Amortization 117 75 - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - - - 10  Other Operating Expenses, Total -117 -75 - -","Selling/General/Admin. Expenses, Total 1223 1027 901.98 874.58  Research & Development - - - -  Depreciation / Amortization 117 75 - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - - - 10  Other Operating Expenses, Total -117 -75 - -","Selling/General/Admin. Expenses, Total 1223 1027 901.98 874.58  Research & Development - - - -  Depreciation / Amortization 117 75 - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - - - 10  Other Operating Expenses, Total -117 -75 - -"
"Selling/General/Admin. Expenses, Total",1223,1027,901.98,874.58
Research & Development,-,-,-,-
Depreciation / Amortization,117,75,-,-
Interest Expense (Income) - Net Operating,-,-,-,-
Unusual Expense (Income),-,-,-,10
"Other Operating Expenses, Total",-117,-75,-,-
Operating Income,580,676,572.34,365.74
"Interest Income (Expense), Net Non-Operating",-,53.71,35.23,79.73
Gain (Loss) on Sale of Assets,71,15,-,-
"Other, Net",-170,-70,-4.99,-5.55
Net Income Before Taxes,679,731,602.58,439.92
Provision for Income Taxes,238,236,209.25,147.16
Net Income After Taxes,441,495,393.33,292.76
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,441,495,393.33,292.76
Total Extraordinary Items,-,-,-,-
Net Income,441,495,393.33,292.76
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,441,495,393.33,292.76
Dilution Adjustment,-,-,-,-
Diluted Net Income,441,495,393.33,292.76
Diluted Weighted Average Shares,7.51,7.52,7.45,7.22
Diluted EPS Excluding Extraordinary Items,58.73,65.79,52.77,40.53
DPS - Common Stock Primary Issue,-,-,-,-
Diluted Normalized EPS,50.6,59.48,52.77,41.52
