Period Ending:,202231/12,202131/12,202031/12,201931/12
Total Revenue,1666,1582,1600.63,2264.21
"Revenue 1666 1582.08 1600.63 2264.21  Other Revenue, Total - - - -","Revenue 1666 1582.08 1600.63 2264.21  Other Revenue, Total - - - -","Revenue 1666 1582.08 1600.63 2264.21  Other Revenue, Total - - - -","Revenue 1666 1582.08 1600.63 2264.21  Other Revenue, Total - - - -","Revenue 1666 1582.08 1600.63 2264.21  Other Revenue, Total - - - -"
Revenue,1666,1582.08,1600.63,2264.21
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",922,897.36,962.78,1342.07
Gross Profit,744,684.72,637.85,922.14
Total Operating Expenses,1624,1879.81,1819.41,2389.69
"Selling/General/Admin. Expenses, Total 702 745.08 842.91 974.15  Research & Development - - - -  Depreciation / Amortization 29 - - -  Interest Expense (Income) - Net Operating -4 - - -  Unusual Expense (Income) - 237.37 13.72 73.47  Other Operating Expenses, Total -25 - - -","Selling/General/Admin. Expenses, Total 702 745.08 842.91 974.15  Research & Development - - - -  Depreciation / Amortization 29 - - -  Interest Expense (Income) - Net Operating -4 - - -  Unusual Expense (Income) - 237.37 13.72 73.47  Other Operating Expenses, Total -25 - - -","Selling/General/Admin. Expenses, Total 702 745.08 842.91 974.15  Research & Development - - - -  Depreciation / Amortization 29 - - -  Interest Expense (Income) - Net Operating -4 - - -  Unusual Expense (Income) - 237.37 13.72 73.47  Other Operating Expenses, Total -25 - - -","Selling/General/Admin. Expenses, Total 702 745.08 842.91 974.15  Research & Development - - - -  Depreciation / Amortization 29 - - -  Interest Expense (Income) - Net Operating -4 - - -  Unusual Expense (Income) - 237.37 13.72 73.47  Other Operating Expenses, Total -25 - - -","Selling/General/Admin. Expenses, Total 702 745.08 842.91 974.15  Research & Development - - - -  Depreciation / Amortization 29 - - -  Interest Expense (Income) - Net Operating -4 - - -  Unusual Expense (Income) - 237.37 13.72 73.47  Other Operating Expenses, Total -25 - - -"
"Selling/General/Admin. Expenses, Total",702,745.08,842.91,974.15
Research & Development,-,-,-,-
Depreciation / Amortization,29,-,-,-
Interest Expense (Income) - Net Operating,-4,-,-,-
Unusual Expense (Income),-,237.37,13.72,73.47
"Other Operating Expenses, Total",-25,-,-,-
Operating Income,42,-297.73,-218.78,-125.48
"Interest Income (Expense), Net Non-Operating",-,-1.03,2.5,3.26
Gain (Loss) on Sale of Assets,12,-,27.2,-
"Other, Net",-42,36.75,115.89,66.68
Net Income Before Taxes,72,-262.02,-73.19,-55.54
Provision for Income Taxes,23,20.96,30.2,11.33
Net Income After Taxes,49,-282.98,-103.39,-66.87
Minority Interest,2,2.43,-0.37,1.77
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,49,-280.55,-103.76,-65.1
Total Extraordinary Items,-,-,-,-
Net Income,49,-280.55,-103.76,-65.1
Total Adjustments to Net Income,-,-,-0,-
Income Available to Common Excluding Extraordinary Items,49,-280.54,-103.76,-65.1
Dilution Adjustment,-,-,-,-
Diluted Net Income,49,-280.54,-103.76,-65.1
Diluted Weighted Average Shares,10.75,10.75,10.75,10.75
Diluted EPS Excluding Extraordinary Items,4.56,-26.09,-9.65,-6.05
DPS - Common Stock Primary Issue,-,-,-,-
Diluted Normalized EPS,4.24,-11.59,-9.84,-0.98
