Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,30132,35566,27776,22755
"Revenue 30132 35566 27776 22755  Other Revenue, Total - - - -","Revenue 30132 35566 27776 22755  Other Revenue, Total - - - -","Revenue 30132 35566 27776 22755  Other Revenue, Total - - - -","Revenue 30132 35566 27776 22755  Other Revenue, Total - - - -","Revenue 30132 35566 27776 22755  Other Revenue, Total - - - -"
Revenue,30132,35566,27776,22755
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",16746,20842,16788,12314
Gross Profit,13386,14724,10988,10441
Total Operating Expenses,28942,35801,28797,22670
"Selling/General/Admin. Expenses, Total 12196 14892 11944 10316  Research & Development - - - -  Depreciation / Amortization 270 - - -  Interest Expense (Income) - Net Operating -8 - - -  Unusual Expense (Income) - 67 64 39  Other Operating Expenses, Total -238 - 1 1","Selling/General/Admin. Expenses, Total 12196 14892 11944 10316  Research & Development - - - -  Depreciation / Amortization 270 - - -  Interest Expense (Income) - Net Operating -8 - - -  Unusual Expense (Income) - 67 64 39  Other Operating Expenses, Total -238 - 1 1","Selling/General/Admin. Expenses, Total 12196 14892 11944 10316  Research & Development - - - -  Depreciation / Amortization 270 - - -  Interest Expense (Income) - Net Operating -8 - - -  Unusual Expense (Income) - 67 64 39  Other Operating Expenses, Total -238 - 1 1","Selling/General/Admin. Expenses, Total 12196 14892 11944 10316  Research & Development - - - -  Depreciation / Amortization 270 - - -  Interest Expense (Income) - Net Operating -8 - - -  Unusual Expense (Income) - 67 64 39  Other Operating Expenses, Total -238 - 1 1","Selling/General/Admin. Expenses, Total 12196 14892 11944 10316  Research & Development - - - -  Depreciation / Amortization 270 - - -  Interest Expense (Income) - Net Operating -8 - - -  Unusual Expense (Income) - 67 64 39  Other Operating Expenses, Total -238 - 1 1"
"Selling/General/Admin. Expenses, Total",12196,14892,11944,10316
Research & Development,-,-,-,-
Depreciation / Amortization,270,-,-,-
Interest Expense (Income) - Net Operating,-8,-,-,-
Unusual Expense (Income),-,67,64,39
"Other Operating Expenses, Total",-238,-,1,1
Operating Income,1190,-235,-1021,85
"Interest Income (Expense), Net Non-Operating",-,195,39,-90
Gain (Loss) on Sale of Assets,18921,5,-1369,-
"Other, Net",-35375,70,-36,-7
Net Income Before Taxes,17644,35,-2387,-12
Provision for Income Taxes,5918,-26,118,99
Net Income After Taxes,11726,61,-2505,-111
Minority Interest,475,-53,400,-86
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,11553,8,-2105,-197
Total Extraordinary Items,-,-,-,-
Net Income,11553,7,-2105,-197
Total Adjustments to Net Income,-,-,-,-1
Income Available to Common Excluding Extraordinary Items,11553,7,-2105,-198
Dilution Adjustment,-,-0.482,-,-
Diluted Net Income,11553,7.48,-2105,-198
Diluted Weighted Average Shares,9.76,9.72,9.78,9.77
Diluted EPS Excluding Extraordinary Items,1183.34,0.72,-215.19,-20.27
DPS - Common Stock Primary Issue,-,-,-,-
Diluted Normalized EPS,60.25,-11.57,-101.77,-0.99
