Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,4210,2603,2634.82,4472.77
"Revenue 4210 2603 2634.82 4472.77  Other Revenue, Total - - - -","Revenue 4210 2603 2634.82 4472.77  Other Revenue, Total - - - -","Revenue 4210 2603 2634.82 4472.77  Other Revenue, Total - - - -","Revenue 4210 2603 2634.82 4472.77  Other Revenue, Total - - - -","Revenue 4210 2603 2634.82 4472.77  Other Revenue, Total - - - -"
Revenue,4210,2603,2634.82,4472.77
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",1415,1077,1072.75,1421.27
Gross Profit,2795,1526,1562.07,3051.51
Total Operating Expenses,4155,3318,3381.99,4767.1
"Selling/General/Admin. Expenses, Total 2740 2139 1983.61 3082.12  Research & Development - 25 25.26 27.09  Depreciation / Amortization 101 97 93.72 127.48  Interest Expense (Income) - Net Operating -36 -36 - -  Unusual Expense (Income) - 45.78 206.65 109.13  Other Operating Expenses, Total 19 16 - -","Selling/General/Admin. Expenses, Total 2740 2139 1983.61 3082.12  Research & Development - 25 25.26 27.09  Depreciation / Amortization 101 97 93.72 127.48  Interest Expense (Income) - Net Operating -36 -36 - -  Unusual Expense (Income) - 45.78 206.65 109.13  Other Operating Expenses, Total 19 16 - -","Selling/General/Admin. Expenses, Total 2740 2139 1983.61 3082.12  Research & Development - 25 25.26 27.09  Depreciation / Amortization 101 97 93.72 127.48  Interest Expense (Income) - Net Operating -36 -36 - -  Unusual Expense (Income) - 45.78 206.65 109.13  Other Operating Expenses, Total 19 16 - -","Selling/General/Admin. Expenses, Total 2740 2139 1983.61 3082.12  Research & Development - 25 25.26 27.09  Depreciation / Amortization 101 97 93.72 127.48  Interest Expense (Income) - Net Operating -36 -36 - -  Unusual Expense (Income) - 45.78 206.65 109.13  Other Operating Expenses, Total 19 16 - -","Selling/General/Admin. Expenses, Total 2740 2139 1983.61 3082.12  Research & Development - 25 25.26 27.09  Depreciation / Amortization 101 97 93.72 127.48  Interest Expense (Income) - Net Operating -36 -36 - -  Unusual Expense (Income) - 45.78 206.65 109.13  Other Operating Expenses, Total 19 16 - -"
"Selling/General/Admin. Expenses, Total",2740,2139,1983.61,3082.12
Research & Development,-,25,25.26,27.09
Depreciation / Amortization,101,97,93.72,127.48
Interest Expense (Income) - Net Operating,-36,-36,-,-
Unusual Expense (Income),-,45.78,206.65,109.13
"Other Operating Expenses, Total",19,16,-,-
Operating Income,55,-715,-747.18,-294.33
"Interest Income (Expense), Net Non-Operating",-,-35.91,-31.89,-25.56
Gain (Loss) on Sale of Assets,-,-,0.14,-
"Other, Net",-119,-725,254.59,-58.91
Net Income Before Taxes,174,10,-524.33,-378.79
Provision for Income Taxes,-32,10,45.9,100.09
Net Income After Taxes,206,-,-570.23,-478.88
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,206,-,-570.23,-478.88
Total Extraordinary Items,-,-,-,-
Net Income,206,-,-570.23,-478.88
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,206,-,-570.23,-478.88
Dilution Adjustment,-,-0.547,-,-
Diluted Net Income,206,0.547,-570.23,-478.88
Diluted Weighted Average Shares,13.7,13.66,12.9,12.29
Diluted EPS Excluding Extraordinary Items,15.04,0.04,-44.21,-38.96
DPS - Common Stock Primary Issue,-,-,-,-
Diluted Normalized EPS,2.97,2.52,-33.8,-33.19
