Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,12038,12908,14307.71,18369.64
"Revenue 12038 12908 14307.71 18369.64  Other Revenue, Total - - - -","Revenue 12038 12908 14307.71 18369.64  Other Revenue, Total - - - -","Revenue 12038 12908 14307.71 18369.64  Other Revenue, Total - - - -","Revenue 12038 12908 14307.71 18369.64  Other Revenue, Total - - - -","Revenue 12038 12908 14307.71 18369.64  Other Revenue, Total - - - -"
Revenue,12038,12908,14307.71,18369.64
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",3869,4114,4107.76,4705.44
Gross Profit,8169,8794,10199.95,13664.2
Total Operating Expenses,12647,13225,14072.83,16415.74
"Selling/General/Admin. Expenses, Total 8778 8650 9464.2 11201.06  Research & Development 176 152 - 150.21  Depreciation / Amortization 559 461.99 508.77 465.27  Interest Expense (Income) - Net Operating -6 -7 - -  Unusual Expense (Income) - -23.66 -7.91 43.98  Other Operating Expenses, Total -378 -392 - -","Selling/General/Admin. Expenses, Total 8778 8650 9464.2 11201.06  Research & Development 176 152 - 150.21  Depreciation / Amortization 559 461.99 508.77 465.27  Interest Expense (Income) - Net Operating -6 -7 - -  Unusual Expense (Income) - -23.66 -7.91 43.98  Other Operating Expenses, Total -378 -392 - -","Selling/General/Admin. Expenses, Total 8778 8650 9464.2 11201.06  Research & Development 176 152 - 150.21  Depreciation / Amortization 559 461.99 508.77 465.27  Interest Expense (Income) - Net Operating -6 -7 - -  Unusual Expense (Income) - -23.66 -7.91 43.98  Other Operating Expenses, Total -378 -392 - -","Selling/General/Admin. Expenses, Total 8778 8650 9464.2 11201.06  Research & Development 176 152 - 150.21  Depreciation / Amortization 559 461.99 508.77 465.27  Interest Expense (Income) - Net Operating -6 -7 - -  Unusual Expense (Income) - -23.66 -7.91 43.98  Other Operating Expenses, Total -378 -392 - -","Selling/General/Admin. Expenses, Total 8778 8650 9464.2 11201.06  Research & Development 176 152 - 150.21  Depreciation / Amortization 559 461.99 508.77 465.27  Interest Expense (Income) - Net Operating -6 -7 - -  Unusual Expense (Income) - -23.66 -7.91 43.98  Other Operating Expenses, Total -378 -392 - -"
"Selling/General/Admin. Expenses, Total",8778,8650,9464.2,11201.06
Research & Development,176,152,-,150.21
Depreciation / Amortization,559,461.99,508.77,465.27
Interest Expense (Income) - Net Operating,-6,-7,-,-
Unusual Expense (Income),-,-23.66,-7.91,43.98
"Other Operating Expenses, Total",-378,-392,-,-
Operating Income,-609,-317,234.88,1953.9
"Interest Income (Expense), Net Non-Operating",-,-7.82,-6.79,-6.38
Gain (Loss) on Sale of Assets,15,1,25.33,-4.36
"Other, Net",-76,-51,30.5,-15.53
Net Income Before Taxes,-548,-267,283.93,1927.63
Provision for Income Taxes,159,2,67.51,614.15
Net Income After Taxes,-707,-269,216.42,1313.48
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,-707,-269,216.42,1313.48
Total Extraordinary Items,-,-,-,-
Net Income,-707,-269,216.42,1313.48
Total Adjustments to Net Income,-,-,-,-0
Income Available to Common Excluding Extraordinary Items,-707,-269,216.42,1313.47
Dilution Adjustment,-,-,-,-
Diluted Net Income,-707,-269,216.42,1313.47
Diluted Weighted Average Shares,3.78,3.78,3.78,3.87
Diluted EPS Excluding Extraordinary Items,-186.96,-71.13,57.23,339.36
DPS - Common Stock Primary Issue,40,40,40,40
Diluted Normalized EPS,-96.19,-48.43,50.53,347.87
