Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,17086,18587,17663,17735
"Revenue 17086 18587 17663 17735  Other Revenue, Total - - - -","Revenue 17086 18587 17663 17735  Other Revenue, Total - - - -","Revenue 17086 18587 17663 17735  Other Revenue, Total - - - -","Revenue 17086 18587 17663 17735  Other Revenue, Total - - - -","Revenue 17086 18587 17663 17735  Other Revenue, Total - - - -"
Revenue,17086,18587,17663,17735
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",14917,15295,14181,14201
Gross Profit,2169,3292,3482,3534
Total Operating Expenses,18060,18500,17264,17378
"Selling/General/Admin. Expenses, Total 3143 3093 3000 3175  Research & Development - 487 434 -  Depreciation / Amortization 752 780 826 -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total -752 -1155 -1177 2","Selling/General/Admin. Expenses, Total 3143 3093 3000 3175  Research & Development - 487 434 -  Depreciation / Amortization 752 780 826 -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total -752 -1155 -1177 2","Selling/General/Admin. Expenses, Total 3143 3093 3000 3175  Research & Development - 487 434 -  Depreciation / Amortization 752 780 826 -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total -752 -1155 -1177 2","Selling/General/Admin. Expenses, Total 3143 3093 3000 3175  Research & Development - 487 434 -  Depreciation / Amortization 752 780 826 -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total -752 -1155 -1177 2","Selling/General/Admin. Expenses, Total 3143 3093 3000 3175  Research & Development - 487 434 -  Depreciation / Amortization 752 780 826 -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total -752 -1155 -1177 2"
"Selling/General/Admin. Expenses, Total",3143,3093,3000,3175
Research & Development,-,487,434,-
Depreciation / Amortization,752,780,826,-
Interest Expense (Income) - Net Operating,-,-,-,-
Unusual Expense (Income),-,-,-,-
"Other Operating Expenses, Total",-752,-1155,-1177,2
Operating Income,-974,87,399,357
"Interest Income (Expense), Net Non-Operating",-,402,66,66
Gain (Loss) on Sale of Assets,461,350,-40,-
"Other, Net",-1029,-827,-55,26
Net Income Before Taxes,-406,564,454,449
Provision for Income Taxes,302,283,183,195
Net Income After Taxes,-708,281,271,254
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,-708,281,271,254
Total Extraordinary Items,-,-,-,-
Net Income,-708,281,271,254
Total Adjustments to Net Income,-,-,-,-1
Income Available to Common Excluding Extraordinary Items,-708,281,271,253
Dilution Adjustment,-,-,-,-
Diluted Net Income,-708,281,271,253
Diluted Weighted Average Shares,4.45,4.44,4.43,4.42
Diluted EPS Excluding Extraordinary Items,-158.98,63.27,61.15,57.21
DPS - Common Stock Primary Issue,-,40,40,50
Diluted Normalized EPS,-121.67,27.87,69.66,57.21
