Period Ending:,202231/12,202131/12,202031/12,202031/03
Total Revenue,8287,8032,4313.96,6041.54
"Revenue 8287 8032.74 4313.96 6041.54  Other Revenue, Total - - - -","Revenue 8287 8032.74 4313.96 6041.54  Other Revenue, Total - - - -","Revenue 8287 8032.74 4313.96 6041.54  Other Revenue, Total - - - -","Revenue 8287 8032.74 4313.96 6041.54  Other Revenue, Total - - - -","Revenue 8287 8032.74 4313.96 6041.54  Other Revenue, Total - - - -"
Revenue,8287,8032.74,4313.96,6041.54
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",6002,5538.48,3111.47,4596.44
Gross Profit,2285,2494.27,1202.5,1445.1
Total Operating Expenses,8179,7076.92,3929.57,5563.41
"Selling/General/Admin. Expenses, Total 2177 1538.67 818.11 966.97  Research & Development - - - -  Depreciation / Amortization 80 - - -  Interest Expense (Income) - Net Operating -12 - - -  Unusual Expense (Income) - -0.22 - -  Other Operating Expenses, Total -68 - - -","Selling/General/Admin. Expenses, Total 2177 1538.67 818.11 966.97  Research & Development - - - -  Depreciation / Amortization 80 - - -  Interest Expense (Income) - Net Operating -12 - - -  Unusual Expense (Income) - -0.22 - -  Other Operating Expenses, Total -68 - - -","Selling/General/Admin. Expenses, Total 2177 1538.67 818.11 966.97  Research & Development - - - -  Depreciation / Amortization 80 - - -  Interest Expense (Income) - Net Operating -12 - - -  Unusual Expense (Income) - -0.22 - -  Other Operating Expenses, Total -68 - - -","Selling/General/Admin. Expenses, Total 2177 1538.67 818.11 966.97  Research & Development - - - -  Depreciation / Amortization 80 - - -  Interest Expense (Income) - Net Operating -12 - - -  Unusual Expense (Income) - -0.22 - -  Other Operating Expenses, Total -68 - - -","Selling/General/Admin. Expenses, Total 2177 1538.67 818.11 966.97  Research & Development - - - -  Depreciation / Amortization 80 - - -  Interest Expense (Income) - Net Operating -12 - - -  Unusual Expense (Income) - -0.22 - -  Other Operating Expenses, Total -68 - - -"
"Selling/General/Admin. Expenses, Total",2177,1538.67,818.11,966.97
Research & Development,-,-,-,-
Depreciation / Amortization,80,-,-,-
Interest Expense (Income) - Net Operating,-12,-,-,-
Unusual Expense (Income),-,-0.22,-,-
"Other Operating Expenses, Total",-68,-,-,-
Operating Income,108,955.82,384.39,478.13
"Interest Income (Expense), Net Non-Operating",-,-12.08,-7.45,-15.52
Gain (Loss) on Sale of Assets,-,-,-,-
"Other, Net",31,3.51,-22.25,1.44
Net Income Before Taxes,77,947.25,354.7,464.04
Provision for Income Taxes,56,372.58,114.22,166.53
Net Income After Taxes,21,574.67,240.48,297.51
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,21,574.67,240.48,297.51
Total Extraordinary Items,-,-,-,-
Net Income,21,574.67,240.48,297.51
Total Adjustments to Net Income,-,-,-0,-
Income Available to Common Excluding Extraordinary Items,21,574.67,240.47,297.51
Dilution Adjustment,-0.164,-,-,-
Diluted Net Income,21.16,574.67,240.47,297.51
Diluted Weighted Average Shares,10.08,9.32,9.27,7.57
Diluted EPS Excluding Extraordinary Items,2.09,61.67,25.94,39.29
DPS - Common Stock Primary Issue,5,5,4,4
Diluted Normalized EPS,5.33,66.86,25.94,39.29
