Period Ending:,202230/09,202130/09,202030/09,201930/09
Total Revenue,35426,33990,33793,36279
"Revenue 35426 33990 33793 36279  Other Revenue, Total - - - -","Revenue 35426 33990 33793 36279  Other Revenue, Total - - - -","Revenue 35426 33990 33793 36279  Other Revenue, Total - - - -","Revenue 35426 33990 33793 36279  Other Revenue, Total - - - -","Revenue 35426 33990 33793 36279  Other Revenue, Total - - - -"
Revenue,35426,33990,33793,36279
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",20867,19239,18921,20483
Gross Profit,14559,14751,14872,15796
Total Operating Expenses,31648,30675,30723,32318
"Selling/General/Admin. Expenses, Total 7355 8340 8048 8957  Research & Development 2485 2446 3060 2052  Depreciation / Amortization 2462 616 624 613  Interest Expense (Income) - Net Operating -77 - - -  Unusual Expense (Income) - 34 69 212  Other Operating Expenses, Total -1444 - 1 1","Selling/General/Admin. Expenses, Total 7355 8340 8048 8957  Research & Development 2485 2446 3060 2052  Depreciation / Amortization 2462 616 624 613  Interest Expense (Income) - Net Operating -77 - - -  Unusual Expense (Income) - 34 69 212  Other Operating Expenses, Total -1444 - 1 1","Selling/General/Admin. Expenses, Total 7355 8340 8048 8957  Research & Development 2485 2446 3060 2052  Depreciation / Amortization 2462 616 624 613  Interest Expense (Income) - Net Operating -77 - - -  Unusual Expense (Income) - 34 69 212  Other Operating Expenses, Total -1444 - 1 1","Selling/General/Admin. Expenses, Total 7355 8340 8048 8957  Research & Development 2485 2446 3060 2052  Depreciation / Amortization 2462 616 624 613  Interest Expense (Income) - Net Operating -77 - - -  Unusual Expense (Income) - 34 69 212  Other Operating Expenses, Total -1444 - 1 1","Selling/General/Admin. Expenses, Total 7355 8340 8048 8957  Research & Development 2485 2446 3060 2052  Depreciation / Amortization 2462 616 624 613  Interest Expense (Income) - Net Operating -77 - - -  Unusual Expense (Income) - 34 69 212  Other Operating Expenses, Total -1444 - 1 1"
"Selling/General/Admin. Expenses, Total",7355,8340,8048,8957
Research & Development,2485,2446,3060,2052
Depreciation / Amortization,2462,616,624,613
Interest Expense (Income) - Net Operating,-77,-,-,-
Unusual Expense (Income),-,34,69,212
"Other Operating Expenses, Total",-1444,-,1,1
Operating Income,3778,3315,3070,3961
"Interest Income (Expense), Net Non-Operating",-,60,-167,-143
Gain (Loss) on Sale of Assets,-,2,4,4
"Other, Net",56,-6,11,139
Net Income Before Taxes,3722,3371,2918,3961
Provision for Income Taxes,1026,938,832,998
Net Income After Taxes,2696,2433,2086,2963
Minority Interest,2,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,2696,2433,2086,2963
Total Extraordinary Items,-,-,-,-
Net Income,2696,2433,2086,2963
Total Adjustments to Net Income,-,-1,-1,-1
Income Available to Common Excluding Extraordinary Items,2696,2432,2085,2962
Dilution Adjustment,-,-,-,-
Diluted Net Income,2696,2432,2085,2962
Diluted Weighted Average Shares,24.29,26.87,31.16,30.53
Diluted EPS Excluding Extraordinary Items,110.98,90.52,66.92,97.02
DPS - Common Stock Primary Issue,35,29,29,29
Diluted Normalized EPS,103.17,101.73,77.49,111.26
